date_written,title,content
October 2017,"After all the hype, we left rather puzzled.","The  dining room is rather understated and ordinary. Tables are well spaced and the service is immaculate.... however, our team of four there for lunch were rather underwhelmed. The amuse bouche selection was tasty. The starter of yellow tomato soup was tasty but not exceptional...More"
October 2017,Must return,"Modern style, but cozy. Food quality excellent, mostly based on fresh, exceptional, raw ingredients. Meat at the top. Service at the expected level. Honest price, aligned with the quality. We've added this restaurant to our 'must return' list."
May 2017,Can't say enough about this place!,We visited recently with our entire family (my Husband and I and our adult kids and spouse) to celebrate our 35th wedding Anniversary.  The effort it took to book (getting up in the middle of the night on the appointed date) was well worth it!...More
October 2017,Great place,"Hi I really spending some time dinning gear with my family, if you enjoy a great chat over nice food at a great location then Ledbury is the place for you!"
April 2017,"How do you top perfection? The Ledbury manages it somehow, I'd give it 6 blobs if I could","A repeat visit to The Ledbury for lunch with my previous lunch buddy, this time with an extra guest, a very fussy foodie friend from Paris. The stakes were high, both from our own expectations after the first visit but also we wanted to impress...More"
October 2017,Excellent dinner,Excellent food and service. Nothing was too much trouble. The white beetroot course in the tasting menu wasn’t to our taste and they immediately brought a replacement of the cold tomato soup which was excellent. I didn’t fancy the dessert on offer and that was...More
June 2017,BDay Dinner - Great Food in Need for Personality,"Went to Ledbury for a BDay Dinner with my girlfriend. Food was of highest quality as you would expect and drinks were excellent too. Nothing to complain on the culinary side besides, if any, that all dishes were quite “boiler plate” dishes that you find...More"
October 2017,Birthday dinner,What else is there to say but 'wow' . My son and daughter in law treated me for my birthday. It was raining outside so we went in early. Actually overheard the maitre de describing the service that night to the staff and listening to...More
October 2017,Excellent classy and tasty dining experience,This is an upmarket restaurant located in Nottinghill.  One must booked two months in advance.  We have dinner of the full tasting menu.  The service was excellent.  The décor is comfortable and casual.  The atmosphere was lively.  All the 8 courses were good.  The highlight...More
October 2017,Wow!,"Wow, wow, wow! What a fantastic restaurant! Fresh, delicious food- every one of the 8 courses on the tasting menu as delicious as the last. Personal favourites were the yellow tomato soup with a tomato sorbet and the mouth watering deer dumpling. A truly perfect...More"
September 2017,Perfectly Spectacular,"First thought - this might be stuffy.  Michelin, quiet part of London.  Well no.  A beautiful, warm contemporary setting, with young, accommodating staff all the way.  Comfortable for a lovely evening out.  After a quick look at the large wine list, and a glance at...More"
August 2017,My favourite restaurant!,"I visited here in August for a birthday treat. What an absolutely amazing experience. From the minute we arrived the staff were exceptional. Their attention to detail was incredible and they were charming, friendly and really knowledgeable about the food and wine. The food was...More"
September 2017,lunch,"Very professional in every way, relaxed but formal, attended to the details, dealt with 60 women - it was a ladies luncheon - with charm and patience.  Delicious food too of course."
December 2017,Friendly atmosphere with great food,It is nice to see a Michelin restaurant that does not stick to safe dishes and predictable combinations of flavours. We found the food very refined and very interesting indeed. We will certainly return
May 2017,One of the Best,Only One Word: FANTASTIC! Its my 3rd experience at The Ledbury and you blew my mind everytime! Continue the great work! Ouffff Will be back in AUG 2018! Cheers
September 2017,Another level . 3 stars,"I couldn't put my head together after the meal wondering why didn't this place gotten their 3rd star already.  
Its been consistent delivering great food.  Been to many 3 stars in and out of the country and I dont see why not.  
Canapés to dessert...More"
October 2017,Great Service and Food,"Everything was perfect, from start to visit, even got to visit the kitchen and was shown around by the head chef. Thank you"
December 2017,Highly recommended ,"Our evening at The Ledbury was incredibly perfect. The staff was outstandingly friendly and had great recommendations for us. We will definitely come back.
Special thanks to the chefs."
December 2017,Another level,"The best dinner I ever had. Nothing was below perfect, the food the service the wine, everything. Every dish had a unique flavour which I still remember! The personnel was friendly attentive and super professional. It is of course expensive but not over the top...More"
December 2017,The best restaurant for 2017! ,"Have been tried quite a few Michelin restaurants this year, including the sketch library room (3stars). However I feel this is a touch better than library room even it is 2 stars! 
There is only tasting menu, the option you have is to choose either...More"
December 2017,Best food experience so far,"It is very difficult to get a table, and we understood the reason why. For the price this is the best ever for us. We will definitely be back. We went for all dishes and full wine package. Booking a table here and only order...More"
December 2017,Such flavours,"Every 2 months they open on line reservations for table booking and within couple of hours it is all booked.
Relaxed atmosphere but very knoweledged  staff, excellent wine list and fabulous food this is the only standard you will meet if you visit Ledbury."
December 2017,Event better!,"This is our second visit to this 2- Michelin star restaurant, last time being in 2013. The whole dining experience took 3 hours and we thoroughly enjoyed every minute of it. This showed that this restaurant and the management is progressive and strived to make...More"
November 2017,Lives up to its reputation and more!,"Booking is a nightmare but it’s a small restaurant ....booking window opens on the first of the month for two months hence and if you’re not online by 9.05am forget it! But we got our table for Saturday night and boy was it fab

What...More"
December 2017,We want more,"As soon as you set your foot here you know it will be fantastic dinning experience. Fun with food, without compromise.
Most of the restaurants charge 12.5% service, not at Ledbury. They do not fear... food is bold, fantastic flavors, all well orchestrated by chef...More"
November 2017,Anniversary Dinner,"We celebrated our wedding anniversary at The Ledbury. Fortunately we were able to get a table at 6:30 on a Sunday after a cancellation. Worth placing your name on a wait list. 

After we made the booking, I realised that from Saturday to Monday the...More"
September 2017,Out of this world !,"We’ve visited the Ledbury a few times, this time for our anniversary. What can I say, the tasting menu is on another level... absolutely divine, & the service is like no other. Every dish is like a little surprise, so unusual... perfection on a plate....More"
December 2017,Attention to Flavour,"It was a packed mid-week lunchtime restaurant at The Ledbury that greeted us, nevertheless the service was personal and expert despite the crush.  We settled in hoping for a lovely lunch and that’s what we got. Beginning with a refreshing glass of Bereche et fils...More"
August 2017,Wow! A meal with excitement and flavours,We were treated by our daughter to a set lunch with pairing wines at the Ledbury.  We have been a couple of times since they opened but definitely not enough!   We received a warm friendly and relaxed welcome and had great staff throughout the meal....More
November 2017,Lovely visit,"Lucky me, I arrived here last month as was touring London and my I was blown away with the food and drink. 
So much variety and suits my wife's gluten free needs. 

It's not cheap no, but you certainly get your moneys worth here. 

Lovely...More"
November 2017,Fantastic,"what can we say, fantastic food, fantastic service, fantastic wine, not cheap but you get what you pay.
Would come back again"
November 2017,3rd time and still amazing! ,I have been lucky enough to have eaten at the Ledbury 3 times now and it has never disappointed. The atmosphere is elegant yet relaxed the staff are polite and attentive and the food is beautiful. We all had the tasting menu and we had...More
August 2017,AMAZING,"Warm welcome, food , service spot on , all in all an experience.
Very hard to get a table but is worth a wait."
October 2017,Simply unbelievable !,"The combination of delicious food, balance between classic and modern creations, quantity (especially true for lunch), pace and top-quality service that they have achieved here is rarely matched by a 3* place. Hope they survive the brutal world of London fine dining and live forever."
November 2017,Outstanding ,"The Ledbury is an outstanding restaurant. Can't begin to describe how good the food was, suffice to say the lamb was some of the best we have ever had. 

There is an extensive wine menu containing some excellent wines. 

What really makes the Ledbury special...More"
October 2017,Impression,"Pleasant anb, world service, food unsatisfactory...The impression that it can do much better than this"
March 2017,Where is the 3rd star?!,"The restaurant is absolutely fabulous from the very first amuse bouche till the petit fours. The food is out of this world, do not understand why they don't have the 3rd star yet. There is not a bad word to say, great ambience, food and...More"
October 2017,One of the most impressive meals we have had - and we are foodies,"We managed to get a lunch table for my husband's 40th and we had one of the best meals of our lives. This is not an overstatement. We have eaten at many Michelin starred places, but this one is top the list.

The winning combination...More"
October 2017,Wonderful Meal,"During a recent trip to London, I had the opportunity to dine at this great restaurant.  Rather than the tasting menu, we opted for the ala-carte menu with 4 courses. The meal was exceptional. The hare dish with the hen of the wood mushrooms was...More"
October 2017,Nice location good food ,"I first heard of Ledbury from a blog type review, booked two months ahead for a Friday night dinner. The chilled soup is very very fresh and impressive. The later courses remained good quality but failed to build up the good momentum. The service personnel...More"
October 2017,Exceptional! ,"Wow... not sure where to start with my review. I'm a foodie. It this was my first Michelin started experience and was not left disappointed. We went a la carte and all had oyster chantilly with an amazingly thin potato 'crisp', awesome Austrian wine to...More"
September 2017,An experience in taste ,"My absolute favourite restaurant in London and well deserving of its Michelin star.

A lovely atmosphere, unpretentious but professional. The staff are lovely and friendly and make you feel like you’re a valued customer from the moment you walk in.

Onto the food. Stunningly presented...More"
May 2017,Wonderful food and amazing service!,"I've been meaning to try out this much talked-about restaurant and was excited to get a last minute reservation for lunch for my daughter and myself in May as a treat to incentivise her as she prepared for her GCSEs. 

We were certainly not disappointed...More"
September 2017,Dinner at Ledbury,"Had dinner here Sunday night.  Food was incredible, service impeccable. 

Atmosphere is what's you'd expect from a Michelin star restaurant.  Bathrooms spotless, napkins re-folded as soon as you leave the table.

Special requests honored.  We ordered the 6 course tasting menu as a couple of...More"
September 2017,Best meal in London,"We booked this as our 'special meal' during a week-long trip to London. It was incredible. We had the 4-course a la carte and was blown away by the flavours of the food, many of which we had never had before (e.g., grouse / deer)....More"
August 2017,Amazing restaurant in the depths of Notting Hill,Another amazing dining experience at The Ledbury. We ate on a Sunday evening as part of one of our friends birthday celebration so we had the 6 course tasting menu. The food was so good including the 'extras' and the staff made the evening so...More
August 2017,Best In London,"I cannot say enough good things about this restaurant.  The food is delicious, service impeccable, and setting relaxed and modern.  It will be my go to spot in London.  I have eaten at many fine restaurant in this town, but this is the best for...More"
April 2017,Gets better and better,"This year is our 4th time back and the overall experience, from their first-class service to their incredible food, just gets better and better. I find it outrageous that they are only ranked 27 in the 2017 list for The World’s 50 Best Restaurants. In...More"
September 2017,Fabulous meal,Our second time here and it didn't disappoint! Service was impeccable and food was fabulous. We had the set menu with wine pairing which also meant we got to try some interesting wines that were new to us. Sommelier was very friendly & informative as...More
August 2017,You get what you pay for!,"You get what you pay for in this world, and I found the Ledbury worth every penny. The tasting menu kept me interested to the last mouthful, especially with recommended flight of wines"
May 2017,Excellent dining experience ,"I had very good dining experience in the restaurant. 
I went there for lunch with my friends and their 2 kids.
We ordered 4 courses lunch menu. The presentation and the taste for all dishes are excellent, even the bread. The service provided was elegant...More"
May 2017,Excellent,One of my favourite restaurants in London. They have got a perfect tasting menu and everything is always delicious. Highly recommended.
September 2017,Faultless Sunday Lunch ,Visited for a birthday lunch for my partners recent birthday. The small card on the table set the scene. This truly is a great restaurant in a beautiful area of London. From the initial welcome to the sad goodbye the service was truly exemplary. Best...More
August 2017,AMAZING,"This restaurant exceeded my every expectation. Not only was the service impeccable, but the food was excellent. I highly recommend that you do the tasting menu; it's phenomenal."
August 2017,"Amazing, amazing, amazing","The Ledbury is the kind of restaurant you only go to for a special occasion, but the staff are aware of that and make it a very special evening. They were also very attentive and helpful to our special occasion. Food is outstanding, as you...More"
September 2017,Exceeded my expectations,"This restaurant had been in our list forever and I finally booked it 2 months in advance to celebrate my partner’s birthday. We have been trying all the top rated restaurants in London slowly and surely, one by one, and after many let downs and...More"
August 2017,Absolutely Amazing!,"My husband and I booked the tasting menu at The Ledbury for our five year anniversary, and were not disappointed. The atmosphere was perfect, the service was impeccable, and the food was out of this world. Despite the fact that The Ledbury is an expensive...More"
August 2017,Good!,Everything you will expect of a Michelin starred restaurant. Food was very good but not mind blowing. Highlights were the bantam egg and the lobster dishes. Service was some of the best - genuinely warm and attentive but not stiff and imposing. I especially liked...More
September 2017,Dinner at Ledbury,"Had dinner here Sunday night.  Food was incredible, service impeccable. 

Atmosphere is what's you'd expect from a Michelin star restaurant.  Bathrooms spotless, napkins re-folded as soon as you leave the table.

Special requests honored.  We ordered the 6 course tasting menu as a couple of...More"
September 2017,Best meal in London,"We booked this as our 'special meal' during a week-long trip to London. It was incredible. We had the 4-course a la carte and was blown away by the flavours of the food, many of which we had never had before (e.g., grouse / deer)....More"
August 2017,Amazing restaurant in the depths of Notting Hill,Another amazing dining experience at The Ledbury. We ate on a Sunday evening as part of one of our friends birthday celebration so we had the 6 course tasting menu. The food was so good including the 'extras' and the staff made the evening so...More
August 2017,Best In London,"I cannot say enough good things about this restaurant.  The food is delicious, service impeccable, and setting relaxed and modern.  It will be my go to spot in London.  I have eaten at many fine restaurant in this town, but this is the best for...More"
April 2017,Gets better and better,"This year is our 4th time back and the overall experience, from their first-class service to their incredible food, just gets better and better. I find it outrageous that they are only ranked 27 in the 2017 list for The World’s 50 Best Restaurants. In...More"
September 2017,Fabulous meal,Our second time here and it didn't disappoint! Service was impeccable and food was fabulous. We had the set menu with wine pairing which also meant we got to try some interesting wines that were new to us. Sommelier was very friendly & informative as...More
August 2017,Escape the city for a gastronomic treat,"You get what you pay for in this world, and I found the Ledbury worth every penny. The tasting menu kept me interested to the last mouthful, especially with recommended flight of wines"
September 2017,well worth the wait,"An easy walk from the Notting Hill Gate Station through a pleasant upmarket neighborhood. Warm, friendly welcome leads you to comfortable chairs with plenty of
space. The restaurant has a fabulous atmosphere, great service and a wine list full of exiting choices fro all budgets....More"
October 2017,You get what you pay for!,I have been wanting to go here for some time and the visit of an overseas friend provided the perfect opportunity for lunch here. We were not disappointed and the reality managed to exceed my already high expectations. From the moment we walked in the...More
May 2017,Excellent dining experience ,"I had very good dining experience in the restaurant. 
I went there for lunch with my friends and their 2 kids.
We ordered 4 courses lunch menu. The presentation and the taste for all dishes are excellent, even the bread. The service provided was elegant...More"
May 2017,Excellent,One of my favourite restaurants in London. They have got a perfect tasting menu and everything is always delicious. Highly recommended.
September 2017,Faultless Sunday Lunch ,Visited for a birthday lunch for my partners recent birthday. The small card on the table set the scene. This truly is a great restaurant in a beautiful area of London. From the initial welcome to the sad goodbye the service was truly exemplary. Best...More
August 2017,AMAZING,"This restaurant exceeded my every expectation. Not only was the service impeccable, but the food was excellent. I highly recommend that you do the tasting menu; it's phenomenal."
August 2017,"Amazing, amazing, amazing","The Ledbury is the kind of restaurant you only go to for a special occasion, but the staff are aware of that and make it a very special evening. They were also very attentive and helpful to our special occasion. Food is outstanding, as you...More"
September 2017,Exceeded my expectations,"This restaurant had been in our list forever and I finally booked it 2 months in advance to celebrate my partner’s birthday. We have been trying all the top rated restaurants in London slowly and surely, one by one, and after many let downs and...More"
August 2017,Absolutely Amazing!,"My husband and I booked the tasting menu at The Ledbury for our five year anniversary, and were not disappointed. The atmosphere was perfect, the service was impeccable, and the food was out of this world. Despite the fact that The Ledbury is an expensive...More"
August 2017,Good!,Everything you will expect of a Michelin starred restaurant. Food was very good but not mind blowing. Highlights were the bantam egg and the lobster dishes. Service was some of the best - genuinely warm and attentive but not stiff and imposing. I especially liked...More
October 2017,"After all the hype, we left rather puzzled.","The  dining room is rather understated and ordinary. Tables are well spaced and the service is immaculate.... however, our team of four there for lunch were rather underwhelmed. The amuse bouche selection was tasty. The starter of yellow tomato soup was tasty but not exceptional...More"
October 2017,Must return,"Modern style, but cozy. Food quality excellent, mostly based on fresh, exceptional, raw ingredients. Meat at the top. Service at the expected level. Honest price, aligned with the quality. We've added this restaurant to our 'must return' list."
May 2017,Can't say enough about this place!,We visited recently with our entire family (my Husband and I and our adult kids and spouse) to celebrate our 35th wedding Anniversary.  The effort it took to book (getting up in the middle of the night on the appointed date) was well worth it!...More
October 2017,Great place,"Hi I really spending some time dinning gear with my family, if you enjoy a great chat over nice food at a great location then Ledbury is the place for you!"
April 2017,"How do you top perfection? The Ledbury manages it somehow, I'd give it 6 blobs if I could","A repeat visit to The Ledbury for lunch with my previous lunch buddy, this time with an extra guest, a very fussy foodie friend from Paris. The stakes were high, both from our own expectations after the first visit but also we wanted to impress...More"
October 2017,Excellent dinner,Excellent food and service. Nothing was too much trouble. The white beetroot course in the tasting menu wasn’t to our taste and they immediately brought a replacement of the cold tomato soup which was excellent. I didn’t fancy the dessert on offer and that was...More
June 2017,BDay Dinner - Great Food in Need for Personality,"Went to Ledbury for a BDay Dinner with my girlfriend. Food was of highest quality as you would expect and drinks were excellent too. Nothing to complain on the culinary side besides, if any, that all dishes were quite “boiler plate” dishes that you find...More"
October 2017,Birthday dinner,What else is there to say but 'wow' . My son and daughter in law treated me for my birthday. It was raining outside so we went in early. Actually overheard the maitre de describing the service that night to the staff and listening to...More
October 2017,Excellent classy and tasty dining experience,This is an upmarket restaurant located in Nottinghill.  One must booked two months in advance.  We have dinner of the full tasting menu.  The service was excellent.  The décor is comfortable and casual.  The atmosphere was lively.  All the 8 courses were good.  The highlight...More
October 2017,Wow!,"Wow, wow, wow! What a fantastic restaurant! Fresh, delicious food- every one of the 8 courses on the tasting menu as delicious as the last. Personal favourites were the yellow tomato soup with a tomato sorbet and the mouth watering deer dumpling. A truly perfect...More"
September 2017,Perfectly Spectacular,"First thought - this might be stuffy.  Michelin, quiet part of London.  Well no.  A beautiful, warm contemporary setting, with young, accommodating staff all the way.  Comfortable for a lovely evening out.  After a quick look at the large wine list, and a glance at...More"
August 2017,My favourite restaurant!,"I visited here in August for a birthday treat. What an absolutely amazing experience. From the minute we arrived the staff were exceptional. Their attention to detail was incredible and they were charming, friendly and really knowledgeable about the food and wine. The food was...More"
September 2017,lunch,"Very professional in every way, relaxed but formal, attended to the details, dealt with 60 women - it was a ladies luncheon - with charm and patience.  Delicious food too of course."
March 2017,Very nice Michelin standard lunch ,Excellent and very generous portion size. Great flawless service. Nice concept regarding the approach to service the dishes were all very palatable size. The style is very unique. Worth the money. Their bread is the best ever! Sourdough is the best of the planet !!
October 2017,Very good restaurant ,Very impressed. good menu. Would recommend to everyone. Can fell there is a lot of skilled involved in their preparation! Keep it up
October 2017,The Best Restaurant in London. Period.,"We love food and have been lucky to go to a number of fine dining restaurants around London, this has been our absolute favourite experience to date. Everything was perfect, the staff were so welcoming and not at all stuffy like other establishments, the wine...More"
August 2017,Simply sublime,"My wife and I had lunch here a few weeks ago, it was wonderful.
Yes the tables can be a bit close and we had to be moved due to the noise/ language of the table next door, it felt like they were on our...More"
October 2017,Truly magnificent,"There are so many really great restaurants in London these days that it is hard to justify a five start review but The Ledbury is a worthy exception to that.  Every taste, from the amuses bouches to the sweets with the coffees, is superb and...More"
August 2017,There is much better out there,"I agree with the other negative reviews - this place is simply over rated and far too expensive for what it is. A bottle of white Lugana, San Onorato, Nunzio Ghiraldi that I can easily purchase for £10 on line - is sold for £70...More"
April 2017,More than what we asked for,10/10 - food was out of this world - if we had any issues with any of the ingredients theyu offered an alternative. We had a small problem where we wanted to try 3 different main courses but there were onkly 2 of us. As...More
September 2017,Incredible food however the tables are too close together,"Sunday tasting menu was off the scale. Had it with the wine pairing which complimented the food perfectly. The only criticism I have was that they seat people really close together, to the point where you may as well be sharing a table with them....More"
September 2017,Fantastic ,"In short, The Ledbury is amazing. As a vegetarian, fine dining options can sometimes be limited but this was absolutely not the case here. The food was inventive and completely delicious. Wine matches were unusual but divine. Service as you would expect from a two...More"
July 2017,Superb,"Spent my 50th Birthday in July (sorry for the delay) at The Ledbury, family event and we all went for the taster menu with wines.

Food was superb, staff were really friendly, professional and courteous, our meal ended with a tour of the kitchen and...More"
September 2017,Stunned,By far the best restaurant I have ever eaten at. The staff had a knack of knowing what you wanted before you knew yourself. A totally amazing all round experience.
September 2017,"Class performance, relax and effortless","We have booked several times previously, and delayed planes or changed itineraries have prevented a visit.
Charming professional team throughout, the culinary array ranged from very good to excellent, good wine list.
The Ledbury deserves the excellent reputation it sustains."
September 2017,Fine food great service,"Lovely restaurant, we had some very good food and the service is very kind and efficient.
We will definitely come back."
October 2016,"Elegance, Quality, superb","The food has always been up there in the best of the world.. when you add to that the slickest and friendliest of services which is knowledgeable and charming. It is a winning formula. High quality ingredients cooked with perfect execution, Jowl of pork being...More"
July 2017,Outstanding ,"Such an amazing place to dine with friends, food was outstanding as well as the service. Highly recommend"
July 2017,When fine is really fine,"I travel to London once a year, and this restaurant is the one that I keep repeating. There are lots of restaurants with good ratings and also stars but this restaurant keeps its quality and food over time and time. I've been there for 5...More"
August 2017,Amazing!!,"I just walked back into my hotel room after an incredible dinner @ The Ledbury. Easily rates as one of my top restaurants ever along with ""The French Laundry"" and ""Daniel"" ! The service and the meal were impeccable. Every bite burst with flavors that...More"
August 2017,Worth the $$$$,"Lots of hype about this restaurant, makes the XYZ ""top lists"", has 2 Michelin stars, etc  Expectations were high and they were met at every turn.  In my opinion, the only reason to spend an insane amount of money for a meal is that the...More"
August 2017,"Fine, fine dining",We loved the Ledbury. Went as a couple and did the prix fixe meal. You have to be into the experiential aspects of food. You may be out of your comfort zone. But everything was spectacular. We had an excellent wine recommendation and many interesting...More
August 2017,Sublime,We had a wonderful lunch at the Ledbury - the food was delicious and inventive; the staff were lovely and the room was beautiful!
August 2017,King's New Coat,"Oh dear!, reading some of these reviews would make you think they have had some kind of mystical experience. Yet another restaurant so full of itself it offers daft food at an even dafter price. We were a party of five with ages ranging from...More"
March 2017,Best fine dining experience,Can't wait to go back. The service and food were exactly as advertised and anticipated from a starred restaurant
March 2017,nice! :D,I like the place and the food. It's a real treat for foodies. My recommendation is to try this restaurant.
August 2017,Pellet from shot gun in main dish ,Great foodie experience however I was very disappointed to see how the situation was handled when I advised the waiter I found a pellet (from a shot gun) in my main dish. The only reason I found it is because I crunched down on it...More
July 2017,Stellar and more,"Restaurants do not get any better than this! How can anyone rate excellence at the level of The Ledbury. The food, the wine selection, the service, and the ambiance are without equal. If you are seeking perfection in dining, you will find it here."
August 2017,There are meals - and then there are Meals,"Okay, so I dined at The Ledbury with my charming Dining Companion on Friday 18 August 2017. My charming Dining Companion had booked solo but - me being me - I had inveigled my way in.

Glad I did.

It's a relatively small space, but...More"
July 2017,Faultless!,Four of us went on a busy Saturday night two weeks ago. Every aspect of the meal and service was quite faultless. Excellent combinations on the 6 course tasting menu were exactly the right size and one never felt bloated. We are non-drinkers and a...More
August 2017,Creative cuisine at its best,Having dinner at The Ledbury is an unforgettable event. The restaurant is quiet and not excessively big. Elegant but casual (no specific dress code requirement). The food is out this world. We had the 4 course dinner (which comes though with canapes before the dinner...More
April 2017,Many many extremely good dishes :) ,Went there with a large group of friends. We did the full lunch courses (4 courses plus amuse-bouche and petit fours). Have to say that most dishes were indeed very nice especially the 1) Chantilly of Oyster which could definitely make me myself who never...More
August 2017,One of my Top 5 meals of all time!,"Having eaten at many well known, popular, highly rated and Michellin-starred restaurants, with meals cooked by world famous chefs, the tasting menu we had at The Ledbury is now firmly in our top 5 all-time great meals.
Every course was a delight, the menu was...More"
August 2017,Finally We Made It,"We had wanted to visit for ages.
Prices are high, so we decided to go for a special wedding anniversary.
Loved every part of our evening. The food was divine, and for such a well recognised and sought after booking, the staff were so non-pompous....More"
August 2017,Excellent ,"We expected a lot from The Ledbury on our 1st visit and they delivered! Amazing food, fantastic service-we willgo back as often as we can!"
August 2017,Nice dinner !,"This is my first time eat here and it is really nice, especially the cod and the pigeon. The environment is good, but there is a little bit noise tonight. I will come here again."
December 2016,Lived up to expectations,"This has been consistently ranked as one of the top restaurants in the world, for good reason. There is little to say that hasn't been said before; the food is clearly of a high standard and the ambience is relaxed and worthy of michelin stars....More"
January 2017,Spectacular,"Really stunning service for lunch - staff treated me as if I was a close family member
Which was a great surprise as I expected the experience to be a formal affair
The food was in some dishes unrecognisable and simply an explosion of unexpected...More"
August 2017,Outstanding,One of the best meals i've had in a long time. The Truffle toast was great. Please go here and you won't regret it.
August 2017,Modern British cuisine at its Peak,"I'd been here 2 years ago and the meal is exceptionally good as always. I felt that the dishes were more focused and refined, and absolutely loved the pheasant eggs dish, as well as the herdwick lamb course. Service was warm and attentive, and they...More"
July 2017,My first fine dining while a solo traveler ❤️,"I love The Ledbury! Dining here is my most memorable experience here in London. 
I'm a foodie at heart, soul, and mind. Their food is really really really great. The place is amazing! The service is excellent! I would definitely come back here again ☺️"
August 2017,Classic,"This was our second trip to The Ledbury (the first was in 2015.) They blew me away this time - immediately after seating us and pouring water, the waiter said, ""Oh, let me go get your ice."" You see, two years ago while dining there,...More"
July 2017,Always a pleasant dining experience ,"My first visit to The Ledbury was in 2015 whilst on a business trip. People were surprised I was able to book a table within a month of the visit. Roll forward to today, I have been to this restaurant four times. What's special is...More"
July 2017,World Class,"Outstanding in every aspect. Setting was wonderful, like a private home dining room on a quiet corner in a lovely neighborhood. The staff was as professional as they come and the food was remarkable. A bit pricy but worth every pound."
April 2017,Great experience!!,"Perfect food, nice presentation with quality raw materials.  My favorite dish was the pigeon and the  lamb. Professional and friendly service."
August 2017,Just wow ,"what an amazing please The taste and presentation A•
The Service A•
The ambience A•
What more could you asked for
Highly recommended"
August 2016,One of the best meals I ever had - Should be Michelin 3 Stars,"Having just visited Restaurant Gordon Ramsay the night before, I did not think I could be blown away as much as I did when I visited for lunch. When I told the Restaurant Manager at Restaurant Gordon Ramsay the night before I was visiting The...More"
July 2017,Magic!,"You feel the energy as you walk in.  These people love what they do and are passionate about every aspect.  The venue, the service, their food knowledge - all excellent.  We had the tasting menu which can tend to be ''bitty'' in some restaurants, but...More"
August 2017,Finally We Made It,"We had wanted to visit for ages.
Prices are high, so we decided to go for a special wedding anniversary.
Loved every part of our evening. The food was divine, and for such a well recognised and sought after booking, the staff were so non-pompous....More"
August 2017,Excellent ,"We expected a lot from The Ledbury on our 1st visit and they delivered! Amazing food, fantastic service-we willgo back as often as we can!"
August 2017,Nice dinner !,"This is my first time eat here and it is really nice, especially the cod and the pigeon. The environment is good, but there is a little bit noise tonight. I will come here again."
December 2016,Lived up to expectations,"This has been consistently ranked as one of the top restaurants in the world, for good reason. There is little to say that hasn't been said before; the food is clearly of a high standard and the ambience is relaxed and worthy of michelin stars....More"
January 2017,Spectacular,"Really stunning service for lunch - staff treated me as if I was a close family member
Which was a great surprise as I expected the experience to be a formal affair
The food was in some dishes unrecognisable and simply an explosion of unexpected...More"
August 2017,Outstanding,One of the best meals i've had in a long time. The Truffle toast was great. Please go here and you won't regret it.
August 2017,Modern British cuisine at its Peak,"I'd been here 2 years ago and the meal is exceptionally good as always. I felt that the dishes were more focused and refined, and absolutely loved the pheasant eggs dish, as well as the herdwick lamb course. Service was warm and attentive, and they...More"
July 2017,My first fine dining while a solo traveler ❤️,"I love The Ledbury! Dining here is my most memorable experience here in London. 
I'm a foodie at heart, soul, and mind. Their food is really really really great. The place is amazing! The service is excellent! I would definitely come back here again ☺️"
August 2017,Classic,"This was our second trip to The Ledbury (the first was in 2015.) They blew me away this time - immediately after seating us and pouring water, the waiter said, ""Oh, let me go get your ice."" You see, two years ago while dining there,...More"
July 2017,Always a pleasant dining experience ,"My first visit to The Ledbury was in 2015 whilst on a business trip. People were surprised I was able to book a table within a month of the visit. Roll forward to today, I have been to this restaurant four times. What's special is...More"
July 2017,World Class,"Outstanding in every aspect. Setting was wonderful, like a private home dining room on a quiet corner in a lovely neighborhood. The staff was as professional as they come and the food was remarkable. A bit pricy but worth every pound."
April 2017,Great experience!!,"Perfect food, nice presentation with quality raw materials.  My favorite dish was the pigeon and the  lamb. Professional and friendly service."
August 2017,Just wow ,"what an amazing please The taste and presentation A•
The Service A•
The ambience A•
What more could you asked for
Highly recommended"
August 2016,One of the best meals I ever had - Should be Michelin 3 Stars,"Having just visited Restaurant Gordon Ramsay the night before, I did not think I could be blown away as much as I did when I visited for lunch. When I told the Restaurant Manager at Restaurant Gordon Ramsay the night before I was visiting The...More"
July 2017,Magic!,"You feel the energy as you walk in.  These people love what they do and are passionate about every aspect.  The venue, the service, their food knowledge - all excellent.  We had the tasting menu which can tend to be ''bitty'' in some restaurants, but...More"
July 2017,Spectacular,"The food and service here is spectacular, we went for lunch and had the 4 course set menu. It is expensive but you will not be disappointed. This was a treat for us and very enjoyable."
July 2017,My favourite restaurant in London ,"What a restaurant, great food and service. Thoroughly recommend the Ledbury restaurant. It is very expensive but worth every cent. A must restaurant if you are visiting London, like me. I will come back."
January 2017,Memorable bday dinner,"Excellent service and lovely ambience. Was worth the wait as we made a reservation 3-4 months in advance. Food lived up to expectations, and was well topped off as a bday dessert was served up on the house!"
January 2017,Best birthday dinner ! ,This is one of the best restaurants in London. The tasting menu was absolutely amazing. The service is top level here. Great choice of wine and innovative dishes.
July 2017,Best restaurant in London,"It's a two stars restaurant . The reason it's not three stars because of the environment .  
Food is very good and reasonable in price. Make sure you book it a month a head  for the table . Every dish is good . Although not...More"
