date_written,title,content
February 2022,Best experience ever,"Yesterday I had  brunch at the restaurant “Il Pampero” situated within the Hari hotel.  I can’t begin to describe what an amazing experience it was. There was live music and I have been mesmerised throughout as there was a mix of English Spanish Italian and Portuguese songs. The singer would receive song requests and always accept them with the biggest smile and kindness. Food was amazing and exceeded my expectations but what I was really surprised by was the amazing staff I had the pleasure to meet during my time there. Everyone and I mean EVERYONE went the extra mile to make sure I had the best experience ever but a particular huge thanks goes to the amazing Ariana, Dario and Nando for putting up with my requests always with a smile on their faces and for making sure I had…"
December 2021,Thank you The Hari,"Thank you  The Harry 💕 We love you  Excellent hotel, very clean, great location, quiet, and all the required services are available from cafes and restaurants.   The room is beautiful, of suitable sizes and the prices are very reasonable.   I have stayed there with my family more than once and it has become my favorite place to stay in London.   I thank the helpful and always smiling staff, especially Ms. Sabreen from the reception team for her continued cooperation and support thank you Sabreen"
February 2022,First Visit But Not Our Last!,"We stayed at The Hari as we were going to the Albert Hall to see Cirque du Soleil, what a great find. I had heard of the hotel from a friend and we were impressed from the beginning. Lovely friendly welcome from the door and reception staff. The room  was lovely, beautifully clean. Very comfy bed and great linen. The hotel is in a perfect location for Knightsbridge shopping which of course had to be done! Nice lunch at Harvey Nicholls. Some great restuarants within walking distance of the hotel. Lovely relaxed breakfast, great coffee! Many hotels shout about their great service but fail to deliver on so many levels, this hotel is genuinely good at what a £300 a night hotel should do.  We will be back soon! Thank you for a great stay."
January 2022,Continues to be one of the best hotels in London,"I have stayed many times at the hotel over the past 6 years and it continues to be my hotel of choice in London ,representing superb personal service from the wonderful staff ,a great location and extremely comfortable luxurious rooms and suites."
January 2022,Thank you The Hari again for your hospitality,As always an extraordinary experience   I stayed at The Hari for several times now and again for two nights. I just love this place...The staff is friendly and very helpful and the atmosphere makes you feel like being part of a large family. With the amazing views and a great location it will always be my first choice when I visit central London. I can not recommend enough. 🥰🥰
January 2022,The location is very excellent .. the cleanliness is excellent .. the espresso machine 👌🏻in the room and thanks sabrine🙏🏻🙏?,"The hotel is very beautiful in terms of the design of the lobby and the restaurant, as well as the arrangement of the comfortable rooms and the marble bathroom, which is an excellent area and the cleanliness is excellent. The staff are comfortable and helpful. The location is very excellent, close to everything"
January 2022,Home away from home,"... if I could afford it. I would move in. They were beyond wonderful to both me and my dog ! From the reception, amazing room service, best hotel slippers and comfortable bedding ... not to mention my favourite hotel bar/lounge in London! Perfection. "
January 2022,Always exceptional,"Choosing to stay at The Hari is guaranteeing an exceptional experience.   It is in an excellent location (walking distance from London Victoria train station, the V&A museum, Natural History Museum, Sloane Square etc.).   What I personally enjoy most is the fact that whilst it is a luxury boutique hotel, the service and welcome that you receive is always so warm and welcoming. All the staff will make conversation with you, ask if there’s anything else that you need (and often leave a little extra treat in your room, as pictured!).   I haven’t had the chance to try the gym yet, but I know that if I do the facilities will be great. Plus, I would highly recommend eating at the restaurant Il Pampero for high quality Italian food!"
December 2021,Exceptional hotel in Belgravia,"A wonderful hotel, well located close to hyde park, harrods and several good restaurants, clean and large rooms with a great view, nice lounge/bar area, very friendly staff. One should try the vegan burger and truffle fries! Definitely recommended!"
December 2021,Legendary experience,I  and my girlfriend visited your hotel on the 24 th December around 7 pm  and both of us we were amazed by the amazing and remarkable experienced we had. Both of us we were served by Naomi the bar supervisor she recommend the strargazer cocktail which it was beautifully executed by the phenomenal bartender Giuseppe. Both of them they were super professional and very engaging. After the cocktais l Naomi and Giuseppe recommend  the italian wine AUTOCTONI. i can't recommend you enough this experience. Thanks and well done Naomi and Giuseppe. I am looking forward to visiting you in 2022.
March 2022,CAN'T WAIT TO RETURN,"My wife and I were fortunate to spend a night at The Hari last week. What a brilliant place to stay in London.  The welcome at reception was so very friendly, the room was very good, the evening meal and breakfast were superb and the service throughout the hotel was brilliant. Thanks to all the great staff at The Hari."
March 2022,Great luxury customer journey through out,"Visited the Hari at their bar&lounge on a Monday evening. Definitely the best Monday blue remedy. The warm ambience can only be described as parallel to Hari's service. The manager, Sante, was a delightful character. He had the right balance of friendliness and efficiency and was personable, so were the other staff members, they made sure that we had everything we needed. The entire customer journey was just perfect; from the moment you enter the door to the moment you leave and be left with a warm-hearted smile. I can't think of a better way to end our night."
March 2022,Impeccable service,"I just recently had the pleasure of experiencing The Hari for the first time,  and my stay here was first class. The highlights for me were the exemplary service, Alex in particular (one of the managers)  was a real gem and a credit to The Hari, and also the food was outstanding.  Would recommend 100%"
March 2022,Beautiful experience,"Had the best 10 years anniversary with my boyfriend, the Hari is a place to be in Belgravia, the staff was very caring especially Alex who Made us feel special. Thank you to all we will return. Thank you to all , we will return for another amazing experience."
March 2022,Superb in every detail,"It becomes clear quite quickly that a lot of thought was put into this hotel. Everything's works well. It has a "" relaxed-chic"" vibe - it feels so more authentic than other of the other 5 star hotels in London! Check in was quick and friendly, concierge was extremely efficient. The room has comfortable beds, quality towels, blackout blinds. But the bar ( oh, the Bar), is where it really stands out! A nice ambiance, a very skilled bar and Marta! Marta made us feel extremely welcome, always there to help with a big friendly smile. We had a drink at the hotel and headed out to the Bar at the Connaught only to come back running to the Hari. It felt like were coming back home. The bar closes at 1 and we staying until 3 with a supply of drinks and having a great time. Thanks again…"
March 2022,The coffee,"The place was very nice and the staff were kind and lovely  their coffee is amazing, there was an employee named Marta she’s lovely and amazing person. That Coffee will be my best place and coffee in world not just in London"
March 2022,"Beautiful dinner at ""Il Pampero""","We arrived with my friend early evening for a cocktail at the Hari Bar. It was quiet but service was impeccable. They are really attentive and definitely know what to recommend.   Cocktails were nicely presented, very-well balanced and really good as well. We then continued our evening at ""Il Pampero"". We both took a pasta dish to start. I highly recommend the ""Tortello Ripieno di Carbonara"". It was absolutely delicious !!! As a main course, my friend had the Monkfish and I tried the tagliata, both of them amazing. As a whole, the service was really with a special attention to details, very smiley staff which just brings the experience to a whole new level ! Very happy and would definitely come back!"
February 2022,Fabulous & friendly ,"I had such a fabulous stay. The rooms are beautiful, spacious and comfortable & the staff so welcoming and friendly. My new favourite hotel in London. Great bar serving delicious food and cocktails. The perfect end to a long day working or shopping. "
February 2022,"Beautiful room, great staff!",My wife and I stayed at the Hari with our 8 month old baby over the weekend and loved our stay. From the moment we checked in the staff were incredibly friendly and very helpful with setting up the cot in the room ahead of time and making our stay very comfortable. The room service was delicious and arrived quickly. The bed was far more comfortable than any I’ve had in other London hotels. Our daughter used the massive bath like a swimming pool. Breakfast arrived as expected with fresh juice and French press coffees.   The only thing I didn’t like was that we had to leave so soon. I can’t wait to stay at the Hari again!
February 2022,Great Place,"I had a couple of long business days and to avoid the commute stayed up in town. Couldn’t ask for a better place to stay. Very convenient central London location, efficient and friendly staff and a very comfortable bed. Special thanks to Charlie in reservations for organising the booking and to Fernando for such perfect breakfast service."
February 2022,Good Times,We enjoyed another wonderful stay at The Hari to celebrate my husband’s birthday. Many thanks to Sabrine and Bruno for such an easy check-in and also to Juan and Naomi for making our evening at the bar so enjoyable. We also very much appreciated the delicious birthday  chocolate pastry treat.
February 2022,That's amore,"We had an amazing dinner at “Il Pampero” for S.Valentine day. Everything was perfect, the set menu was fabulous!  A special thank you to Naomi and Giuseppe that makes our night even more special, they took care of all the small details to make our night unforgettable. Thank you The Hari, we will definitely come back."
November 2021,One of the best,"This Hotel is one of my best placeless to stay in London, the staff are Amazing very friendly and outstanding service, during our two stay  Sabrine was in charge she is amazing, we had some issues during our next stay and she solved it immediately I never asked her support and she didn’t respond back to me, allows  very smelly face when we talked to her. Thank you Sabrine for you support. Also they have amazing concierge Diego and Ricardo they are the best they willing too help as much as they can, also Sami he is the best he allows requested the taxi for us when he see us at the mine lobby, many thanks. The Hotel welcoming is amazing we arrived at 8 AM and the check in was  9 AM.  They provide us the room that we requested by Sabrine and she did it for us.  Housekeeping is…"
February 2022,Art Cocktails,I came few weeks ago to try the new art cocktails from the cocktails list. Giuseppe explained to us all the ingredients and the stories behind. My favourite was the one inspired by Botticelli. Also thank you to Vittorio who look after us during our staying. Definitely I will come back soon.
February 2022,Eccellente,We have been at The Hari Terrace recently and we had a special time. the venue was fantastic and the drinks/wine's menu even better! Thank you to Marta and Vittorio to make sure that everything was on point. Juan and Victor at the bar let us try their amazing signature cocktails.
February 2022,Fabulous from start to finish,"I couldn’t recommend this hotel highly enough. The manager Ben and all the staff are so warm and friendly, they bent over backwards to look after us. Literally a beautiful hotel and fantastic experience. Will definitely be booking again soon."
February 2022,Drinks and bites,"I had the best time. Juan is the most friendly and experienced bartender I’ve ever met. I would definitely recommend coming here, particularly to meet Juan! :)  also the cocktails were amazing! The terrace area is very warm and beautiful. The service and hospital was very quick and friendly."
February 2022,Drinks and bites,I had the best time at the Hari! Juan was absolutely epic and delivered the best cocktails in london! The service was amazing and will definitely come back for Juan’s specials! He made my night! Such a great guy!
February 2022,5 star experience at The Hari Hotel  ,"My recent stay at the Hari Hotel was truly excellent. It was my first time back in London in two years due to Covid-19 & I was nervous about visiting the city. However, the hotel made me feel right at home, the staff were very friendly and the hotel was very clean. It was a truly luxurious stay and I will definitely visit and stay at The Hari hotel with my family next time I am visiting London. Dónal    "
February 2022, It exceeded my expectations. ,"The staff is amazing, rooms are super comfortable, the bar is cute, the overall experience was positively surprising! The location is superb, and even though it is touristic, it feels authentic London! It exceeded my expectations. "
December 2021,Amazing,"I had an amazing time at the Hari. Marta the manager was amazing , can’t wait to come back again . Design of the hotel is incredible.  . Atmosphere was great . Thank you to all the team great hospitality"
December 2021,Exceeded expectations!,"This was our second visit and I’m so glad we came back! We had a couple of small issues during the first visit however the manager at the time took all our feedback and we re arranged to come back. Excellent warm welcome from reception and the hotel has a lovely scent when you step in to the lobby. We had room 703 and would definitely recommend the suites, they are spacious and our room was a corner room with great views out over London. We also received a surprise of chocolate and bubbles in the room which was much appreciated. A hand written note welcoming us back, all the small things really make you feel welcome. We didn’t get a chance to stop by the bar this time which was a shame but I highly recommend you do this as drinks were really great last time and service to match.…"
December 2021,Great hotel and location,"Very nice property and attentive staff. I particularly appreciated the black out electric shade, haven't slept so late in years. Also great location. Not the crazy London tourist feel but only a few blocks from excellent retail, would definitely return."
December 2021,Great hotel for a London break,"From the minute you enter, the hotel staff can’t do enough for you. We visited as a family and thoroughly enjoyed our stay. The location is great for shopping and local eateries. The bar at the hotel had a great atmosphere.  Overall the hotel has a personal feel and a gem of a find…"
December 2021,It was HARI-mazzzing !,"I went to the Hari a few times and I can tell that I have never found a place as good as this. Everything was great ! The entire staff was amazing and made me feel so welcome. If you are looking for an exceptional experience where each detail is tailored made for you. Just book it as I cannot wait to return. Yes, it has become my home away from home.   Thank you to the staff, especially to John who I had a pleasure to meet."
December 2021,The place to stay above any other in London.,"When the world is volatile and verging on crazy, the Hari provides a tranquil, beautiful, safe and home like setting in the middle of Belgravia. Recently stayed at the Hari and everything was perfect! The room, lounge bar, terrace and gym were all great - I’d recommend this place above any hotel in a London!"
December 2021,Wonderful hotel and people,"We spent a long holiday weekend in London at The Hari. The hotel property, inside and out, is beautiful and exactly as advertised. The Hari Suite room we had was comfortable, super clean, lovely. What impressed us most was the people at the hotel … totally helpful, friendly, nice, available from the first exchange at the check in desk to our checkout. We loved it here and would definitely stay here in any future trip to London. "
December 2021,Awesome!,"Really loved the bar, and the environment. The decoration was really nice! If someone could experience I would recommend to enjoy at least one of the many cocktails! 😁 Couldn't had been attended better, the staff (if I didn't forgot the names: Marta, Naomi, Ariana and Sandra) that served us was very attentive and funny! Great experience!"
December 2021,Thank you so much,"Andrew, Aleks, Matt and of course the rest of the team, thank you so very much for taking care of us...again! Nothing is off the table with this crew in regards to the hospitality we received. My vocabulary runs out of superlatives in how best to describe this hotel........"
December 2021,Amazing,"Amazing experience, really nice selection of spirits, the staff was execellent. We want to thanks Marta for the professional service provided! We are looking forward to be back at the harri!  So lovely atmosphere!"
November 2021,"Perfect location, amazing staff!","We had a lovely time at the Hari. Alex took great care of us and the staff is overall really friendly and attentive. The cocktails are mind-blowing and Vittorio at the bar was lovely to talk to.  Great experience altogether, we'll be back for sure!"
October 2021,Went the xtra mile…,First Class property with awesome staff! Stayed 3 nights in London. Nice and clean room. All preferences in place. Truly enjoyed our stay! Ben and Diego from Concierge made our stay efficient and were taking extra care of us-superb service on all levels! I forgot my Sonos in the room. Promptly found I requested to send along with few items from Harrods which was delivered today! Gone the xtra mile!!! Mille Grazie! Extraclass-thank you all and especially Diego!! Will return.
September 2021,Great location. Great service,"The location of The Hari is fantastic and away from the hustle and bustle of London and in the village atmosphere of Belgravia, it’s restaurants, cafes and boutiques…but only a few streets from London’s main roads. The staff were really helpful and the doormen were great and very helpful in getting taxis. Well worth staying and we will be back someday."
November 2021,Friendly,"Booked one night with my son for a 21st birthday shopping trip.  The hotel very kindly left a bottle of champagne, a card and a cake in our room which was a lovely touch.  The door/reception staff were all friendly and helpful.  Few negatives - no bath, no heated rails or anywhere to hang towels other than in the toilet which is where they were put, is that hygienic?  Our TV didn't work at all despite lengthy attempts by a porter and we had a poor experience at the bar.  But....  The location is fantastic, the room was comfortable, clean and quiet (some other guest disturbance but nothing major) and having the car valet parked was useful.  Would definitely return."
September 2021,Fabulous stay for our anniversary,"The most special stay for our anniversary! The Hari is magical in all ways, the staff are so friendly and helpful, the atmosphere is both luxuriously calm but also really lively. I couldn't recommend a stay at The Hari more. From the moment we checked in to the moment we checked out it was complete bliss. We will definitely be staying again - as soon as possible!"
November 2021,Exceptional Hotel,"The Hari is a wonderful hotel located in  Belgravia. The area is gorgeous and perfect for walking and wandering around. The Hotel is exceptional, however what makes it stand out are the staff who really go above and beyond. It is walking distance to shopping, wonderful restaurants, and a couple of tube stations. It is easy to get to all the major sites. Traveling from the USA is a little challenging with all the Covid requirements that seem to keep changing….however, Diego was so helpful and made navigating this very easy!! We will definitely be back, and you should not miss out on this gem of a hotel!!"
October 2021,"Beautiful rooms, accommodating staff",This was the nicest hotel we've stayed at in London.  Beautiful spacious room.  All the staff were very friendly and eager to help.  It made traveling during these crazy covid times a bit easier!  And just a 10 minute walk to Harrods!
October 2021,The Hari Hotel,"Absolutely an outstanding hotel!!!  I cannot recommend this hotel enough; Location, staff, food are all simply wonderful!  If you plan on going to London your stay should be at the Hari Hotel!!!  We would like to say a huge thank you to all the staff that ensured we had a 5 star stay and made our vacation even better than we could have imagined!!!  Don Caron Canada"
October 2021,Another Perfect Stay,"Flawless service from exiting the cab to checking out. Friendly, helpful staff. We had a complimentary upgrade to a suite which was a really lovely surprise and much appreciated. Beautiful room and a bottle of chilled welcoming Champagne. Bed very comfy. All that was missing was snacks and chocolate in the mini bar but Waitrose is around the corner!"
October 2021,Even better post-pandemic!,"I have not been back to the Hari since the pandemic, and I was delighted to find it even better than my memory of this always first-rate boutique hotel.  The staff were not just friendly and accommodating, but genuinely seemed delighted to be there in their various roles, from front desk to bar service, to delivering drinks to the room.  I had several large meetings to attend by video, so pushed hard on the house internet without any difficulty.  The room was super comfortable, but it was the staff that made the visit exceptional."
October 2021,Best of the best,Noone quite does it like the staff at the Hari. Every detail from the minute you book is well thought through and personalised to your experience. I would never stay anywhere else in London and can only hope they continue to expand their hotel portfolio. Everyone goes above and beyond to make you feel welcome and not enough can be said about the attention to detail. Highly recommend to anyone and everyone. My favourite hotel for a truly luxury experience.
October 2021,Fantestic,"For me the best hotel in London, only a brief stay this time but felt very welcome, lovely spacious room. Helpful friendly staff especially Matt who greeted me in reception. Perfect, looking forward to our next visit."
October 2021,Best Bartender Ever,Pepe and Juan and Louise are the best ! Best cocktails and service ! Ever ! I feel like they are family! And More💜 I felt very welcomed in The hari everytime I see them ! They always smile ! ALWAYS ! Even on the worst days
October 2021,Amazing! 5 star and Dog Friendly!,"Thank you for an amazing stay! Firstly, the hotel is stunning and you really have thought about every detail. All of the staff were so attentive, professional and could not do enough for us to ensure we had a super stay. We were so impressed with the service provided to our two small dogs. The staff are so welcoming and the hotel has everything a dog could need and more! They loved their doggy treats! We have never experienced such a wonderful dog friendly hotel, thank you! Thank you so much! We will definitely be back!"
October 2021,A touch of Luxury,"Very attenuative staff and looked after from the front door in and out.  Beautiful rooms, comfy bed and fantastic shower. London Belgravia perfect base. Great choice of Drinks and Cocktails Lovely breakfast. "
October 2021,A chilled weekend,"WE had a postponed weekend at The Hari , we just needed to chill . And bot did we . From the moment we arrived we had ""just the right amount ' of service , we were helps and assisted but not bothered , all the team at The Hari seem to instinctively know when we needed help. All the team were brilliant. Thank YOU"
September 2021,"Excellent service, comfortable and stylish room","The staff at the Hari went out of their way to make sure we had everything we needed, including advising on covid testing and making us comfortable when we arrived before our room was ready. The Hari is smaller than some other top London hotels but I find that an asset and would compare it favorably with them."
October 2021,Fantastic week-end,"A hidden gem in the middle of very in a very exclusive area .  From the moment you arrive at the Hari you are made to feel very welcome. The location is great, close to Buckingham palace, and also 3 tube station, within 10 minutes  walk,  giving it great access to the rest of London. The bedroom was sparkling clean with some lovely finishing touches . Can't wait for a return visit. A credit to all the staff."
October 2021,Amazing,"I had a great time at the hari , Marta and vittorio were very welcoming. Amazing drinks . And a cool vibe  All the staff are very welcoming and nice , had a greasy evening in the bar and restaurant . Highly recommend"
October 2021,Hooray for the Hari!,"A wonderful welcome by the receptionist, assistance by the Porter and even the maintenance team, who cut through the padlock on our suitcase as we’d miss-placed our key, made our initial impression one of outstanding hospitality.  The room was extremely well furnished, with all the expected high end touches for a hotel in Belgravia. A minor inconvenience were the bedroom doors closing mechanism which did not dampen the door from hitting the jamb; so irregular noise as adjoining rooms closed their doors.  The post booking and pre-arrival emails were the best digital marketing we have experienced; with numerous suggestions as to how we could enjoy our stay."
November 2021,Extremely pleasant,"A great experience with a great host, with an extremely pleasant yet pleasant staff from entry until you’re at your room. First time at the hotel and surely and hopefully will not be the last as The Hari will be the first hotel to be on the list for future visits to London."
November 2021,A Precious Jewel!,"What an amazing gem of a place to call home for a few days! Our first experience in London straight from Heathrow at 7:00 AM on a Sunday morning, greeted by a full staff ready to exceed every expectation. Marzia and Richardo, and the door men who greeted us, where the first in a line of professionals who met our every need and answered all our questions.  The surprise treats in the room, perfect dining recommendations, and the lovely craft cocktails at the bar made us feel like VIPs for four days. We cannot express enough gratitude for making 35 wedding anniversary like our honeymoon ❤ ♥.  Thank you all, we will return!"
November 2021,Great staff and service,"Very happy with my weekend at ""The Hari"". As expected, the service was impeccable, and the staff did a great job to make the stay as good as it could be. Our room was very small but was surprisingly well equipped. Amazing what and how they have managed to squeeze everything in 😊  The bed was great, and the room (and hotel) was very clean.  So why not 5 stars? Well – the hotel is not cheap, and for me there was no upside surprises. I had booked two rooms and asked for room(s) on higher floors, which I did not get. 4th and 5th floors do not really give you any view to speak of. You need at least 6th floor to get a view. The Hari is a solid choice, and I would not hesitate to recommend the hotel do anyone who does not have to worry about the price."
November 2021,Luxurious Anniversary Weekend,"My partner and I could not have picked a more stunning, welcoming and luxurious stay to celebrate our 5th anniversary in the heart of Belgravia.  Right from the moment we entered through the hotel doors, we were treated like royalty. What really stood out for me was the incredibly friendly atmosphere that every staff member transmitted. Particular mentions on arrival go to Diego and Matt who made us feel comfortable straight away.  Across the weekend we spent at the Hari, we had the pleasure of enjoying both an evening meal and a sumptuous brunch in the hotel’s ‘Il Pampero’ Italian restaurant. Aside from the amazing food, the people stood out once again as they were knowledgeable, attentive and welcoming. We were looked after especially well by Naomi, Pablo, Sante and Marta…"
November 2021,one night,"We have just stayed at the amazing Hari for one night, staff hotel and food were incredible, from arrival to checkout nothing was to much trouble for the proffesional staff. Highly recommend the Hari to anyone wanting a fantastic hotel"
November 2021,Excellent hotel,Had a really great stay with top tier service. Staff made check in smooth and kept the room clean and welcoming each day. They work hard to go above and beyond to make your stay as comfortable as possible. I look forward to returning.
October 2021,Amazing staff,I really like the place the stuff is so kind and the food was amazing and really great atmosphere  thank you so much to Marta  Vittorio and giuseppe   they make our time wonderful  cannot wait to came back again
November 2021,Better this time,Great stay at The Hari second time around. Had a quieter room at the end of the corridor. The Hari staff are an excellent team and nothing appears to be too much trouble. There is a lovely vibe / relaxed feeling in the hotel and I would highly recommend.  
November 2021,Weekend Treat,"We enjoyed another wonderful weekend break at this lovely hotel which I cannot recommend more highly.  Always a pleasure to stay and enjoy such warm hospitality. The bar and terrace, as always, were great places to relax and the room exquisitely comfortable.  We look forward to coming back soon."
November 2021,Fabulous customer service,"Had a night at Hari last week for my husbands birthday, I would like to thank all the staff (especially Charlie Brown) who really went to huge effort to make it a perfect stay, from bubbles and a birthday cake in the room (courtesy of the hotel) to complimentary cocktails and dessert at dinner. The room was lovely and I simply cannot fault the staff. Highly recommended"
September 2021,Wonderful hotel,"Our daughters organised an overnight stay with breakfast as a surprise 50th Wedding Anniversary present. The hotel was amazing, and all the staff attentive and helpful. We had a lovely large room on the 6th floor , exceptionally clean , super comfortable bed and pillows and we  were really surprised when a chilled bottle of wine and yummy chocolates were delivered to our room courtesy of the management. .Thank you so much !  The reception staff were exceptionally helpful when we had a problem in the restaurant with our breakfast. (See separate review). They dealt with this immediately and professionally."
September 2021,Gem of a hotel!,"We had booked tickets for the Chelsea Flower Show and decided to make a weekend of it and booked The Hari for a couple of nights. Great location - away from all the hustle and bustle, but just a few minutes walk away from Chelsea and Knightsbridge. Hotel definitely has a boutique feel about it - stylishly furnished. Super classy but understated. The rooms are great - views from the 10th floor are superb! Restaurant and bar are great (try the bottomless brunch!) However it is definitely the staff that make this hotel memorable - nothing it too much trouble and everyone is so friendly, taking time to chat and ask about your day. This hotel is a must!"
September 2021,"Happy to be home at The Hari, again","So happy to have been back - if only for one night this time. Because The Hari is our  home away from home, it feels especially good to arrive even when it is only for one night. thank so much for your lovely 'small' greetings, and the perfect atmosphere. See you soon.❤️"
September 2021,Well deserved title holder of UKs No 1 hotel,"Excellent hotel with the friendliest staff mad e for a very pleasant 4 nights.  Good location for walking round Chelsea, Knightsbridge and Belgravia.   Had breakfast in the hotel couple of times which was very nice (no menu available online but good range of choices at reasonable price).  Also dined one evening and the flavours were exquisite! Would definitely recommend this hotel"
September 2021,The hari hotel London,"Had an amazing time as usual  Staff all looked after me and my family amazingly well  Rooms fantastic , clean and good sizes and decor great  Best Location for shopping , sight seeing and good restaurants nearby  All round best hotel in London!!!"
September 2021,Exceptional,"Myself, my colleagues, and some client guests stayed at The Hari on Wednesday 15th September - a group booking of around 20 - all efficiently handled by the Executive Assistant and Reservations Manager Charlie Brown. It was the most exceptional level of customer service I’ve experienced in a long time.   Our group was supremely impressed by the hotel itself, the staff and the thoughtful details the staff - led by Charlie - put in to make our stay both pleasurable and memorable.   We were all blown away by what Charlie had arranged with the pastry chef as she knew the reason for our stay and went the extra mile to leave us all the most delicious and thoughtful edible keepsakes in our rooms. Our clients were most impressed.   We’ve already agreed to book again next year for the…"
September 2021,Best hotel experience of my life,"When I say this hotel is the best hotel I’ve ever stayed in, I mean it. Apart from the stunning terrace, restaurant and bedrooms, the staff that go above and beyond is really what makes this hotel so special. We received an upgrade on arrival and spoke about our plans for the weekend in London as well as poffertjes (it’ll make sense soon).  When we got into the room, we were offered 2 cocktails on the house and shortly after that, received a bottle of champagne along with a personalised cake with my favourite bands logo on it who we were going to see in the o2 that night- completely wowed!  The next morning we ordered breakfast to the room and 3 dishes arrived. You guessed it, the 3rd dish contained poffertjes and a little note to say how we couldn’t leave without trying them. …"
July 2021,Thnayyan Hasan,"The Hari Hotel is the best in London. Great staff, friendly environment, and cozy atmosphere.. Best option to release your stressful working days or for your vacation. And I’m thankful for everyone there."
September 2021,Lovely boutique hotel,"Nice boutique hotel good location friendly staff.  Pricey but given the area expected. Lovely courtyard bar, good breakfast and bar snacks. Rooms are very comfortable with all the usual treats. We would stay here again although the promised bottle of fizz by the booking agent never materialised."
September 2021,Fantastic hotel with great staff,"We stayed here for two nights. The location is great. You are close to some great bars, restaurants and shopping. The rooms are nicely decorated. However the best part of the hotel are the staff. The staff were friendly, extremely helpful and professional. We will definitely stay here again."
August 2021,Great escape away from the hustle and bustle,"We stayed for our wedding anniversary and this place was just fantastic in a fantastic part of the city. We were upgraded which was a touch. The staff, rooms, amenities are all top class. Ok it doesn’t have an on-site carpark but 6 minutes walk away is Q-park which was £55 for 24 hours, but the car is safe and secure and rubbing shoulders with some expensive metal. But overall great place, great location and worth the money "
August 2021,It's ok,"Good location, lovely staff but our room was a little tired looking. Cleaning was ok but for the price I would think it would be absolutely spotless. It's London so I expect limescale but could see it on shower door, stains on chair and tired looking rug which I dared not step on with bare feet.   Lovely terrace bar and lovely staff however. "
July 2021,Great stay and service,Stayed for two nights and had a wonderful stay. Location of the hotel is ideal. Amazing service and were happy to accommodate any request. Will be returning to The Hari in the future ad look forward to it
August 2021,BEST HOTEL!!,"All the staff at The Hari are welcoming, happy and friendly. Greeted us with big smiles and made us feel special.  Our room was spacious and clean. House keeping was spot on.  Room service was amazing and assistance was always immediate.  The food at The Hari was delicious and made to perfection.  The lobby, restaurant and bar area were comfortable and it was a chilled environment.  Definitely we will be visiting again. In fact, probably won’t go to any other hotel. Honestly The Hari is THE BEST"
August 2021,I wouldn’t stay anywhere else!,"Having spent two nights at The Hari on the weekend of my wedding, I’m not sure I’d ever look at any other hotel in London.  The hotel is cool, quirky, in an absolutely brilliant location, has the friendliest staff of any hotel I’ve ever stayed at, and feels 100% premium throughout. In particular, Ben and Diego on the concierge team were so helpful to me and my parents ahead of and during our stay.  There’s clearly been a lot of thought and care put into the design of the hotel, from the slick lobby area to the colourful and inviting lounge on the mezzanine level, right through to the selection of art books throughout the hotel.  We stayed in a suite on the 7th floor. The room was very spacious with a great bath surrounded by windows, making you feel completely open to taking in…"
August 2021,outstanding,"If I had to describe my experience at tha Hari in one word it would be outstanding, the staff are so amazing, helpful and always at your disposal. Upon arrival we met Renata and she was absolutely fantastic! Then we went to our room and I have no words to describe how nice it was,they prepare for us a nice plate with little chocolate and a lovely card from the reception were they welcoming us at the Hari,then we went to the bar on the first floor and we meet Vittorio ready to welcome us he show us the garden terrace and we had a lovely dinner there with our waiter Alessio with a nice bottle of Italian wine recommend from Vittorio!! The next day we had a great breakfast at pampero with Juan who made us the best latte ever !! After checking out Alex and Dominique there were ready…"
August 2021,Memorable Experience,"Very charming boutique hotel in the heart of London. Excellent walking proximity to Harrods, Knightsbridge, and Sloane Square. Very accommodating and friendly staff throughout hotel. Rooms are definitely on the smaller side but still comfortable enough. Very nice terrace restaurant and upstairs bar lounge to end your day with a nice drink and snacks.  I had a bit of an issue throughout my long stay and the Operations Director, Alex as well as the GM, Andrew were immediately hands on and ensured to further accommodate my needs and have me enjoy the rest of my stay. This is the type of management that makes a huge difference in hospitality and creates a memorable experience for the guest. Had a very lovely stay and will certainly come back again! I Highly recommend this hotel for…"
August 2021,Perfection ……,"We enjoyed another weekend break at The Hari. It is always a pleasure to go back with its relaxed feel, super comfortable rooms and friendly staff. It is always a stress free check-in with Sabine at reception and Ricardo on concierge and Luis always makes it very easy to enjoy Friday nights in the bar. Not forgetting of course Fernandez who serves the best breakfast.! We’ll be back soon."
August 2021,"Classy 5 Star Hotel in the best part of London. Perfect for a business trip, London holiday or Intimate Corporate event","Had a lovely stay at The Hari London. Wonderful, helpful team and great location. Classy lounge / bar area with beautiful decor and friendly, attentive staff. A must visit for the garden terrace, perfect for a balmy summer evening and a cocktail. Will definitely be back to enjoy the food at the restaurant. Perfect location for a corporate event now that London is back in business."
August 2021,The New Standard,"After retiring from 40 years in hospitality, I know get to write my first review and it pleases me no end that this review should be glowing. I have had the very good fortune to travel to many corners of the world and to many 5 star hotels. However, the main issue that I have encountered is that at 5 star standard the experience can be diluted by overtraining or the size of the venue and subsequently the outcome can become clinical and lack personality. Not here. With the backdrop of Covid and the subsequent fallout in the hospitality sector, trying to maintain a standard must be near impossible but somehow The Hari are managing this just fine. From the second the doors opened, till the second they closed behind us I have never encountered such personality, hospitality and care.…"
