date_written,title,content
July 2017,Fabulous hiotel,Great food and service- lovely bar and breakfast room Location is one of the best in London- walking by distance to Kensington Palace and Harrod's! Great restaurants in the neighborhood and wonderful sights.
November 2017,Excellent afternoon tea ,"My wife and I had a wonderful afternoon tea today at the Milestone. It was a surprise for my wife's birthday tomorrow and the staff made her feel very special, even bringing a cake and candle with happy birthday! The service was very personal and the food excellent, the surroundings and decor were intimate. We would thoroughly recommend the Milestone and hope to be back soon! Thank you."
October 2017,Well situated across from Kensington Palace. Great Service,"This was a lovely boutique hotel directly across from Kensington Palace. The staff was fabulous-almost too solicitous. My room was very, very nice with great amenities. Breakfast was terrific. The concierge was one of the best as he was knowledgeable as well as friendly. I would compare this hotel to some of the finest in London and rate it quite highly. My only ""beef"" was that my room was not ready for the early check- in that overseas guests need.  However, for a 100 pound upgrade there would be a room ready. I decided  to wait which was only for 30 minutes during which time they nicely gave me some coffee. I would recommend this hotel and I would certainly return. Very expensive."
November 2017,Afternoon Tea,"My family and I spent a couple of hours at this marvellous hotel. We arrived a little bit earlier by taxi, and was greeted by their doorman. Since we arrived ca 40 min earlier I asked him where the nearest pub was located. He told us not to bother with that one, but if we could make the effort of walking a couple of minutes he could recommend one. Then he said “as a matter of fact I show you the way” Three minutes later we arrived at the pub, while showing us the way he told us a few interesting things about the neighbourhood. FIRST CLASS SERVICE! Btw the Afternoon Tea was excellent and the staff was top notch. Highly recommended. "
November 2017,beautiful boutique hotel,"We stayed here as an experience gift from my sister so we had a package with dinner and breakfast as well as a beautiful room for the evening.  The Milestone is a classic classy hotel. The room had one of the biggest tv's I've seen in a hotel for a long time, a comfy bed, nice bathroom with lovely toiletries and nice big towel."
October 2017,Heaven missed,"I don't visit London often...... big mistake...... I didn't revisit my favourite and stay at the Milestone Please don't make make the same mistake. There is only one hotel that offers beautiful individually appointed bedrooms, restaurants, relaxed areas, cloakrooms and even corridors!!! Staff who are chosen for their professionalism. One is made to feel soooo very welcome. Peggy, Connor and Tim on the welcome desk reminded me I had made such a HUGE mistake not staying with them.  My other favourite being d'Angleterre in Geneva. The Red Carnation Group have Service tapped Location, location.... easy for most things needed See you soon dearest Milestone"
October 2017,Warm ambiance and attentive staff to the smallest detail.,"The room is  an amazing Master Suite with lovely windows overlooking Kensington Park. The furniture is very warm and the amenities are perfect. The friendly, high standard of the staff and their attention to our needs is gratifying; making the Milestone our home for one week away from home."
October 2017,5 star hotel with a down to earth attitude ,"We stayed at the Milestone to go to the Royal Albert Hall. It was a five minute walk so very handy. The hotel itself was delightful. They had thought of every little detail, try the aromatherapy pillows they smell lovely. The staff were very friendly and helpful. It was a great hotel for a birthday surprise. Don't forget to ask for the tea tray! "
October 2017,Lovely!,"I stayed here when I spent four days in London. The hotel is beautiful and the staff is really nice and attentive. The room service and afternoon tea are great. The hotel is right near Kensington Palace and the Victoria and Albert Museum. The best part about the hotel is the food, especially the Belgian waffles and honey comb icecream. Stay here!"
August 2017,Amazing place and people,"What a wonderful hotel We had looked at other high end hotels in the area and chose the Milestone. Our room was wonderful and so cozy. Each room is unique and ours was a bi-level with great shower, tub and heated towel rack. The bed was super comfortable and they even set up a small bed for our 9 year old daughter. We all had beautiful robes waiting and they even had one for our daughter. Each day there was a nice treat on her bed for her. Great location. Another highlight was the staff. They knew who we were and they set up a special tea and dinner for our children. The bar staff were great and looked after us and got the ""cosmos"" perfected. I wish I could remember their names (two from Italy and one from Germany) We also loved the choice of beer. The one from Namibia was great…"
October 2017,Truly one of the best hotels in the world,"From the minute you arrive at The Milestone Hotel, you feel completely welcomed and happy.  The staff goes above and beyond to make you feel comfortable and well cared for.  This is a professionally run, deluxe hotel that will give you a 5 star experience.  Our room, the services, the staff, and the breakfast - everything was perfectly done.  Every time we entered our beautiful room, we felt like we were in an English country manor house and had been given the best room!  I would also like to add that the hotel had been particularly accommodating to us.  We did not originally book at The Milestone, but at a nearby hotel at which we had a very unpleasant experience.  Not only did The Milestone find us a room immediately but their welcoming atmosphere made us feel completely…"
October 2017,The Ultimate English experience,"When you go to England you want to have an English experience, right? Well, look no farther; this is it. Within minutes of checking in, every staff member knows your name. the room is large and yet cozy. The bar is charming and well stocked. Afternoon tea is classic and wonderful. Smashing!"
August 2017,Perfect!,From the moment you walk in you are made to feel like one of the family.The reception  and all their staff are so very friendly and relaxed. They give you all the help you need and it is obvious that this is something they enjoy doing.  The Milestone is well situated in the central area of London within an easy walk of all the main sites and attractions.
December 2017,Best service ever!,"I arrived way earlier than expected on a cold December weekday just as the first snow flakes started to fall. I had booked the hotel after I could not get into Hotel 41 which was full. I was not disappointed. The service levels from the time I arrived till I left are by far the best I had ever seen or experienced, in fact its better than the 41, which is a benchmark when it comes to service. Its the personal touch like a cup of coffee while you wait for the room in an amazing lounge thats feels like a upmarket house. Speedy assistance to get a suit pressed for the my evening function. Room well thought out with all the extras and very homely, brilliant bathroom and all very clean. There is a lot of little things for free that make the experience even better. Breakfast has a…"
October 2017,Beautiful,Lovely hotel couldn’t fault it at all. Had a lovely weekend. Will be recommending to friends and family!  Will be visiting again very soon.  Gorgeous location and not too noisy! Room was just what we had pictured and net our expectations
November 2017,Love this Home from Home!,"Entertained clients in the Oratory - a small private room which doubles up as either private dining or suitable for intimate weddings or civil ceremonies.  Amazing service and food - what more can you expect from a 5* hotel winning so many accolades!  it is expensive, but you get what you pay for, and if  you want to impress, this is one of the best places to do so in Kensington."
December 2017,Excellent ,"I’ve stayed in some amazing hotels around the world, but none that has the staff and level of service that this hotel has...everyone went above and beyond to make this a comfortable and welcoming experience for my husband and I, who were travelling with our 3year old..excellent "
December 2017,TRULY WONDERFUL,"Excellent in every sense with the most professional service from staff who were a joy to meet.World class from check-in to check-out.  The Milestone offers the welcome, comfort and style of a lovely country house with it's fabulous interior and a situation overlooking Kensington Gardens. An oasis of luxuriant cosy peace in the heart of London.  Our bedroom and bathroom were perfect with no detail overlooked. Dining options range from a fantastic formal menu to light snacks and even a midnight feast.  The staff make this hotel what it is and were unobtrusively on hand to assist in every way . They even mentioned a stay that my late mother had there several years ago - which was very touching."
November 2017,Excellent,"Very friendly hotel. Nice building. Beautiful architecture. Good location, close to public transport. Great menu with excellent food, especially dessert. Very good service and great staff. Clean nice comfortable room."
December 2017,Amazing staff,"As this was my first trip to London I found the Milestone staff incredibly helpful and friendly.  Having few plans for my three day visit they did everything from efficiently planning my days and providing tips on where and when to be for the best experiences, to directing me to the most delicious fish and chips in London.   The hotel itself is small and luxurious with cozy nooks throughout.  I hope to return soon."
September 2017,Lovely stat,Visited first time to London... The check-in process was so quick and they escort us to the rooms. After some rest we choose to roam the hotel the artiticture is mesmerising..we like the furniture and things that they got its is world class the hotel serve us like we did not our family. Great staff and services...food was great and even rooms was breath taking We definitely we come back
November 2017,Perfection,"This was our third stay at the Milestone and, as usual, it exceeded our expectations.  The staff are extraordinary.  They go the extra mile in all they do.  The entire hotel is immaculately kept, the food at the hotel's restaurant is excellent, and the afternoon tea is quite spectacular.  For us, there is no where else in London that we would consider staying."
September 2017,"The service from the staff was exceptional, always felt safe, comfortable and welcome.","The attention to detail by the staff, the furnishings, concierge, waiters, front desk staff, doormen, room service, suite attendants was equally exceptional. Staff got to know us and engaged with us each time we crossed paths. The location of the hotel in the Kensington area was perfect for our visit to London"
September 2017,My Dream and My Home,"Your hotel, your staff, your service, your room (especially apt #1) was amazing. I asked, Is this real?:) You make me feel so special, so happy. this hotel will be my home in London:) If you really want to feel this feeling, pls stay there. Before I checked out, I scored and gave 10, after that the general manager sent me an email to thank you. This also shows the difference. After I checked out, you still make me special,my opinions are important for you. I am really so grateful and thank you very much for all your interest. I hope I ll come again..."
September 2017,Best hotel in London,"This is a return visit for us.  Positioned conveniently opposite Kensington Palace with its beautiful park and gardens, this is a luxurious hotel.  From the moment you approach the doors, to the beautifully appointed bedrooms, this is an exquisite experience.  The staff are superb, welcoming without this patronising attitude that a lot of high class hotels seem to air.  The public area are superb, relaxing and so comfortable.  The breakfast here is fantastic, beautifully presented, with every choice you could imagine.  I really don’t want to shout too loud about this gorgeous hotel as I may find I cannot book in future!!  I can’t wait to return. Thank you to all at The Milestone "
October 2017,The Royal Treatment,"This place is the most service-oriented hotel I've ever stayed in. We just wrapped up a 5 day stay here and feel a little like we are leaving home. The food in the restaurant is excellent, as is the service (thanks, Jack). All of the staff are friendly and helpful. The bar is great, too. A wonderful change of pace from a chain hotel. Will definitely recommend to friends."
September 2017,Superior Hotel,"We had the pleasure of staying at the Milestone Hotel in Kensington for four nights in September 2017. This is  an exceptionally well situated boutique hotel across from Kensington Gardens and Hyde Park. Our bedroom was well furnished and meticulously cared for.  All the staff took great care to remember our names and furnish us with anything we might need to make our stay memorable.  There is a cozy bar, lovely atrium room ideal for afternoon tea, a well appointed dining room for breakfast/dinner. And obviously a very good chef running the kitchen. Highly recommended."
September 2017,Magnificent!,"The Milestone sets the standard for five star elegance and over-the-top hospitality.  Every need is anticipated by the staff.  The bar and restaurant are outstanding and the service is superb.  For the business traveler, the hotel offers peaceful rest in a comfortable setting.  For the vacationer, an elegant, romantic setting.  This is my new destination in London for both!"
September 2017,"Outstanding accommodations, staff and service","When our AX travel agent recommended this hotel, I pushed back because I had never heard of the hotel. I am really happy that we stayed with her recommendation for our first two nights in London. We were booked in the Viscount Suite with a view of Kensington Palace and Garden.  Every member of the staff goes out of their way to make one's stay as nice as is humanly possible. The full English breakfast is exceptional and it includes a full buffet of a continental breakfast before the hot breakfast. You can step across the street to visit Kensington Palace and grounds.  We highly recommend The Milestone Hotel and will return here for a longer stay next year. "
September 2017,Absolutely amazing,"I have stayed at some of the finest hotels in the world....Said with humility but honesty.  The service at the Milestone is the best I have ever encountered.  Had a beautiful suite.  The restaurant is terrific.   But the service....I truly do not have the words to describe it.  The Milestone makes the Savoy look like a Holiday Inn at best!   Truly my favorite hotel---better than Taj, Aman, Penisula...you name it....Thank you Milestone!"
September 2017,Absolute Perfection,"I don't think we have ever stayed at a nicer hotel and certainly not one with the incredible staff we encountered.  From the doorman who chased the cab around the corner to carry our luggage inside to the bartender who set up an impromptu gin tasting for my wife, every person went out of his or her way to make us welcome and comfortable.  Once the staff discovered it was our anniversary, the bar was raised even higher.  Champagne, chocolates, a private dinner in the small dining room -- all with a smile.  I would not begin to single out any one person as all deserve equal accolades.  We had dinner twice.  Both meals were delicious, accompanied by expert, attentive service.   The room (309 I think) was perfect; cozy and spotless.  Kudos to the entire team.  A terrific experience…"
September 2017,Birthday & Gig Stay,"Just returned from a night away from the kids which makes most hotels feel great, but the Milestone went the extra mile with brilliantly warm and friendly staff.  From the moment we were greeted by the doorman, to the reception team through to everyone we made contact with in the hotel, a smile and greeting has never far away.  Our room (302) was lovely with nice details and extremely comfortable decoration and furnishings.  I had organised a bottle of champagne and other little bits for my wife's birthday, which without any prompting arrived subtly and promptly.  They even asked as reception if we were away for a special occasion, which resulted in yet another little surprise of tiny pastries/cakes and a card in our room.  Another nice touch.  We had dinner very early (1730)…"
August 2017,Lovely spa day,"Came here for a massage and to use facilities for a few hours. Whilst the spa is very small (small swimming pool, sauna, small relaxing area enough for two ppl then gym, changing rooms and massage room) it was perfect for what we wanted and we were the only ones there. The pool had a jet so that you can swim in one place against the current.  Massage was really lovely and the therapist, Moy (sp?) was so welcoming - we both felt so relaxed after. Would definitely go again if in the area "
July 2017,Wonderful stay,It was our first time in London I am very happy to stay in hotel milestone hospitality is too good laundry service is available in the hotel free WiFi Internet access spa is available in the hotel swimming pool is also ervry thing was great fantabulus thank you for feel me like homely 
July 2017,Stellar Experience ,"My husband and I celebrated my 30th birthday and our 8 year wedding anniversary. We went to London, Paris and Rome. We can truly share with you all that no one made us feel more at home than the wonderful team at The Milestone Hotel!! Our experience was stellar, the staff members truly go beyond the call of duty to make you feel at home. From the minute our driver pulled up to the hotel we were given the royal treatment! We truly can't wait to go back and stay again at The Milestone Hotel! We will see you soon Patricio, Ronald, Fran!! To name a few ❤️"
August 2017,Amazing,"Wow, what a phenomenal place.  A really great property with spectacular staff.  I was made to feel extremely special at every single moment.  Kind of awe inspiring how detailed and genuine their interest was in being invested in me as there guest.  Location is excellent.  Common spaces comfortable, cozy and upscale.  I want to give a special mention to Clea who kept me engaged in conversation while awaiting my cab ride to the airport.  Frank and Jose at concierge for especially arranging everything regarding my tickets to a soccer/football game.  Pranav for a fantastic check-in.  Angelo in the lounge was amazingly friendly.  All these amazingly polished staff were spot on with each guest, not just me.  Room was spotless.  Fruits on special treats at check in and throughout my…"
October 2016,The Best,"stayed in Mistinguett suite Wife organised as a surprise for my birthday. The room was fantastic  Champagne was in room as well as cake.We had drinks in race theme bar,great place for drinks.Went to China town for meal and back to Milestone. The staff were fantastic  through  out stay.Next day had cream tea in the most fantastic room .When you step outside the Milestone it make you feel like a million dollars to know you have stayed in one of the world's best hotels.Exspenive but I am sure my wife would say worth every penny. Thanks to ALL the staff."
June 2017,Top Notch Historic Hotel in London!,"Fabulous stay with FABULOUS service. Ask for the wakeup service.  They come knock on your door with a wonderful tray of fresh coffee to help wake you up.  Incredible staff.  We had afternoon tea which was also a wonderful London experience.  The bar area on the patio is a must see. Also, the cocktail under smoked glass is a must order."
April 2017,City break,"Clean and comfortable rooms a bit dated but did the job. Fair  walk from shops specially when the weather isn't that great and you have a pram to push all the way. Staff have been great, very polite and helpful. Couldn't comment about the food as we didmt use that facility, although other friends that were staying here with us did and said it was good quality and tasty. Would recommend"
June 2017,The Place to Stay in London,"I should start by telling you that this is my husband's favorite hotel ever. And for me, it ranks right there with Le Sireneuse (pre-husband).   The hotel sits right on the edge of Hyde Park, in front of Kensington Gardens (which are in front of Kensignton Palace, a five minute walk from the hotel). It is in the grandest neighborhood in London. In fact, London't most posh residential street is mere blocks away. But that's less important for a tourist. The important things for us were the fact that we could walk to the fabulous museum district, there was a nearby metro stop, and there are lots of restaurants nearby. London is a huge city--it felt to us, probably because we were not familiar with it--bigger than New York, so having a convenient hotel in the heart of this lovely…"
July 2017,The Magnificent Milestone!,"The signature trait of The Milestone is exemplary service and a gracious staff.  The amenities can be found at other hotels, but you cannot find the qualified wonderful staff that embodies The Milestone. The hotel is located across from Hyde Park and Kensington Palace. It is a short walk to the Royal Albert Hall.  Andrei, one of the concierge staff, through his connections was able to get us great seats to the first night of PROMS on the day of the performance.   You may get beautiful accommodations elsewhere, but the service is matched by none."
July 2017,Highlight of trip was our stay at Milestone,"Did not think it could get better than previous visit last fall but it did! Spent a week and entire staff was like family - world class starting with Jose and his concierge team to creative bar staff to front desk to doorman Steven.  Wonderful servers in restaurant be it for breakfast, high tea or dinner.  Have stayed in big and small hotels around the world from NY to Paris to Bangkok. This is as good as it gets. "
June 2017,AN EXCELLENT HOTEL TO STAY FOR VACATION OR ANNIVERSARY,"Our family's stay in The Milestone Hotel in London went beyond our dreams. This was an extraordinary experience for our 40th anniversary! The staff were delightful and catered to all our needs and comfort. The location was in walking distance of our family members and some of them joined us for breakfast. The food, amenities and valet parking was excellent. We will be telling our travel agent of AAA Utah to Highly recommend this unique hotel. We have already informed all our family and friends. Can't wait to visit London and stay there again in the near future."
July 2017,Fabulous afternoon tea,"Myself and two friends visited The Milestone on Saturday 1st July for afternoon tea. We were greeted with such a warm welcome - nothing was too much trouble, the service was faultless and the hotel was beautiful.  There is an endless tea menu and the varying platters of sandwiches, cakes and scones were absolutely delicious! We even had to take some home with us in a box as we weren't quite able to finish it all!  The staff can't do enough for you and there was no feeling of being rushed even though the hotel was busy.  A really lovely afternoon, thank you.  "
July 2017,Miles above the rest!,"My wife and I had to come up with plans for a different kind of London trip as the Adele concert we wanted to attend was suddenly canceled and we had booked our flights way in advance with no cancellation option. Staying at the Wembley Hilton across the venue didn’t make sense anymore so we had to pick a new hotel in central London. Great reviews led us to The Milestone Hotel. A beautiful building in a great location right next to Kensington Gardens. When we arrived a bit before checkin time and the room wasn’t ready we got complementary glasses of champagne and chatted with the especially friendly and attentive staff for a while, then were treated to a short tour highlighting the great history of this place. We had booked a deluxe studio room that - like the rest of the…"
May 2017,"Great staff, ok room, poor location","The staff was wonderful. The bartenders, concierge, front office, and servers were all great.  Above all were the bellmen who spent many minutes flagging down cabs, a problem caused by horrible traffic.   Dinner was excellent.  The breakfast was pretty good, although buffet could have been better.  The room was nice, we looked out on the park.  A serious problem was a steep step to the bathroom.  I have bad legs and it was a problem  Location was bad. On the SW corner of Kensington Park there is nothing near by, except K Palace itself. The tube is 0.4 miles away, so a cab is needed. The traffic is very bad, and the bellmen spent many minutes flagging one down  We would happily return if we got a better room and somehow traffic was better"
June 2017,Most Extraordinary Staff we have EVER EXPERIENCED,"The Milestone is a truly charming, lovely, boutique hotel situated directly across from Kensington Palace. The physical charms of the place could be enough, but the staff and the extra touches are beyond amazing. We were there for only 4 days/nights but felt like we belonged, with everyone greeting us by name, serving us beyond what was expected, and bringing surprises every night including a strawberry birthday cake. The turndown services and high tea, the in room accoutrements, everything was perfect. Plus the dover sole in the restaurant was some of the best I have ever eaten.  Kudos to everyone at the Milestone for contributing to such a wonderful London visit."
July 2017,Don't stay anywhere else,Incredible hotel. True 5 star service. The hotel is in a beautiful area just across from Kensington palace. The food is excellent. We were still on USA time and loved that we were able to have food served in the lounge at midnight. Also have the best mixed drinks in london.Can't say enough about this place. Definitely will be back.
May 2017,Amazing Experience,"Wow wow wow. What can I even say about the Milestone Hotel. This was by far the best hotel experience we have ever had. Upon check-in, they gave us a tour of the hotel for about 20 mins, telling us about all of the history which was very cool in itself. Our room was smaller but very nice and it has premium everything. The elevators, stairs, every common area, super nice. They also give all guest any free drink upon check-in which is also cool. This hotel is also right off of the Underground which is easy too.  The dedicated 24 hour concierge here is amazing too, there are a few staff that do this job and all are excellent at recommending things. They can also book things for you at a discount and avoid the lines which is also amazing. They booked us tickets to a show and tickets…"
June 2017,Amazing Small Hotel in London,"The Milestone is probably one of the best hotels we have ever stayed in and we have stayed in a lot of great hotels.  This is a beautifully restored old hotel overlooking Hyde Park with exquisite details in room decor, linens, toiletries and other amenities.  Food is top notch and the bar is classic London pub with a great bartender.  To match the great facility is the amazing staff and incredible customer service.  We arrived by taxi from our flight from Nice France and the doorman greeted us by name, whisked us into the hotel and said I am so sorry but there is someone checking in at the moment so let's go to the bar and I will buy you a drink.  He told the bartender to get us anything we wanted while we waited.  We were served by a great bartender and three times while we…"
May 2017,Perfection,"Just a few days ago, my mother and I returned to the US after a wonderful 3-week trip in Europe.  The Milestone Hotel was a definite highlight of our entire trip.  The property is simply beautiful.  It provided us with the ""old world"" decor and experience we'd hoped for.  During our five-night stay, we had the opportunity to stay in two lovely rooms, each with unique and sumptuous decor.  We felt so pampered by the little touches, including the welcome drink, luxurious soaps, complimentary water, cute slippers, surprise champagne, candles in the bath tub, treats on our pillows, special gifts brought to our room, etc, etc.  The rooms were spotless (the remote control was even sanitized!), the beds very comfortable, and the décor was gorgeous and inviting.  The antique…"
May 2017,Great hotel with incredible service,"The Hotel itself is decorated impeccably for the location and the time period of the hotel. The fresh flowers that are placed in your room daily to the slippers being set up at the side of your bed at turndown service make the quality of the housekeeping above par. They not only turned down the bed and set out the slippers, they left candies as well as turned on the television to a romantic music channel and had candles lit throughout the room. When you wake up you can go down to the restaurant and have a full English breakfast that was probably the best meal we had while we were in London. I know that is not saying much since London is not known for their cuisine, but everything we had was excellent. Fresh orange, grapefruit or pineapple juice accompanied the perfectly cooked…"
June 2017,Paradise found,"The traffic from the airport was horrible and the day was very warm and humid.  London cabs are not air conditioned, so by the time we pulled up in front of the hotel, we were not in the best of moods, however the moment we stepped out of the cab, were greeted by an immaculately dressed doorman escorted up the stairs and into the lobby our moods were changed from flat to almost giddy.  We felt transported into the ideal England, cool and crisp with every visual clue saying that everything was going to be just fine.  The staff was friendly without too much sugar added.  We were given a short tour of the ground floor; sitting room, dining spaces and hallways filled with non-pretentious art and then shown up to our room (303), a very pretty two level affair with the bathroom tucked…"
June 2017,The Milestone London,"This hotel was perfect for our vacation.  Great location, wonderful rooms, and best of all the staff.  From check in to departure the staff handled our every need.  I will stay there again the next time I am in London."
May 2017,The Stables Bar,"Recommended by a friend as a great place for really good cocktails, we were not at all disappointed! A quiet bar tucked back into a gorgeous hotel with a fun ambience and amazing service and bites. The Old Fashioned came out in a clear dome with smoke giving the cocktail a very unique twist on a old classic. The champagne cocktails were fantastic. Looking forward to coming back again someday soon!"
June 2017,Treated like royalty ,"I brought my 13 yr old daughter to London for the first time. We spent 8 luxurious days at the Milestone. It is a beautiful hotel in lovely Kensington. The staff is what makes this place so special. They are knowledgeable, helpful and thought of our every need and surprised us with many treats before we could request them. We cannot say enough about this crew. Tim and Andreas (concierge team) took such great care of us, as well as the bar team, wait staff, doormen and housekeeping. It is obvious that they all love their work and their clients. Thank you for an amazing home away from home! xo Sandy and Grace"
May 2017,Best Hotel I've ever stayed at.  ,"Had an amazing stay here in May. The staff were top notch in their dedication to service.  The bar was small but very comfortable.  Order an old fashioned, it's bare far the best presentation I've ever seen.  "
May 2017,Five Star Perfection!,"One cannot do better than to spend your stay in London at The Milestone Hotel.  The Milestone is a true five star hotel with a staff who are willing to always go above and beyond any expectation to make you feel like a treasured house guest. The Milestone's philosophy is simple and effective - they are the best because they absolutely put the customer first!.  During this trip, we we negatively impacted by the British Airways global IT outage.  The staff at the Milestone did everything in their power to ensure that we were able to rearrange our schedule so that we would not miss any of our planned activities despite losing some vacation time due to the BA debacle.  We would not think of staying anywhere else in London because the Milestone has continuously earned our loyalty and…"
June 2017,Why would you stay anywhere else?,"The Milestone Hotel is my go to place in London.  It's an easy drive to and from Heathrow.  But, the hotel after 6-7 stays the last 3 years has never disappointed and always delighted.  The staff is excellent.  They make you feel so at home.  They are top notch and always want to serve.  It's my experience that at 5-star hotels that I often feel as if a hand is out all the time for a tip -- and here when you tip I felt so appreciated and never expected.  The rooms are excellent old english style with amazing amenities.  The food is just outstanding.  Simple.  Clean. Fresh.  Amazing.  The bar area is wonderful with the black and white garden room.  I stayed for the first time on a vacation with my family and the hotel did everything possible to make it an absolute delight.  From…"
June 2017,Amazing ,Booked The Milestone as a birthday treat and was not disappointed! The room was beautiful and the way we were treated was fantastic. Special mention to Peggy who was really lovely...we will definitely be back!
June 2017,British Excellence,"One of the most gorgeous and unique boutique hotels in the world. Each of the rooms are different and very unique. The bar is wonderful. Tea service is lovely (they even have a special tea for younger guests). You don't have to be staying at the hotel to come for tea or stop in for drinks, so I'd recommend stopping by even if you don't stay here. "
May 2017,Impeccable Service,"This very British establishment features first rate hospitality and  a lovely ambience. The lobby and rooms are a bit small and the restaurant overpriced, but the staff, decor and location are superb and we would not hesitate to recommend this hotel."
April 2017,Love This Place!,"A fantastic hotel with superior service, full of luxury and comfort. Elegant conservatory is the perfect Afternoon Tea destination. I cannot wait to return as it is one of the best hotels that I have ever had tea and drinks in."
May 2016,Beautiful and Clean..,Highly recommend..  The staff was friendly and helpful. Our room was very nice and clean..  Very historic.. Our room had a lovely view...  And places around to walk to.. In a safe area and some Pub's and food..
April 2017,Nice hotel,This hotel has the best rooms. Nicely decorated place. This is one of niceist hotels we visited. Service nixe and polite. Prices are moderate and we will recommande this place. I was  so happy and l 'll come back again.
April 2017,Amazing April Vacation,"We had an amazing stay at the Milestone last week.  We stayed in the Kensington Garden Suite, a lovely split level room.  Our daughters, ages 7 and 10 loved the room.  The service is incredible.  Jose, head concierge, was an incredible resource for the trip planning before we arrived, and of course during the stay (it is impressive when they anticipate what you need before you ask).  From the moment the driver picked us up at the airport we were made to feel special.  Everyone knows your name (yes being from Boston that may sound cliche but it was nice).  We stayed six nights which included Easter.  The Hotel arranged an easter egg hunt for all the kids staying there.  A nice touch.   We thoroughly enjoyed an afternoon tea on Easter.  Breakfast was excellent every morning with…"
March 2017,Red Carnation Collection experience Part 2,"Continuing my Red Carnation Collection Hotel tour: after checking out of the Egerton Hotel I arrived directly at The Milestone, the No2 ranking Hotel of TripAdvisor. It is a much bigger hotel comparing to their sister hotel but the service is just as good, if not better. Directly next to the Hyde Park and Royal Albert Hall, the location is unbeatable. My room was spacious, the bed was confortable and the washroom was very clean. Again like the Egerton Hotel, I had the wonderful surprise romantic turndown in the evening and of course the chocolate covered strawberries! I love their cosy Stables bar and the very stylish black and white Conservatory: Milestone Old Fashioned (cocktail) is a must try. Again the breakfast is cooked as it should, very correct. You can even choose a…"
April 2017,wonderful hotel all around!!,"Fantastic service, good location, amazing breakfast, great specials!  Very comfortable and responsive, enjoyed a late night meal in the cozy bar with Leon, the attentive bartender:), they all go out of their way to be helpful...manager was very amenable...comfortable and worth five stars!"
April 2017,Great place,"This hotel is one of the Great places I've ever stayed in ! The rooms are luxurious and comfortable. The staff goes out of its way to help. The location is perfect. There are not enough adjectives to adequately describe my experience, Can't wait to go back!"
April 2017,Visiting with 6 and 7 year olds over Easter,"WOW! From start to finish! We had heard that the accommodations were top-notch, and that was true. I did not take pictures of our suite as the photos on the site and on Trip Advisor did the room justice.  What pleased me most was the attention and respect that was shown to our kids. From the moment we walked in, they were greeted the same way we were. They were given cute cars to play with as well as some chocolate laid out for the Easter holiday.  We were visiting in order to see ""Harry Potter and the Cursed Child"" (which was AMAZING!) and the boys dressed up in Hogwarts robes, wands, and house accessories. When we entered the lobby, the staff fawned all over them! They even took pictures. When we returned to our room, the pictures had been printed, FRAMED, and left for us to…"
April 2017,Trip of a lifetime!,"We stayed at The Milestone Hotel for one week while we were in London. Everything about the hotel exceeded our expectations! The entire staff was friendly, accommodating and personable - especially the concierge, Andrea and the doorman, Steven. They helped us find the best restaurants, sights, bus routes and everything in between to help make our trip to London easy and unforgettable.   I would recommend The Milestone to anyone looking to stay in London!"
April 2017,Vacation and London tour,"A terrific hotel to stay. It was centrally located right across from Kensington Palace. The hotel decor was fantastic, the hotel staff proffesional, courteous and friendly. The room we had for our 5 day visit was very comfortable and well laid out. The restaurant and bar were excellent with terrific food and service. My wife and I travel quite a lot and I have not stayed in such a terrific hotel. We have been spoiled and will likely never be lucky enough to stay in such a great hotel again. I would highly recommend the Milestone Hotel to anyone. Great job done by all the hotel staff."
February 2017,Attentive service,"Multiple stays at the Milestone, always with pleasure and gratitude for the high level of attention and the kindness of the staff.  The public rooms are gracious; breakfasts are wonderful; the rooms are comfortably appointed.  The spa/gym area is small, but efficiently organized."
February 2017,Top hotel,"We spend four nights at this hotel.  It deserves its high ranking.  We had Room 105 - pretty much adjacent to the elevator, but you did not hear it.  The room was reasonably spacious for London.  Nice TV with many channels.  The bathroom was very large and very well appointed.  Spectacular is a good word to describe the bathroom.  We used the hotel as a base for sightseeing.  It's about a five minute walk to the Kensington High Street tube stop.  Very nice neighborhood between the hotel and the tube.  The staff was very professional.  We did not partake in any of the amenities offered by the hotel, but I would expect that they are first rate.  We arrived after 11 PM and registration was prompt and without incident.  It was quite cold outside, but the hotel and our room were well…"
February 2017,Wow. We're spoiled forever. ,"We're still here (me with my 16-yr old son) and may never leave. At the very least, I can assure you we may never have an experience like this again. What a hotel! Or, as the spectacular staff refers to it, our ""home."" This is 5 star luxury, with almost more than we can handle in terms of service.  Rooms are spotless and inviting. We're walking and standing all day, and to come back to this magnificence is just delightful!  The staff is perfect. Every one of them is prepared to help in any and every way. Then we have the amenities including the perfect beds, oversized towels, giant screen TV, a newspaper delivered each morning, and the stillness that allows for a nap when needed.   This place is a treat. "
January 2017,Ooh yea,-Exceptional customer service. Staff is super friendly and superprofessional   -Great design of rooms and lobby. The overall ambiance is on a noticeably high level.  -Great facilities such as swimming pool and GYM  -Location is very convenient
