date_written,title,content
January 2023,Afternoon Tea at Ting,"Lovely food, atmosphere and a view to boot.  Elvis and Alex attended to us exceptionally well.  We had the afternoon tea set, which had a wide selection of tea with accompanying good selection of sandwiches and cakes. Definitely recommend to try it"
January 2023,"Perfect service, dining and rooms","Stayed for just over a week on business as a Jade member and received fantastic service, room and breakfast. The room was upgraded to a Seaview corner room with a beautiful angle on the City and Tower Bridge, and I was able to enjoy some fireworks for CNY! Service was perfect throughout, at check-in through to dining and check-out. The spa and swimming pool were so well designed and managed, and loved the views. Breakfast is a highlight, so many healthy options throughout and  really enjoyed the hot dishes a la carte too. The staff rotated me throughout the views each day which was a nice touch. Thank you so much!"
January 2023,amazing service,"ate here for my birthday and the service was so amazing.  the food was so delicious and i was served by two waiters, eglantino and oltion and they really made my birthday so amazing and special. will definitely be coming back to dine here again. And if you are lucky enough to be served by these two waiters, i can guarantee you’ll have an amazing dinner"
January 2023,Dinner with a view,"The view from our table was amazing and Vanessa gave us excellent service, she was cheerful and informative.. the food was amazing and Vanessa added all the extra care for a very special evening. Thank you "
January 2023,"Views, service and superb flavours","Great food, attentive and personal service from Alex and Vathaniel. Short rib of beef was beautiful and lovely rosé! Delicious. What an incredible experience. Best views from men’s toilets ever! Thank you! "
January 2023,Memorable Dinner at Ting,"It's our first time in London and we decided to have dinner at Ting in The Shard. The overall experience was good. Jenny, our waitress, was very friendly and thoughtful. We enjoyed the dessert and the view."
January 2023,Absolutely nice dinner with stunning view of London,A fancy restaurant with delicious food for celebrations. Had a great dinner with my parents who were new to the country. Especially a shoutout for Eglantino who provided excellent service during the meal. We enjoyed our Chinese New Year Eve dinner at TING.
January 2023,10/10 would recommend,Had a lovely anniversary at Ting. Service was amazing as well as the food and the view of London. Would recommend coming early for window seats. Thank you Emilio and Nathaniel for the amazing service.
January 2023,Graduation Tea,Had amazing food and service after my graduation at  @ShngriLaLondon. The sandwiches were very tasty and the desserts were out of this world. The Shard dessert was a sweet gift. Syed was a lovely waiter who took care of all our needs. Thank you!
January 2023,"Great food, great view, great service","Delicious food with brilliant view. We were served by Elvis, he was very helpful and welcoming and made sure we were well attended. The tea selection was amazing and we got to try many favourites and new teas. Would definitely come back! "
January 2023,Visit Ting for Birthday,"Foods was amazing, especially desserts. My birthday wife loved everything and the view. she also love birthday surprise. Vanessa was very helpful and thoughtful. Worth of my money. Would come and visit again."
January 2023,Brilliant birthday meal with a view,"What a fantastic meal! Food was exceptional and service was second to none. Jing our waitress went the extra mile. It was my wife's birthday, she bought out extra treats for us and made us feel special. Highly recommend Ting restaurant."
January 2023,They will rinse you for every penny - but we did really enjoy our stay (but would not stay again),"Stayed for one night in a premier room at The Shard for my wifes 50th birthday.  Price for one night was £820.   What can I say, amazing service, room was spotless and the views were amazing, we ate in Oblix East (set menu) and the food was great.   I would have given the place 5 stars, but we felt by the end of our visit, that we were a bit stung, financially. £820 for a room, but no complimentary breakfast - we had to pay an extra £42 pp for breakfast which we turned down. We paid £60 for 4 glasses of wine (small ones 125mm) which was ridiculous. The set menu in Oblix east with a few small extras was supposed to be £70pp but we ended up us paying nearly £250 for three courses with a few more glasses of wine and some cocktails! WATCH OUT!!!!!!  When we checked in, we were also…"
January 2023,Tea at Ting is the best!,"The most exceptional tea experience! Jing provided the best service!! This was our first afternoon tea. From the tea, to sandwiches, dessert, and champagne, not a detail was missed. The stunning view from the skies looking upon London also didn’t disappoint!"
January 2023,Business Dinner,"Enjoyed a private dinner in the Yi room. The vegetarian food was superb, hats off to the chef who produced three amazing courses. Others who were present also enjoyed their non-veg choices. The service was great throughout. A most enjoyable meal topped off with great city scape views."
January 2023,"Gorgeous hotel and views, shame about the food.","Gorgeous hotel with amazing views, with a small but peaceful spa. Rooms were lovely, very comfortable bed and gorgeous views of the city. However, we dined at TING restaurant but we definitely would not return. 90% of the duck we ordered was fatty and the pancakes were all stuck together and ripping when we tried to open them. For that reason we felt the food was definitely overpriced. We had a very nice, polite waiter called Eglantino and we were very happy with his service. Just a shame about the food."
January 2023,Amazing view terrible service,"The overall experience feels let down by the outdated and unclean furniture, very uninterested team members and over all lack of a 5 star experience however prices at that level.  The view is beyond outstanding but feels like they use this to  justify the level of prices."
January 2023,Great experience,"Went for an afternoon tea, food was lovely. Service was excellent. Vince was brilliant, very patient with our questions and requests. Had a brilliant afternoon with my friends. Would definitely visit again."
January 2023,"Amazing afternoon tea, thank you Jing for excellent service",My sister and I had an amazing time at ShangriLaLondon. We got the afternoon tea with excellent service from Jing and the other waiters. I would definitely recommend it for everyone I know. And an amazing view.
January 2023,Perfect day for showing some love !,"Amazing service as always! Food and the theme was so wonderful. My third time back and they are as wonderful as ever, we had the great pleasure to have Jing as our hostess! She was absolutely wonderful and very attentive. Made a great experience even better.   Thank you Jing ! And thank you Shangri La The ShardTíng !"
January 2023,Very High Tea - stunning views and very good service,"I took my sister to High Tea at Ting for her birthday, it was fabulous! Stunning view, lovely food (the sandwiches were very tasty and fresh; the cake in the shape of the Shard was soft and light) and s fantastic selection of teas! Our waiter Elvis was very friendly and professional. Highly recommend!"
January 2023,Expect charges beyond the premium room rate !,"How many service charges can 1 hotel add ?    £35 service charge at dinner ….£35 service charge for the room & a further £70.35 charge pending on my credit card - I presume another service charge - no email, no confirmation so no idea as yet what other luxury I’m paying for!    In all, after paying such a premium price for 1 night I wouldn’t stay again.     Yes the view from the room was fantastic & the room was as good as you get - unfortunately the weekend we went the pool and spa were closed for maintenance so we didn’t get to enjoy that.    "
January 2023,5 star service,"Jenny best server hands down, beautiful service and wonderful experience for the five of us very homey vibe once in a lifetime experience due to visit again sooner rather than later thank you for everyone who helped"
January 2023,ting dinner with eglantino as waiter,"Excellent service very attentive and helpful. Waiter was Eglantino and wonderful experience, will be back! Absolutely lovely food and good portion sizes - the drinks were lovely as well with good selection with both drinks and food!"
January 2023,Just the right vibe!,"By far the most impressive bar in London!   After 8 years living in the city, I visited this place and was amazed by the view, the atmosphere and the insane coctails! Panos, Kyriakos and Dani gave us A level experience and brought back to our memory how London hospitality used to be pre-covid!!   Thank you very much guys! You are just the best!"
January 2023,St Paul’s and a sachet of milk,"Really amazing experience. Views out to St Paul’s incredible. Comfortable bed, clean bathroom, plenty of toiletries. A truly memorable experience.   The only thing that let it down was the absence of fresh milk. If you’re paying I’m excess of £600 for a night or luxury, it’s tainted by the inclusion of a plastic pot of long life milk."
January 2023,AMAZING,"Amazing experience! Daniel at the bar gave as an exceptional experience, which we won't forget!  Some differnet coctail tasting, nice chat about the coctails and personal care really did gave us a feeling about being appriciated. Thank you very much! "
January 2023,Great experience,"Great experience. What a stunning view over the city of London from the 52nd floor of the Shard. Cody atmosphere, a great variety of drinks. Fine service, thanks to Mira, our wonderful host over the evening. We won’t miss it and will definitely come back."
December 2022,"Amazing service, delicious food and unforgettable memories!","The TING Restaurant helped us to create a memory we will never forget. After having an outstanding dinner with an amazing view over London we enjoyed our evening to the fullest.   But what really made this visit unforgettable, was the amazing work of Cam, Esmail, Denil and of course Mary. I asked them to help me out proposing to my girlfiend (now fiancé, yay!) and what they arranged within minutes was just incredible. Due to some lucky coincidences we were seated at the best table in the restaurant where they already prepared everything.   Both the food and the service in this restaurant were so excellent, there is no doubt we will book a table again as soon as we are back in London. Again, we want to thank the whole team for making this evening so special. ♥"
January 2023,Otherworldly Birthday Experience,"Delicious, delicious, delicious! The food was exceptional, from the oysters to the duck to the chocolat miso! The drinks were experimental and flavorful, a true delight! Exceptional flavors all around. The service from Jing was absolutely lovely, and was a pleasure to practice our mandarin! Elvis gave us some beautiful life advice while providing attentive and all-round excellent service. Emanuele, the sommelier was extremely knowledgable and recommended the perfect wine to complement all of our different dishes.  Not to mention, the atmosphere was perfect! With the soporific sounds from the lovely singer and guitar player.   Overall, a perfect meal, fantastic service, great environment, and can’t recommend enough!!"
January 2023,Extremely delighted,Nice place and service . Thank you to ELVIS for his excellent service for us! It was all very good! I will bring future boyfriend here! And get him drunk in champagne so he will make a proposal to me.yay!!
January 2023,Afternoon Tea A Must,The Afternoon Tea was simply phenomenal. We could try as many tea as we wanted. Food and teas were excellent and great city views. Alex our waiter was simply phenomenal and took very good care of us and provided expeditions service.
January 2023,service too good,"First time here at Ting restaurant, we enjoyed pastries and wines accomplices by a fantastic view and immaculate service offered by Nathaniel, who not only looked after us but shows us the different types of champagnes, made great suggestions on which wines to pair our desserts with. Even gave us a little tour of the restaurant. So far this will have to be one of my top experiences in London. Highly recommend 😄"
December 2022,Magical Afternoontea at the Shard,"What a wonderful afternoon. Helga was our server and what a wonderful helpful person she was. Helga recommended different teas, explained every part of the tea service and was very thoughtful when taking orders that required help with allergies. Helga informed us of our choices. She also helped us to choose teas suitable for each part of the tea service. It was an absolute delight thanks to Helga from Romania. Big thanks to Helga who gave us the best table and made sure we had a delightful afternoon right up to the end of her shift where she informed us who would help us next."
January 2023,Great Food and even Better Service,"Thank you to Stuart for going above and beyond on my birthday! 😁 The food was amazing but it was Stuart who really made our night making sure we were always attended to and had what we needed, even giving us a special birthday treat to mark the experience at the end.  Ting Restaurant & Stuart 🫶🏼"
January 2023,Couple,"DINIL is so kind person, he is so welcoming individual and so kind. He prepared a special thing for our first anniversary and it was very nice I believe he was so kind and nice as well. The restaurant is highly recommended and welcoming and nice"
January 2023,Simple review for a highly recommended place!,Really good food! And the Kings Cross cocktail is perfection. Awesome service from our waiter Stuart… I also recommend you try the coconut ice cream btw  (Also the Malaysian fried rice… while advertised for 2 it’s a very small portion with lots of stuff around it that you can share but the rice is tiny- kinda disappointed for the way it was hyped up)
January 2023,Most romantic spot in London,"Amazing once in a lifetime experience, Luis went above and beyond to make it so special. He is a credit to the Gong. The views are breathtaking and the cocktails are second to none. Would highly recommend gong star"
January 2023,Ting is  a great  Restaurant!!!,"We spent our anniversary at Ting in The Shard, and it was fantastic!! Jing, Nathaniel and the rest of the staff had been absolutely fantastic! The food was Great! The Shard is a little bit pricey , but I’d say it’s definitely worth the money!!! The service was brilliant and I would definitely recommend it to all my friends and everyone who wants to celebrate any occasion/special occasion and anniversary!  10 stars to Ting!!! ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️"
January 2023,Amazing food and views.,"Excellent food and service from my waiter Dinil. Also, great view of the city while enjoying my dinner. I got a direct view of the London bridge and the city skyline. Highly recommend this restaurant for anyone visiting London! The miso cod was amazing. Tea to finish the meal was perfect."
January 2023,Happy New Year,"Incredible experience ever! All food very detailed, Dinil explained everything about the food, nice and happy person!  We really appreciate the care he provided us with. Definitely we come back! See you guys soon!"
January 2023,Lovely tea and service (server was Elvis),The high tea with Elvis as our server was perfect. The tea had a high selection and the sandwiches were very good. The scones were amazing and the service was perfect. He was on top of it always making sure we had everything and asking us questions about how our trip was going 
January 2023,A wonderful way to celebrate a 21st birthday,"TING at the Shangri La, Shard was a wonderful dining experience. Exquisite food, super service by the delightful Jenny, amazing views and beautiful decor.  Would definitely dine there again and recommend to friends and family."
December 2022,Mr Freddie Ricks,"Best 2 year anniversary, the staff - especially Syed -  were so welcoming and attentive - they view was also amazing - would 100% recommend. Seaweed butter and bread for starters was a must have, loved the ambiance x"
December 2022,Best service in London,"Everything was amazing,  the view was breathtaking,  Theo is the best supervisor ever,  very friendly and Mada the other supervisor came to meet us, they were so friendly both of them we made some good friends... See you soon guys "
January 2023,Amazing service!,The Ting Restaurant had amazing service! Our waiter Eglatino was incredible! He was very friendly and very quick with our requests. The whole restaurant atmosphere was beautiful. All the staff was very welcoming. 
January 2023,Simply amazing Incredible service,Our server was awesome . He was extremely attentive and very courteous throughout the evening. I will definitely make it a point to tell everyone I know about Eglantino our server. The food was outstanding and the specialty drinks were superb 
January 2023,Amazing!,"Great food and our waiters Eglantino and Sayed where amazing! Highly recommend the 5 course menu, every cause was amazing and the short rib was especially good. Really something special especially with a seat by the window."
January 2023,Amazing service,"Went here for a birthday dinner on Friday night. Amazing service by Syed Emanuele , food was good and left feeling positive. Loved the gesture at the end we received chocolates with Happy Birthday. . "
January 2023,"Visited for a friends birthday, she truly enjoyed her evening and the service provided throughout!",We were served by Iglantino and his service was excellent from start to finish! Ensuring everything was catered for and bringing everything to us in a timely manner with proper etiquette! A fine representative for the Ting restaurant! 
January 2023,Shangri La The shard,"This restaurant and there staff exceeded our expectations and were nothing short of amazing at giving us the best experience of fine dining in London with beautiful views. We appreciate Jenny especially as she is very kind and joyful, bringing our night a lot of happiness. They made my birthday experience bright and bubbly always taking good care of us, and providing top quality service. Thank you so much to the Team at Shangri La in London...! We highly recommend anyone to visit this place and meet these lovely staff who go out of there way to provide top service and care. It’s great for couples like us celebrating our special day."
January 2023,Outstanding Experience,"Amazing food, unique ambiance and outstanding service by Emilio and Vincent - thank you so much for the marvelous experience! The cuisine was extraordinary and truly unique in London. On top if this the view with onto the city made it a special occasion"
January 2023,One of the best dining experiences!,"One of the best dining experiences ever at the afternoon tea! Unique savory and sweet selections, including traditional scones with cream and jam. Everything tasted wonderful, didn’t think I would say no to any more sweets. Special shout outs to phenomenal service from Vanessa!!!"
January 2023,Excellent  experience ,Beautiful view. Delicious food. Impeccable service. Syed was the best Got complementary champagne and cake gor my birthday.  The full high tea experience.  Even on a rainy day the view was gorgeous.  Scones were so yummy.  Was worth the wait!!
January 2023,Mrs C,Had an amazing anniversary experience. Special thanks to a Vanessa and Vincent for looking after us so diligently. We will be back to celebrate next year :)   We always have such a lovely experience and lots of wonderful memories which is why we keep coming back eight years now.
January 2023,Best experience,Very happy and pleased with this experience. Had lunch at Ting restaurant and Jenny who served us was very helpful communicating and overall made the stay better. Andrei as well with his help since arrival. So 5 stars from me. I would recommend this place to my friends!!!!!
January 2023,Excellent experience would recommend to everyone,It was an absolutely beautiful experience the service was nice atmosphere was beautiful food is top I really enjoyed my time there the location is very convenient there is a train station right next to the shard and the staff here is very friendly and welcoming 
January 2023,5* service and humour from Ting’s Eglantino,"We couldn’t have received a better welcome and service from Eglantino during our last minute visit to Ting on January 14th. He was attentive, polite, funny, and upon ordering a new round of drinks, he kept suggesting cocktails for us, which he did on his own accord! We’ll definitely be back again soon but if you beat us to it, make sure you ask for Eglantino to look after you!"
January 2023,Afternoon tea,We went for the afternoon tea and it was a great experience. The service was great also thanks to Daniel and Syed. Highly recommend. We will definitely come back to try other things. The view is also amazing definitely worth it. Thanks for the good time
January 2023,Lovely afternoon tea,"We visited Ting restaurant for afternoon tea. The views were amazing, we were sat right by the window, our server Jing was really lovely, offering to take our picture and paying special attention. Thankyou for a wonderful visit 🙏"
January 2023,Amazing experience,"Stayed for our two final nights in the UK recently and it was nothing short of amazing. We turned up after a big hike looking a little worse for wear and without a second thought we were treated beautifully, from the concierge to the young man at check in. Nothing was too much trouble. The 43rd floor room was outstanding, special mention for the bathroom facilities and view from the loo :-) This is an expensive hotel but well worth the indulgence"
January 2023,Fabulous evening,"Fantastic atmosphere, beautiful views and delicious food. It was more than what I expected, tasty menu and atmosphere was rwally rwlaxing. We will go back. Thank you Eglantino for looking after us so well"
January 2023,Drink at the shard,"Astonishing place, the best view of London. We had a glass of champagne listening to live music and with a view on the tower of London and the tower bridge. Special thanks to the sommelier Danilo, absolutely lovely and professional."
January 2023,Wonderful Champagne Afternoon tea,My husband and I had the most amazing champagne afternoon tea at the Shangri la hotel.  We were given a very warm welcome on arrival by the reception team. Our server was so friendly and helpful she explained every detail about the food.she came back to check we were enjoying our experience several times. The tea was delicious with a lovely selection . The views over London were fantastic .  The whole experience was unforgettable.  Our server explained everything in detail
January 2023,Shard stay,"Every little touch is thought of - from the welcome, to the comfort of the room, to the staff at breakfast. Jenny was incredible! Noticed if you needed a spoon or another coffee without you having to ask, so attentive and helpful and service with a smile!  Room was beautiful and comfortable."
December 2022,"Great drinks, amazing view and extremely attentive staff.",Came for a few drinks to celebrate a retirement. Staff were all super friendly. Great chilled atmosphere overlooking the beautiful city. Anbu our server couldn’t have been more helpful. Would definitley come here again.
December 2022,Awesome Experience,Jenniffer was our server and she was awesome she made sure everything was perfect for us. We definitely would return and bring others to experience the delight we have experienced. We were very satisfied with our meals and server and we definitely would come back. Thank you 
December 2022,"Amazing views, amazing cocktails","Anbu was very friendly and efficient, kept us informed when the window table became available.  Views are incredible and would recommend anyone to do this in the evening. The ambiance was lovely and the music was very chilled."
December 2022,Great experience!,"Anbu and Elena provided exceptional service. Il we would recommend the Gongstar Martini, it was the most delicious desser style cocktail we’ve ever tasted. Delicious and wonderful. Can’t recommend the experience enough."
December 2022,An evening of luxury.,"We stayed in the Westminster Suite to celebrate my partners birthday and it was a really good experience. Check-in was swift, we took afternoon tea at Tings and once we were done,  our luggage had already been taken up.   The suite was amazing and the views of London by night, stunning. The staff are all highly trained and could do enough to help. The only couple of issues were dealt with quickly and compensated for.  A really lovely stay. We will definitely return."
September 2022,Wonderful 5-Star Hotel!,"This hotel was our first stop while visiting Europe (London, Brussels, Prague, and Lucerne) this year. We had 5-star hotel reservations in London, Brussels, and Prague, but this hotel was the absolute best of any hotel during this trip. The hotel, itself, is gorgeous and the staff are all super friendly and helpful. The rooms are beautiful and the views are simply amazing. We arrived pretty late, as we had a daytime flight from the US to London, and upon arrival everything was ready for our check-in. We ordered room service as most restaurants nearby were already closed. Room service was prompt and good (although a bit expensive), it was very nice to have this option since we just needed to eat and go to bed. The room was a bit warm for us, but after contacting the front desk,…"
December 2022,Family Christmas Treat,Staff are so friendly and helpful. Even though we were quite early it was no trouble. Vanessa was our waitress. Couldn’t be more attentive. Food was lovely. Yes it’s expensive but you are paying for the experience and the view. I would definitely go back again as a treat.
December 2022,Excellent food,"Excellent restaurant, lovely service especially from Stuart. Would definitely recommend. The food is more on the expensive side for what you get but the flavours are all there. Would recommend trying the beef short rib and the Malaysian rice"
December 2022,The best experience!,"From the start the staff were phenomenal! So attentive as soon as we got off the lift! Vincent was our main waiter and he was incredible! Fantastic service throughout, even offered pillows for a hurt ankle! Service and food stunning and the best way to end the year!"
December 2022,Outstanding experiences,"Very pleasant experience! The view, the atmosphere, the food, and especially the outstanding service from Eglantino was outstanding! He was very pleasant and caring, made our visit on Boxing Day in London an unforgettable experience. "
December 2022,"Great view, great service, great food!","Food and atmosphere was fantastic and the view of London from the restaurant was fantastic!  Eglantino was our server and he really made the experience, taking time to take photos of us and make sure we were had a great dining experience. The food was amazing!"
December 2022,Afternoon Tea,"Best view in London and amazing service and food. Very accommodating with food allergies. Our server was very helpful in explaining modifications, the menu items and the teas. I would recommend to anyone  "
December 2022,Engagement proposal Afternoon Tea,"I booked at the Ting restaurant as a surprise for my future fiancé. On booking I requested a window table which we were given, the views were amazing and added to the whole experience. On arrival we were shown our table where our waiter Eglantino took very good care of us and even helped me arrange my surprise proposal !! His  help was invaluable and he made the whole experience extra special. Along with Vanessa the whole afternoon tea was an experience both of us will never forget. Thank you Eglantino, Vanessa and everyone at Ting"
November 2022,Sky High Luxury,Wow! Amazing views. Great afternoon tea. Heated bathroom floor and towel rack. Excellent service Great location at London Bridge for either train or underground. Can easily walk to Burrough Market or the Tower Bridge.
December 2022,"Amazing hospitality by Abdu at Gong, Shangri- La","My wife and I spent our Christmas evening at Gong, Shangri-La. It was an amazing experience from the welcome drink to the Mochi Ice cream! Hospitality of Abdu stood out! Thank you for such an amazing evening"
December 2022,Nice experience,"Anbu was very attentive and nice. Our experience was very pleasant, the vegetarian options were very tasty. He was accommodating, I didn’t like an item on the vegie plate, and he allowed us to change it to extra some vegie dumplings. I can highly recommend this bar for a festive night"
December 2022,Very nice eveing,"Our server was Anbu. He was very attentive, nice and polite. The vegetarian food was very good. They were very acommodating and the atmosphere was extemely comfortable.  The view is beautiful and you can take great pictures.  I can highly recommend it."
December 2022,"Amazing experience, food & Hakis customer service!","From the amazing view, to the tasteful food, to Haki’s professionalism and hospitality, this place deserves a 5/5. Whilst the food was lovely, Haki himself made our anniversary the best. We will return here soon! Thank you Ting & a special thank you to Haki!"
December 2022,Best customer service,"The atmosphere at the shard skyline was very calm. It’s an amazing place with an amazing staff especially Tanveer. He was super supportive and accommodating. Honestly, he values his guests and makes an effort to provide them the best service. "
December 2022,Dr,"A truly amazing and an interesting dinner - my kids really enjoyed the food and we got quite impressed from the staff specially the professional attitude and excellent care from OLTION - we are happy with the environment, view, mean and excellent care ."
December 2022,Christmas drinks,I went out with friend for christmas drinks and it was absolutely wonderful! Loved all the maki rolls and the wine was exquisite. Such a wonderful atmosphere and service. Highly recommend for the view. Thank you Anbu Mada <3
December 2022,Thank you Sayed and team and keep going.,"Firstly, thank you for such a good gesture and good food. My wife and I both loved the services and food.  I went there for my Wife's Birthday celebration. Sayed who was one of the staff was very polite and helpful as well towards us. He looked after our all needs. The food was fabulous and the birthday cake was heart melting.  We loved sharing the cake with all the staff cause personally what I thought was we should share happiness with everyone.  Once again thank you very much and I will surely visit in the future."
December 2022,Couldn’t be better,We had a fabulous stay here. Though only for a night but it was worth it. Everything from service to room to quality of the food was excellent. We had dinner in the roof top bar. Great food. Only thing better was the view. Lovely service and you did get a bit of extra service when you are staying at the hotel.  Room was spacious and had a beautiful bathroom with a view of the tower bridge.  Surely we will be back
December 2022,Amazing Experience,"Went for the 5 Course Experience, and every single dish was delicious. My waiter Oltion was very friendly and helpful. The other staff were also very friendly and respectful. I would and probably will come again."
December 2022,Great service and food,"Great service and food. We were served by waiter Hakki Dinil who was very warm, welcome and attentive. The food was delicious and had good portion sizes. We had the 5 course menu which had a great variety of dishes and halal options available too"
December 2022,Fantastic,It was a remarkable experience! Eglantino served us and took excellent care of all the dietary needs.  View - 5/5 Service - 5/5 Food - 5/5  Had a fantastic time with my parents and would highly recommend.
December 2022,50th Birthday celebration for my sister. 💕,"We were celebrating my sisters 50th birthday and our waiter Eglantino was really AWESOME and went above and beyond to give her the best experience. 💕💕🥂 The food was AMAZING, the scenery was fabulous 💕💕💕and the service was very personable.  Coming from Australia where most dining has removed the face to face waiter to patron experience - it make a huge difference to have that connection  The location was awesome👌 We were"
December 2022,Sky Lounge at Shangri-La,"Had lovely cocktails at the Sky Lounge bar at this hotel. The atmosphere was wonderful, the views incredible, and the service warm and welcoming — especially from Simone, the supervisor who made us feel at home. "
December 2022,Perfect,Ting restaurant is perfect and Oltion was so nice and professional with us. Thank you for having us. We will coming back.  The food was excellent like everything in this place.  The view was unbelievable 
December 2022,Sky Lounge Christmas Drinks & Meal,"Food was 1st Class and very filling from starters, main to dessert. Excellent service from Asore, amazing team thank you to you all for your wonderful experience a big shout out to Simon's, Viola, Maryke and Nomi. Wishing the the entire team happy holidays and Happy New Year."
December 2022,Wonderful experience,"Wonderful service and great experience. Great service from Simona, Viola, Nomi, Jojo and Maryke.  Asore was fabulous , excellent service... polite and helpful.  Good tasting food and portion sizes.  We were looked after so well. Would recommend the Sky lounge. Lovely atmosphere, calming and joyful. Thank you guys."
December 2022,Food unreal,Food was actually unbelievable. The chicken dumplings were to die for!!!!! Mada & Theo I think were the supervisors on the night and looked after us really well. We will definitely be coming back soon…
December 2022,Excellent,The atmosphere was amazing and the view was breathtaking! The food was delicious and the service  was excellent! Especially Theo and Mada treated us like KINGS!!! Highly recommended for an unforgettable evening with friends! 5⭐️
December 2022,Beautiful views and great food,"Beautiful setting, amazing food and lovely service by Denil - great host! Would definitely come again. Would highly recommend the salmon tart and the satay long stem broccoli. The views are amazing, lovely live music too on the Saturday night."
December 2022,Amazing!,My GF brought me here for a birthday surprise and didn’t disappoint! Lovely cocktails and breathtaking views over London Excellent atmosphere and brilliant service from Anbu and Alina Will be returning
December 2022,100% recommend,Totally recommend :) came here to celebrate a very special occasion and was v impressed w the service!   Mada was amazing! Really good floor service   And Tommy (Tommaso) and Davide are the nicest waiters! They were super attentive and made sure every request was met!   Overall a very good experience and will definitely come back. Thank you! 
December 2022,Thanks!,"Recommend! Tommaso, Davide and Mada made our night! Great service, super nice, had a nice evening! Good wine, good recommendations. Ideal bar for a great view. Sat at the bar and had the chance to chat with these guys and receive great tips to visit London. Thanks again!"
December 2022,Perfect,"The waiters, Eglantino and Oltion, were excellent in delivering their service. It was an extremely pleasant experience. I would highly recommend this to others as well. The food were just perfect and delicious "
December 2022,"Great views, good food and excellent service","Brilliant on all fronts - great service by Oltion, great views, live music and lovely food.  The Ting never disappoints - we had a lovely evening celebrating a pre-Christmas dinner. The food was well prepared and delicious. The portion size was enough for sharing.  The service was excellent - our server, Oltion, was very attentive.  Definitely recommend for a special occasion."
December 2022,Simply amazing experience,"An extravagant, but must do at least once,  Pure luxury overlooking the city of London from floor to ceiling in your room!  Rooms are superb, bathrooms spectacular, the views magnificent - what is there not to like!  "
April 2022,Rooms with a view,"Would be hard to find a more spectacular view anywhere. Not cheap but what an experience. The hotel starts on floor 36, or thereabouts so not a good choice if you don't have a head for heights. You can spend hours just surveying the view from the room. Mine spanned the west of London and I spnt hours just picking out landmarks. "
April 2022,Review,"Thanks to Madalina and Anbu we felt very welcome as we arrived to GONG;  following up with our experience, Agostino and Tommaso provided an amazing service and they've been very  professional and tommaso helped us a lot!"
December 2022,Everything was perfect!,"Everything was perfect. Food, service, atmosphere. The view was breathtaking and the place was very warm with nice music. Theo and Mada was very polite and treated as very well. Definitely recommended!"
December 2022,Amazing Service,"Great service by Mada Anbu, He was so kind and he let us feel great!!! The food arrived at the right time and his recommendations was extremely valuable!!! For sure we will come back to visit this restaurant again, Thanks a lot to you!"
December 2022,10/10,"Phenomenal view, stunning interior and excellent service from Anbu. Thank you for having us! Cocktails were really good and the whole team was really kind! We will definitely come again when we are in London!"
March 2022,Breathtaking!,"Wonderful experience. The room and the views were absolutely breathtaking. A whole other vision of London and its beautiful landmarks!  The beds were extremely comfortable and the service impeccable, plus we really enjoyed the afternoon tea at Ting. This is one of the most beautiful hotels I’ve ever stayed at. Will definitely come again!"
December 2022,Save your money stay elsewhere !!,"If I could, I would give a -0 review  The service here is absolutely infuriating! If you email the hotel you receive 10 different replies from 10 different staff members.  There is zero communication amongst them.  That is the start.   We then are advised it’s a 4pm check in.  Guess what - no check in at 4pm - room isn’t ready! They can’t get a hold of housekeeping either conveniently!  So we had to sit and wait with a child.  The sad part is it wasn’t just us, I noticed so many different people having the exact same conversation with the check in staff.   I felt so terrible for the check in staff as they were trying their absolute best.    When we finally got our room they lost our luggage and couldn’t find it.   Let’s just say this is the most disappointing experience I have…"
December 2022,GŎNG shard,"The welcome for the host was warm and relaxed .Our waiter mr Anbu was friendly and offered help at the right moments. Views , food and drinks were fantastic. Sunset time is perfect as you get both aspects of London . Will be returning again.  Thanks"
December 2022,Views and food are amazing!,"This was a wonderful tea experience. Expect to be here a few hours for the beautiful view, delicious food, and wonderful service. The sandwiches and sweet treats were delicious, even for picky eaters this will have you try a little bit of everything. Thank you Freddy for being so friendly and attentive.      "
December 2022,Wow Amazing Luxurious hotel,"Definitely one of the best hotels in London if not the best :) The building is very beautiful and the view is astonishing!!! It was decorated beautifully for Christmas. The pool is on a high floor that has a great view as well, also the Sauna has transparent glass, so you can get the view. It is a luxury hotel and I highly recommend visiting it."
December 2022,amazing,"Excellent experience, the view was amazing and the staff, especially Anbu Theo was very kind, and very good with us. I hope to come again in this breathtaking place. Also, the drinks were very tasty and the pool was beautiful. "
December 2022,Shangri-La London,"Excellent service by Eglantino, the food was great but the detail in customer service was even better, couldn’t complain.  Eglantino would check to see if everything was ok with our meal and very attentive."
December 2022,Amazing Stay,"Amazing meal at the Ting restaurant, our waiter Stuart was fantastic with excellent service. We will be back. The whole experience has been unbelievable with incredible views of London and quality service"
December 2022,Afternoon Tea,Eglantino helpt us and it was just wonderfull. The service was perfect and even with cloudy weather the view was amazing. The different kind of sandwiches and sweets were also very nice and so lovelyto see.
