date_written,title,content
November 2021,Afternoon tea is amazing,"Afternoon tea at Browns is a wonderful experience. The food is delicious and the teas (25 to choose from!)  are incredible. Expertly guided by Yonka, we were delighted with everything we had to eat and drink. It was a relaxing experience, made even more enjoyable by the pianist."
November 2021,Fabulous,"Stayed for one night in an executive room. Started off with Sunday lunch in Charlies, where the surroundings, staff and food were all excellent. The staff at check in were superb and the room was lovely and comfortable. A traditional full English Breakfast set us up for the day. This was only topped off by the fact this was a delayed competition prize i won via Town and Country House Magazine in 2020, so all free! "
November 2021,Amazing experience,Yonka and her colleagues made our day! Took my daughter as a treat  to give her a real afternoon tea experience and Browns didn't disappoint. The sandwiches and cakes were amazing and the 26 varietie of tea is impressive. Thank you to all the staff at Browns.
September 2021,Concierge Extraordinaire,"Staying at Brown's hotel feels like coming home. The team of Concierge's; David, Leigh, Marco created an experience to remember. The teams suggestions, reservations, information and expert guides were at the highest level. One warm sunny day I was already in Hyde Park and they called to suggest a picnic hamper and delivered it to the edge of Hyde Park. The ability to secure reservations at the top restaurants, find a Royal Horticulturist to visit Kew Gardens and Savill gardens at Windsor made a memorable impression. The newest and oldest museum shows and small esoteric Handel to Hendrix museum were fantastic as well as a visit to Buckingham Palace gardens. The night manager Antonello, the front desk Francesca, everyone was so kind and helpful and fun. The experience they curate…"
October 2021,Rude Unfriendly staff . Poor service. Save ur money,My family visited for the overpriced afternoon tea. 50 per head without alcohol. The orange juice was one of the worst I’ve had and had chunks of oranges inside which I nearly choked on. When I informed of this I was told ‘ it’s a freshly squeezed orange juice and it’s like that’ like I’ve never had an orange juice before 🤣 just accept the feedback the juice was crap and try improve it. We were made to cramp up on a tiny table despite there being other tables available and we did ask to move as other tables were available  however the staff was most unhelpful and arrogant and refused to accommodate. When the bill was presented despite us handing 2 prepaid vouchers for champagne we were charged for the same. When we pointed this out the arrogant staff pulling a face went and…
October 2021,Service not that great!,My friend and I attended for afternoon tea but unfortunately the service was not that great. The hostess was friendly but the fuss given was a little too over the top. She then asked my friend what Champagne she would like but forgot to ask me. My friends champagne was served and I was left with an empty glass. I then had to ask another member of staff for my Champagne. Its no big deal but when your paying £150 for a few scones and stale sandwiches then am afraid it is. Our table was then left uncleared at the end and my box of cakes were then taken to another table its the small things that matter. Im afraid to say I was disapointed. I have had a few nice afternoon teas in london with professional switched in service but on this occassion at Browns Hotel was a big …
September 2021,Afternoon Tea - Amazing,"I treated my sister to a belated Birthday afternoon tea and wanted something traditional with great service.  They did not let us down.  Ive forgotten the ladies name and the waiters but they were all out standing nothering too much trouble, made sure we had a great afternoon and even organised a cake for my sister and the piano playing happy Birthday.    Then when we asked at reception about the Graham Bell room the wonderful young man showed us the room and told us the history of the hotel.   if you want a great place for a wonderful trear then forget the Ritz and come here"
September 2021,Afternoon Tea,"A belated birthday trip for afternoon tea in the Drawing Room. The service was fantastic, very friendly, sandwiches delicious, cakes and scones so tasty. A great way to celebrate a special occasion. The interior is lovely with a pianist playing, the ambience was wonderful."
September 2021,"Wow, a true 5 star experience","We stayed at Browns for one night to celebrate our 10th wedding anniversary and it was brilliant from start to end. We were made to feel welcome and special from the moment we arrived. Nothing was too much trouble, the little finishing touches were great. The doormen and concierge were always available to help and always have a smile. Our room was big, bright, sumptuously comfortable with a huge bed and was very quiet considering you're in Central London. Dinner at Charlie's was delicious, Paul was such a good host and is an asset to Browns. The extra touches given to us to help us celebrate our anniversary were thoughtful and very much appreciated.  The pianist was fantastic too. Safe to say, we will be back - well done Browns!"
August 2021,Afternoon Tea at the Drawing Room,"Gorgeous setting steeped in history.  The afternoon tea was probably a 4/5 but the prawn sandwich and carrot cake were 6/5, yummy! Best of all, ALL the staff were super knowledgable, friendly, accommodating and all round professional. Special shout out to Bianca.  Would highly recommend."
September 2021,Great Location At A Historic Stylish Hotel,"We’ve stayed at other Rocco Forte hotels. The company chooses fabulous historic buildings and then does an amazing job in designing the interiors with unique style. Browns is a wonderful hotel and appeals to all the senses:  Food and drink - wonderful bar which was just renovated at the Donovan bar Delicious breakfast in a spectacularly decorated room (imagine Jungle book upscale) Charlie’s  Room- we requested quiet and it was beautifully appointed with extremely comfortable bed, lovely bedding and very quiet  The hotel had a subtle scent which was very pleasant. As far as service goes - the hotel manager was very professional and charming Check in was easy Concierges are some of the best in London. They arranged all the Covid tests and fantastic dinner recommendations as well…"
September 2021,Amazing time in this stylish hotel!,"We’ve absolutely loved staying in the hotel! It’s beautiful, super stylish, clean and the staff very friendly and accommodating, from the reception to the restaurant and door man Givi- very friendly and helpful. Definitely recommend to anyone!"
September 2021,Best of British,"From the moment you are greeted, everything about Brown’s is the Best of British. Sophisticated, elegant and refined. I cannot speak highly enough about the service. Calm, friendly and efficient. Rooms are beautiful, food delicious and in my view, the best location in London."
July 2021,Afternoon Tea @ Browns,"It’s reputation as the original and best is well deserved!  Beautiful setting, lovely staff and more top quality sandwiches, cakes and tea than you can finish.  Took my wife for her birthday and she was very happy!  Well worth a trip this summer as tables that normally need to be booked months in advance are readily available.  Top tip: don’t eat anything for lunch and fo in hungry!"
July 2021,Excellent service and exceptional style,An unexpected gem. Impromptu visit on a swelteringly hot day in London. A smiling welcome set the tone. The service was exemplary and the quality of the drinks and food matched. We wIll be returning again.
July 2021,"Best staff,  exemplary service!","I have traveled all over Europe and the United States and it’s not easy to find outstanding service from every aspect of a hotel.  Browns delivers on all fronts!  Clearly it starts at the top with the manager Dennis and trickles down to every single employee from the room service server to housekeeping to the front doorman. All are kind, helpful and willing to go the extra mile.   In addition to the fabulous employees, the location of the hotel is also fabulous! So many amazing shops on Bond Street and, a few doors down is the delicious Isabel restaurant.  Piccadilly and Soho are just a quick walk away.    Browns hotel delivers in spades! It’s a five star hotel all the way around! We will definitely be back."
July 2021,Mrs Julie Byrne,"Fortunate enough to attend Wimbledon. Spent 2 nights.  Could not fault hotel. Staff very friendly, helpful, and professional.  There was a lovely  atmosphere within the hotel. The attention to detail with arrival welcome drink, fresh strawberries in room and even water and travel sweets in our car on departure was very thoughtful. Location of hotel is excellent for visiting London.  Highly  recommend hotel and we shall revisit again soon.  So lovely to have some normality again."
July 2021,Fantastic hotel and location,"Just outstanding. The hotel, location and staff were all perfect. We had come off the back of 2 failed attempts to get away to celebrate a wedding anniversary due to Covid restrictions. So London.  The hotel is old school grandeur. Nothing is too much trouble. Sedate but the job is done. In short we loved it. Will be back. ps. the restaurant is very good. "
July 2021,The most amazing hotel!,"This was honestly the best hotel experience we’ve ever had.   Our wedding needed to be postponed so we decided to stay here instead to treat ourselves on the day. The Guest Experience Manager, Dennis, was amazing at making sure our day was still special and went above and beyond for us with his impeccable service and generosity.   We stayed in the Signature Suite and what am incredible suite it was (pictured)! We’d also highly recommend booking in a spa treatment and a table at the on site restaurant and bar as they were all lovely additions to our stay.   Very much looking to return here very soon!"
June 2021,Wonderful Night at Brown`s,"From the moment we arrived at the hotel we were treated to exceptional service. Every single person made us feel special and more importantly for me made my 11 year old feel special. The room was ready for us after our breakfast and what a room, gifts for our son and strawberry's for my wife and I.  We used room service for an afternoon snack and had drinks in the bar before having dinner in the hotel restaurant, all was lovely and again exceptional service.  The final treat was when we got our car bought round by the doorman and inside the car were sweets and bottles of water for the trip home. Probably one of the best nights i have ever had in a hotel and one i plan to repeat soon."
June 2021,Perfect afternoon tea in our favourite Brown's Hotel,"On the 7.6.21 I had a friend visiting me in London for just 3 hours and I tried to arrange an unforgettable time, she will look back for many months to come.   I have been to Brown's several times for afternoon tea before it was always a great experience. I was so glad to managed to book up for afternoon tea, I must say  congratulations  you have the best staff Yonka looked after us and my friend is a first class cabin crew she was so impressed with Yonkas knowledge of teas and she even explained about the famous bar in the Browns Hotel she was outstanding. The conversation was flawless and very interesting. The Quality of the sandwiches breathtaking the cakes super delicious we had an amazing time and I was so glad I found the perfect place for my friend to visit in this short…"
June 2021,Anniversary celebration ,"Visited Browns for a 25th anniversary celebration on the 26th of June 2021. I'll start by saying we have stayed at quite a few 5* hotels, but Browns comes out on top easily. From the moment we arrived, every single staff member made us feel welcomed. We were fortunate to be offered an upgrade to a junior suite, and treated to wine and a celebration cake on top of other exemplary touches throughout our stay. I can not thank all the staff enough for their courtesy and help throughout our stay, the quality of the hotel,  the rooms, and to the history of the establishment. We look forward to return as soon as possible."
June 2021,"Exquisite comfort, food and service ","We were lucky enough to win a stay at two Rocco Forte hotels, one being Brown's. We had planned a visit to the Alice exhibition at the V&A so it was a perfect opportunity to combine the two. What a great experience. A week prior to our  visit Dennis contacted us to anticipate our stay, and from that moment the staff at Brown's could not do enough for us. We met Dennis upon arrival, and he'd remembered what we had planned, which made us feel really valued. He had organised some kind gifts for my daughter and we were upgraded to a suite. When we returned after a busy day out he was interested in what we had done.  Everywhere was totally spotless. The decor and furnishings were beautiful and comfortable and the bathroom spacious. The hotel is steeped in history. And the breakfast!…"
August 2021,Baby friendly great visit,"We stayed with our 1 year old son and we were all made to feel most welcome! Whilst the chauffeured Bentley isn't available at the moment, the hotel is really well placed for parks and shopping. We were upgraded to a junior suite and the hotel provided a baby bath, cot, toys, baby products and much more. He loved it and we felt at home. We were also made welcome in the restaurant for our meals and the staff went out of their way to ensure our son was happy. Recommended for a luxury baby friendly holiday. Thank you to the hotel team!"
August 2021,Wonderful,"From the moment we arrived we were made welcome by the doorman, luggage taken straight to our beautiful, comfortable Junior suite.   The large room had every amenity and so quiet.  The front of house staff were exceptional.  They went out of their way to make our stay special.  It was an amazing experience.  Breakfast was perfect and the ambiance of the room made it relaxing with fresh flowers abundant throughout.  We cannot fault Brown's hotel."
August 2021,A five star home from home,"Many hotels claim to offer a home from home. Browns is the real thing - warm, personal and friendly from first contact to departure -   five star service and facilities as expected at this price, but without the aloofness which sometimes goes with. Room was generously sized, pleasantly decorated and very comfortable, with a huge bathroom. As an older woman travelling alone I was neither patronised nor made to feel out of place in the lively bar.  Lovely treatment in the small but perfectly formed spa.  Delicious food and an excellent choice of wine by the glass in Charlies restaurant. Special shout out to Joao in reservations, to Concierge Chris for dining out suggestions  and to the bar manager on Friday evening for their attentive service. I will definitely be back."
August 2021,Afternoon Tea,I went for an afternoon tea at Browns with friends. I have had afternoon tea here many times before this recent visit did not disappoint. Staff are very attentive without being obtrusive. Finger sandwiches are beautiful & fresh with a lovely range of fillings. We were offered additional sandwiches & couldn’t refuse! Scones were light & delicious with the jam & clotted cream. There was a really nice selection of cakes with two standouts- a vanilla & almond choux bun & a chocolate cherry tart. I wish I’d got the names of the staff that served us as they were both so lovely & helpful- nothing was too much trouble. Oh & you can try as many teas as you like to accompany your afternoon tea! Another wonderful experience at Browns to be repeated.
August 2021,Amazing experience,"We had an amazing experience with Angela M, she is such a lovely person and made our evening a pleasurable time. Totally recommend this place.  We loved the puddings and the atmosphere. Great place to eat and drink"
August 2021,Faultless,Faultless ! Every member of staff was exceptional and the service outstanding . The room had great power shower and separate bath . Perfect location in Mayfair . I will definitely be returning with hope of being able to use the spa facilities .
August 2021,"A wonderful experience of customer service which goes the extra mile, and staff who enabled us to have a wonderful stay","We were made to feel special from the moment we arrived at Brown’s Hotel, from the glass of champagne, to an upgraded room, to the concierge service arranging cars from the station and back from the show we saw. Nothing but as too much, impeccable service on every level. We felt cared for the entire time of our stay"
August 2021,"Tranquility, luxury, fine fare and personal service","An overnight stay to celebrate a ""big"" birthday. Could not have been a better memory! Made welcome from the moment of arrival to our departure. Upgrade room to a suite - decor discerning and calming. From afternoon tea, dinner in Charlies to a sumptious breakfast - absolutely first class cuisine and look forward to going back to Charlies. Can't recommend highly enough"
August 2021,Beautiful hotel with attentive service without being to ostentatious.,"Stayed at Browns for three nights and didn’t disappoint. A luxury hotel in the middle of Mayfair and it had everything you would expect from a hotel of this standing.  A special thank you to George, the doorman, who every morning was there to greet us and ensure we had everything in hand for the day.  We happen to bump into Stuart Johnson the managing director of the hotel in the lift who was friendly and welcome and interested in our experience of the hotel ."
July 2021,Midweek break,"A wonderful 5 star experience. It’s a beautiful hotel staffed by an excellent team who looked after us so well. Delicious breakfast, and wonderful cocktails in Donovan’s bar. We’ll definitely be back."
September 2021,Just so fantastic to be back in this special hotel for a night's stay,"What a treat - familiar friendly faces from the moment I pulled up outside and it was soo good to be back in this lovely special place.  THE most comfortable beds we have ever slept in, service wonderful as ever, ditto the welcome, and a delicious cooked breakfast the next morning completed a truly wonderful stay after far too long thanks to the pandemic...  SO good to be back thank you"
September 2021,Weekend at the Brown’s,"Well deserved 5 stars for a top class experience. Professional Team, flawless organisation, Michelin starred cooked. Strongly recommended for a stay in London for any possible reason. Special thanks to Dennis to organise a tailored super experience."
September 2021,Birthday weekend trip,"It was our daughter’s 6th birthday and we wanted to spend a weekend in London and celebrate and make her feel extra special. From making the booking the entire team, Dennis(head of guest experience) Francesca (reception), Cassandra (reservations)were fantastic. They would respond to my every email with full details. On arrival, the valet was ready to take our car, the luggage was taken to our room, we were greeted by the team and GM- such a honour given to my daughter. We were also upgraded to the beautiful deluxe room with all the amenities that made both my children 6yr old and ten month old baby so very happy. This hotel is perfect for those with children as every detail for children is so well thought of- with children’s play activities, bath facilities, alby the monkey…"
September 2021,True Hospitality Professionals,"Absolutely tremendous weekend at Browns.  This hotel is blessed with superb hospitality professionals - the epitome of excellence and friendliness.  It’s a great location, the bedrooms and public rooms are lovely and it’s a size of hotel that means it has a very personal feel to it.    Couldn’t recommend it highly enough and plan to return before Christmas."
August 2021,"A marvellous, luxurious hotel.","Browns’s hotel is  situated in the heart of Mayfair. From the moment you meet the door man, your stay will be steered by the excellent staff. Everyone wants to make your stay the best it could be, the service is friendly but very professional.   Our room overlooking Albemarle street & the Royal Arcade was spacious with an extremely comfortable king size bed and a large ensuite bathroom. The road was quiet there was very little noise during the night & in the early morning.   Breakfast was wonderful., we did not order from the set menus but asked for specific items. It was beautifully cooked & served. Service in the restaurant was also superb being extremely attentive . We enjoyed a simple lunch in the bar, the salmon tartlets were to die for, a thin pastry case with small tubes…"
August 2021,Favourite Place in London for Afternoon Tea,"I'm an American but after 14 years here a Londoner now, too.  Brown's is my favourite place for afternoon tea.  Have been with friends, my children, and guests visiting from overseas.  Always a lovely experience.  It is not ostentatious yet very indulgent.  Yonka served us last week and made our special occasion even more special.  All the staff are both professional and warm.  The chairs and sofas are super comfy.  We felt a treat but also at home.  The decor is quirky, elegant and cozy.  A pianist provides music and in winter they've got fires roaring.  We were able to try different teas: some go better with the savoury sandwiches, then something lighter for the desserts. We liked the Ceylon tea the best. The vegan sandwiches and cakes were as delectable as the rest -- …"
August 2021,"Indulgent and amazing hotel, just the perfect stay","From the moment We stepped  into the hotel we were overwhelmed by the welcoming and courteous staff, I don’t think they could be any better ! We were offered champagne, and escorted to our beautiful, room, on the second floor, I wasn’t the most expensive room but it was perfect and didn’t reflect in anyway how we were treated by any member of staff. Our room was immaculate, couldn’t fault it in any way, large king size bed sitting area, desk, large wardrobe, slippers and robes, also a safe for those valuables you might want to leave behind while you shop or eat out, But I have to say you will want to eat here the food in the main restaurant was wonderful, and I love good food. I had the most perfect Dover sole, many thanks to the chef !! We had a very busy itinerary over our…"
August 2021,Absolutely fantastic hotel and staff,"First time staying here  and what a fantastic time we had. Our junior suite was so lovely and spacious with a great bathroom. It felt like returning home everytime we came back into the hotel. All the staff were fantastic, and made us feel special, especially Chris (concierge) who sorted some tourist attraction tickets out for us, Matt (doorman), and Dennis (guest experience). Dinner and breakfast in Charlie's were great and we also enjoyed our cocktails in Donovan's bar. Can't wait to return."
August 2021,Simply the best,Just completed another great stay at Browns. I love this place. Beautiful hotel in a perfect  location in the centre of Mayfair but in a quiet street of Piccadilly.  Service here is as good as it gets. Run by a team of well trained and very friendly staff who know their job & do it extremely well without any unnecessary fuss or pomp ( sometimes encountered in top brands). A true five star experience
August 2021,Anniversary Weekend,From the moment we arrived the warm welcome from the Staff was amazing. Our luggage was immediately  taken to our beautiful Junior Suite. A lovely personal anniversary welcome card and bottle of Champagne with a lovely cake were awaiting us. The room was immaculate and exceeded our expectations. We arrived back in the room in the evening to find the bed and bathroom covered in beautiful Red Rose Petals. Afternoon Tea was a wonderful experience  that we highly recommend and thoroughly enjoyed. Outstanding Staff Exceptional attention to detail and very highly recommended. We will most definitely be returning.
June 2021,Afternoon Tea,"We loved our afternoon tea at Browns today. Yonka, a most informative, lovely lady made the whole experience extremely memorable. Describing herself as a ‘Tea Sommelier’, she introduced us to teas from her extensive tea library, that complimented each part of our journey through the Chef’s exquisite sandwiches, scones, preserves and cakes."
June 2021,50th Birthday celebration,"My husband and I recently had a stay at Browns Hotel to celebrate my 50th birthday. I have to commend the hotel as their attention to detail was just superb, their care and kindness in the way we were treated was beyond any expectation we had had, we left feeling truly thought of and totally satisfied that my special weekend was really taken into consideration. I shall from now on consider Browns Hotel  as my first point of call for any other celebratory events. The welcoming and personal touch that we had bestowed upon us from every member of staff throughout our stay was really appreciated and very touching. A special thank you to George and Francesca for taking care such good of us as soon as we arrived from then on our stay just got better and better. Mr and Mrs Ferguson"
June 2021,Superb from the moment you walk in...,"A wonderful place to stay, a luxury hotel with truly wonderful staff, great food and that something extra - an authentic desire to give you a fabulous visit and to create great memories. I have stayed here on four occasions over the past couple of years and it has just got better and better. My first choice when stashing up in town."
May 2021,Relaxing Afternoon,"Lovely afternoon/evening spent with friends. The food was good. Our waitress Miriam was attentive and knowledgeable about the wine. Would recommend to friends. Looking forward to our next visit. We was able to sit outside as it was the weather was good,"
May 2021,Beyond outstanding ,"This has firmly become our home away from home. It’s, quite simply, the best hotel in London. What makes Brown’s so exemplary? The understated, yet sophisticated decor; the sublime food and experimental cocktails. But, it’s the staff which elevate this beyond any other hotel in the UK. On the back of lockdown you’d excuse a slip in standards. Not here. Service is personable, friendly and warm. Each member of staff shines, making your stay beyond perfect. A special mention to Abigail in Charlie’s who is quite simply an outstanding restaurant manager. Her personable, yet professional, manner makes her stand out, I can’t think of anyone else who has made me feel so special, anywhere. And, Dennis who oversees multiple stays, ensuring we are looked after. His dedication to provide…"
May 2021,Exceptional level of service,"From the moment we arrived the service was nothing short of exceptional. The team at Brown’s made us feel so welcome through our stay. George Hiley-Jones was the very example of what others should aspire to be and do in the luxury hospitality industry.  We were very kindly upgraded to a junior suite which was fantastic. Asked for a late checkout and ""yes"" came back immediately, none of this ""tap tap tap"" on  the computer to see if they could accommodate. They even serviced the room for us during the day of our late checkout to make sure we had everything we needed.  One of my favourite things was getting my shoes shined overnight, and finding them the next morning outside the door in their own leather bound box. Details matter.  We had lunch each day of our stay at the hotel and…"
June 2021,Great return,"I just spent last weekend at Brown’s - first time since lockdown and it was so nice to go back to all the familiar faces, the unbeatable service, nothing was too much trouble, the exquisite food, the superb atmosphere in the bar, and even the weather was good! This is such a great hotel, a perfect mix of extreme luxury with a relaxed atmosphere. It was a perfect break and Stuart Johnson, John McLean, Alex Wilson and all their teams are the consummate hosts and work very hard for all their guests."
May 2021,"Great Service, Food and Staff.",My wife and I stayed at Browns to celebrate my wife's important birthday. The hotel was fantastic at giving us plenty of memories to cherish  A really upmarket hotel but in no way snobbish.  I managed to get a 3 nights for the price of 2 deal. Expensive but worth every penny.  I cannot recommend highly enough everything about this hotel. Staff food and service were fantastic.
May 2021,The best hotel in London.,"From our first greeting upon arrival through to departure, our two nights spent at Browns were absolutely wonderful. All the team made us feel so welcome. The hotel has a real home from home feel and our children were treated to some lovely surprises. We will certainly be re- visiting again. The best location and hotel in London. Thank you Browns."
April 2021,So good to be back!,"The lockdown has been hard for so many people and the thought of a break away has kept us going for months. Brown’s hotel has always been our chosen hotel when we visit London and we could not wait to go back. It lived up to our expectations and exceeded them! As always we were greeted at the door, luggage taken care of and a glass of champagne during a swift check in. Everyone was following the government social distancing guidelines and wearing face masks however they still made us feel at ease and relaxed throughout our visit. Every member of staff took time to speak to us, check we had everything we needed and seemed genuinely pleased to be welcoming guests back to the hotel. I can not imagine how hard the last year has been for the staff and thank them all from the bottom…"
October 2020,Fantastic experience from start to finish,Wow what can we say ! We had the pleasure of staying at this hotel over the weekend with our son.  We were greeted at the door by John and made to feel so welcome.  We had let them know that it was his birthday and so when we arrived they had placed a cake in our room for him along with a play station for his use.  The service throughout the hotel was impeccable and the staff really could not do enough to help.  The staff member who kindly served us both mornings was amazing and she even arranged a takeaway cup with tea for my tea obsessed husband to enjoy.  She really was outstanding.  Theodora on reception was very helpful and managed to secure us a table at a rooftop restaurant for dinner - no mean feat on a Saturday evening.  If you ever get the chance please do try Browns…
October 2020,Fantastic stay at Browns,"We had a really lovely weekend at Browns. We stayed two nights to celebrate my wife’s birthday. From check in with champagne, to check out all was very well done. We had a complementary celebration gift delivered to our room in the form of a bottle of champagne and birthday cake which we were both very pleased to receive. I would recommend dining at the restaurant as it was a great meal with perfect service and a delightful room. The thing that sets Browns apart from the other 5-star luxury hotels is the staff. You get the full 5-star service but in a more friendly and human way. Looking forward to our next visit"
October 2020,Amazing stay at Browns!,"Browns was absolutely gorgeous, with impeccable service and in a prime location in Mayfair, really can't fault it. We enjoyed a delicious meal in Charlie's restaurant and received a double upgrade to a very spacious Junior Suite!"
October 2020,Outstanding Service,"I stayed at Brown’s last week for a business and leisure trip - I had delays to my transport getting into London which made me late for meetings and when I arrived at Brown’s they took care of everything  I was met at the door by Luca who whisked me to reception to check in where I was also offered a glass of fizz! Just what I needed!  I wanted some food before I headed out to meetings, Luca arranged for me to go to the bar and took my order before I went to the room. By the time I came back to the bar my food was waiting....now that is service!! The bar team looked after me incredibly well, especially Martina!  Housekeeping were brilliant the rooms are so spacious and full of character. Breakfast was simply divine and the service was warm and friendly.   The rooms, the decor,…"
October 2020,Out of this World - Best in London!!!,"The moment we stepped out of the taxi and in to this hotel we were treated like royalty!   We were met by John at the door who showed us to reception, we were checked-in by Luca who was warm, friendly and gave us all the information we needed. We were made to feel very special with a glass of champagne before we went to our room!  The room was perfect, a lovely street view, beautiful deign and we were given some brilliant treats to enjoy in the room. The room was spotlessly clean, we had evening service on both nights and on the first night a beautiful romantic touch of rose petals was left - simply stunning  The restaurant was outstanding, Abigail looked after us throughout the evening, her team were faultless. The food was divine, some of the best food I think we have had all…"
October 2020,Fabulous Suite & Experience ,"We are fortunate enough to have stayed in a most 5* hotels in London but Browns made us feel like celebrities with their welcome hospitality and expert customer service.   The Donovan Bar made both cocktails on request as well as listed specials which were delicious. Frederico looked after us and made the experience one to spend the evening sipping his concoctions.   Our suite was divine. Spotless but not clinical in these current times and a proper home from home in the heart of Mayfair.  Alex was super friendly remembering our name and sorting out our every request and John on the door was a delight and a credit to them.  Breakfast was equally special and relaxing, all in all a superb experience that I would highly recommended. Thank you Browns for looking after us so well and…"
October 2020,Mrs Linda Howell and daughter Emilie,The moment we stepped into Browns we experienced warmth and friendliness. From the welcome drink to being shown around the hotel and on to our suite. Nothing was too much trouble. I was very impressed at the care for my daughter 7 months pregnant...checking that the food cooking was suitable for her. Thank you Browns for a memorable stay  Linda Howell
September 2020,Par Excellence!!,"This year I celebrated my 60th birthday and like so many others my plans had been completely annihilated by Covid19.   Therefore my partner John arranged for me to celebrate the big day at Browns Hotel.  I'm not sure where to start but I can safely say I had the most memorable stay.  First, hassle free arrival! Car taken care of luggage swept away, beautiful flowers in our room, birthday wishes from everyone on the day, birthday cake at breakfast and then champagne and chocolate cake later in the day.  The entire team could not have done more to make us feel welcome and at home.  Then of course there was the most delicious Sunday roast the day of our arrival (the best Sunday roast I have ever had).  Breakfast is an indulgence at Browns. fresh pancakes or the full monty whatever…"
October 2020,A wonderful London adventure,"Bags packed, glad rags on, ready for birthday trip to Brown’s. A brief drive into London and we arrived, dropped the keys with George, who greeted us at the door. The room was actually a suite and upon arriving at door 419, we were greeted with a broad, beautiful, well furnished entrance room and a bedroom with a huge bed and a bathroom well stocked with anything we may need. An oasis before taking a walk up and down New Bond Street even with a face mask on.   Donovan’s Bar beckoned for cocktail (try the Spicy 50) and meeting our friends there before Charlie’s, Browns restaurant, which we had booked a few weeks earlier (lucky we had, it was busy). The service was very attentive without being overbearing but the food was the reason we were there and we were not let down. A glass…"
January 2020,Exquisite ,"A beautiful hotel, stylishly appointed with discreet, efficient and friendly service. Situated in the heart of Mayfair with shopping, theatre and restaurants all within easy walking distance. The hotel’s Donovan bar is fun and lively and a great place to meet friends and enjoy their delicious cocktails. Highly recommended."
January 2020,A very special birthday,I  arrived at Brown's feeling quite stressed and within  minutes could  feel  myself relaxing The  lunch was excellent The service was  everything you could want The afternoon tea was  brilliant The treatment in the spa very  very  relaxing The Suite was lovely
January 2020,Exemplary Customer Service,"I found out last minute that a friend of mine was staying at the Brown's over their birthday. So in the middle of the night I reached out to see if they could organize a last minute in-room birthday celebration.  Despite the inappropriate hour for the request, Dennis and his team happily went to work orchestrating a beautiful birthday surprise, complete with themed balloons, a hand written card, pastries, and champagne to mark the occasion. It was truly better than what I could have pieced together. My friend was surprised and elated by the gesture, and more so impressed that Dennis and his team were able to pull it off at zero hour.   This hotel absolutely has earned their five star merit! I will continue to highly recommend to anyone traveling to London."
January 2020,Facial treatment at The Spa at Brown’s Hotel,"I booked myself for a Irene Forte 60 minutes facial. What a wonderful experience - my therapist Karmini has fantastic hands. I arrived at the spa after a busy stressful day, tired and with my mind still working 1000 thoughts per minute. 10 minutes into the facial, I felt so relaxed, and with my mind only focusing on Karmini’s hands and techniques. As the facial progressed, I found myself dozing off into a deep, soothing sleep.  The products smell amazing, and the facial massage was done so rhythmical, so soothing, that it completely made me forget about the stress and worries of work. My skin was cleansed, exfoliated, massaged and moisturised, and it had a healthy glow at the end of the treatment.  If you wish to visit this spa for a treatment, do ask for Karmini! "
December 2019,Incredible Experience,"With previous experience staying at Rocco Forte's Hotel de Russie in Rome, the Brown's Hotel did not disappoint. The rooms were spacious and the staff were nothing but friendly. The concierge helped my family and I to acquire tickets to shows that we thought were sold out for that week, which was much appreciated. The hotel itself is quaint, which makes it all the more lovely. The bar downstairs, Donovan's, is also a great place to have a drink before dinner or to just enjoy a cappuccino. When we return to London for another trip, we will definitely be staying at Brown's again."
January 2020,Excellent dinner.,"Many thanks for another amazing evening at Browns.  The food was delicious and the service efficient and friendly without being intrusive.  None of that gastly ""Everything to your liking sir?"".    Well done Browns."
January 2020,The incredible afternoon tea at Browns,"A wonderful lady called Yonka served us the most incredible afternoon tea at Brown’s Hotel on Friday the 18th of January. The staff were incredibly welcoming and the attention to detail that you receive  on the various teas on offer is astounding! The Michelin star chef’s selection of sandwiches and treats were first class. Home-made strawberry jam served with the fluffiest scones, the new Tea Tox Selection of healthy treats is also fantastic. The most amazing vegetable curry treat with onion bhaji set on top is delicious. The most amazing humous and beetroot treat was sensational as was a wonderful take on a ploughman’s  sandwich mixed with a Waldorf salad.  All sublime. My weakness was the carrot cake which I have rarely tasted better. The best thing about the afternoon tea…"
January 2020,One Night Grand,"Once again Brown’s never fails to please. Still one of my favourite hotels in the world. Always beautiful and elegant. Rooms are always immaculate, staff ever helpful and food a delight. It really is the best location in central London. This trip we went to the theatre but sometimes I would stay there as so close to all the top stores with the best shopping. Missed John the door man this time. My son is 16 now and probably too old for the gold chocolate coins anyhow!! Thanks for the upgrade Brown’s! "
December 2019,Amazing luxury : Unforgettable experience,"I spent a few days in London with my aunt and stayed at Brown's hotel. I completely felt in love with this hotel, everything was amazing: beautiful room, wonderful setting and atmosphere, the staff were friendly, helpful and courteous. It was so welcome from the time we arrived to the time we left. It was my first trip to London and it could't have gone better thanks to Brown's Hotel and Rocco Forte Company! If you want to make your trip to London unforgettable this is the place where you have to go!   See you soon"
