date_written,title,content
"Written March 29, 2015",You better Gough!,Fantastic Van Gough pieces and the museum itself is beautiful! Worth a visit. Hungry after? Go to Cafe in the Crypt at St. Martin in the Field which is to the right of the Gallery if you're looking at it!
"Written March 21, 2015",A must see for art lovers,"This is my favorite art museum of all time. The impressionist section is especially lovely. When I go to London, I never miss going and visiting a few of my favorite paintings. You can spend as little or as long as you want there, so I think it would be pleasant for anyone. I highly recommend."
"Written March 12, 2015",The cream of the crop,"Yes, it's free, and yes, it's packed full of masterpieces. You could spend days wandering the galleries, or focus on a few works/rooms and come back for additional visits. Enjoy European art from the Middle Ages up to the Impressionists in a beautiful setting."
"Written March 10, 2015",What an inspiring place,"I don't think you need to like paintings before you enter this place. You'll be impressed anyway.The building is beautiful, and the collections are amazing. It's hard not to find a few paintings which will be inspiring or moving. Highly recommended!"
"Written January 20, 2009",The best museum in London,"I spent a year in London and went to all the museums and I do admit the National Gallery is simply the best. The building itself, overlooking trafalgar square, is impressive. The collection is great, it gives a really good panorama of English art. Every time I went there, it wasnt that crowed and the visit was quite interesting! It was really good to get to know more about English artists and discover how rich the culture is, because people generally tend to look English art down which is a shame! A must seen in London!"
"Written July 12, 2008",Amazing,"If you go to London, even if just for a day, make this a stop on your itinerary. the paintings are truly breathtaking, with masterpieces from so many periods of time and so many different artists. You can easily spend one whole day here. i suggest getting an audio tour, as it really enhances your experience with knowing the story behind the painting. Room after room, you'll find something that amazes you. This museum is a must-see attraction."
"Written April 14, 2008",Favorite Museum in London!,"The National Gallery is one of my favorite places in London.  It can however be a bit overwhelming because there is a lot of fantastic art to see.  I am an art lover myself and I have spent many afternoons admiring their Raphael's and Botticellis, but I had the advantage of being introduced to the work slowly and over several months.  There's no entrance fee, which is awesome considering the amount  of incredible masterpieces there are inside.  There are also a lot of benches inside in every room so that if you want to sit and really admire some of the larger pieces, you can sit and relax for a bit.  I personally think the floor plan can be a bit confusing if you are looking for a specific piece and don't want to spend time wandering around a bit, but if you are an art lover with several hours to spare, you definitely wouldn't want to miss it!  They do also offer tours and audio guides if that is something you're interested in, although I don't know much about that since I have never used those services."
"Written April 27, 2004",Best Art Museum in London!,"If you only see one art museum in London, this is the one to see! Tons of masterpieces that anyone with even a basic knowledge of art would recognize. Admission is free, but wouldn't mind paying if required (donations accepted)."
"Written August 23, 2023","Two Exhibitions, One Fee & One Free","My wife & I visited the National Gallery to see two very good fine art exhibitions: ‘After Impressionism: Inventing Modern Art’ and ‘Saint Francis of Assisi’.  We booked our entry tickets on-line to make sure we’d be admitted during the early summer holiday period.  We had also booked an Afternoon Tea at the Gallery’s Ochre Restaurant between the two exhibits, which was not nearly as satisfying as our art appreciation on this visit.  Access to the free Gallery exhibits is via the Portico Entrance, up the front stairs facing Trafalgar Square; step-free access & entry for special exhibits are handled at the sidewalk-level Getty Entrance nearby.  Ticket check & security processing on arrival both went smoothly.  The National Gallery staff were all very friendly, the facilities are modern & well maintained, and their gift shop is one of the larger ones we’ve seen at an art museum (with quality merchandise).  We would recommend art lovers visiting London take a look at the Gallery website for current exhibitions and attend one that suits their tastes.  A two-fer would be even better."
"Written January 22, 2023",Beautiful museum,"Great museum, free entrance as most British museums, varied collections, centrally located. Easy to tour rather quickly, we've seen most collections within 2h."
"Written August 11, 2022",World Class collection,"Wonderful highlights include Boticelli, Da Vinci, Vermeer, Rembrandt, Van Gogh.  Everrything nicely spread out so it can handle the crowds."
"Written August 3, 2022",A must-see attraction for art lovers.,The building itself is very elegantly structured and the art that is featured in it is just priceless. My favourite highlights were Van Gogh’s and Da Vinci’s works. Recommended for anyone who appreciates visual art!
"Written August 2, 2022",Fantastic Museum,I was super excited to see the Van Gogh Sunflowers and this museum did not disappoint.  The museum is amazing and fun to wander around and get lost in the art.
"Written July 27, 2022",Some interesting paintings,"Went there to see some paintings of the Flemish masters. (Rubens, ...). The museum is spacious and well organized. Entrance is free or donation."
"Written March 16, 2014",Rude staff,"What should be a national treasure seems to be completely ruined by arrogant 'jobsworth' type staff who far from welcoming visitors prefer to be obnoxious.  If I spoke to and treated my clients the way these people treat the public, I would surely not still have a job,"
"Written August 31, 2013","Prestigious collection, beautiful building, enjoyable afternoon","There are so many wonderful museums in London - and this is a favorite.  With over 2300 historically significant paintings on display, the National Gallery could well feel overwhelming - but instead is a beautiful museum, well designed, and easy to enjoy.That having been said, it is a large museum and a huge collection - so a bit of planning is helpful.  The website, nationalgallery.org.uk, is extremely helpful.  One of the sections on the website is titled ""Plan Your Visit"".  In this section, you will find ""Ten Reasons to Visit"", ""30 Must See Paintings"", and ""Latest Acquisitions"" - which highlights 2013 acquired paintings.  Additionally, the brochures at the museum provide similar information and include gallery room numbers - making the paintings easy to find.  While I do have favorite artists and periods - I always, in any museum, want to know what they consider to be their most important paintings and I like see what they have considered important enough to recently acquire.  There are artists here that aren't often seen - including Caravaggio, as well as artists whose work is more well known - Monet. Van Gogh, Renoir, and Michelangelo.  It is a special place and you feel that from the moment you walk up the steps to the entrance portico and enter the magnificent building.As is the case with many museums, the café at the National Gallery could be improved.  Food options are limited, service is extremely slow and cumbersome, and there is little seating for such a large museum.  If you'd like a relaxing break during your visit, the café will not provide that.  Then, again, you're there to see a museum and not to eat - but the National Gallery might follow the lead of many other museums that are upgrading dining options and give some attention to the café.Whether you have one hour or five hours, any time at the National Gallery is time well spent."
"Written July 28, 2013",The Louvre might be the Best but this is a very close 2nd,You can only manage 2 or 3 rooms at a session. Sometimes there are too many people. Sometimes it is too overwhelming. But is is always superb. Loved the Monets in Room 43 this time.
"Written June 8, 2013",Museum attendants aggressive - ok experience.,"At the beginning, we bought headphones for the tour. We were NOT told that we weren't allowed to take photos nor did we see any signs saying so - we honestly didn't know. While I was listening to the tour in my headphones, I couldn't hear that one of the attendants/security guards was telling me not to take pictures. He aggressively approached me and grabbed my upper arm VERY hard. It hurt for the rest of the day. He was extremely rude and unkind. I'm a very petite woman and the security guard hurt me unnecessarily - he could've just tapped on my shoulder. I ended up in the washroom crying and it ruined my experience entirely. The museum itself was nice - however, for a person that doesn't know a whole lot about hart, the only artist I knew of in the place was Monet. Interesting headphone tour, I recommend getting it. The staff needs to treat its customers much better. Disappointed."
"Written January 22, 2012",What would Leanardo say.........................,"## Note this review is for the temporary Leanoardo Da Vinci exhibition currently running and not the National Gallery itself ##We purchased our tickets way back in Nov 11 and waited patiently for today to arrive. Our alloted time was 5pm, so we joined the queue shortly before and walked to the gallery entrance. Immediately there was a queue of people lining up, so being British we joined it and waited... and waited...... We chose not to use the audio commentary as this resulted in the queue moving at the same pace as an asthmatic ant with heavy shopping.  The crowds were ridiculous! It was almost impossible to move around, let alone see the paintings clearly. I received 2 or 3 elbows in the ribs and that was just from some little old ladies. Some of the drawings by Da Vinci are very feint and small so they are quite difficult to see even close up, but in a darkened room with crowds of people around you its even harder. We read on the website that the NG were allowing 180 people in every 30 mins, I would say to make this even remotely enjoyable experience this number should be reduced to around 75. Yes, I know they need to make money and that the rest of the museum is free but we paid £16.00 and only stayed for about 45 minutes due to hardly being able to see anything and also that there seemed to be no air conditioning of any kind so it was extremely hot and stuffy (and its only January!)Of the 93 exhibits, 30 of them are not actually by Da Vinci himself. they are by his friends, associates and pupils. It is a shame that the NG has chosen to exhibit these incredible paintings and drawings in such a poor way, they do no justice to Da Vinci at all.I always consider visiting an art gallery should be a relaxing experience where you can take your own time to sit in peace and quiet and view each picture to appreciate it. Todays visit had more in common with being at Camden Market.All in all a very disappointing experience"
"Written January 10, 2012",Truly a once in a lifetime experience.,"Visited the National Gallery on 28th December, spending the afternoon there while waiting for our timed ticket for the Da Vinci exhibition.  The galleries are extensive and we had sore feet by the time we made it down to the exhibition, despite only seeing a fraction of what was on display.The Da Vinci exhibition was amazing.  The audio guide was the best £3.50 I've spent in a long time.  The paintings were awesome and seeing them collected together was even better than I expected.  The rooms were extremely crowded but somehow, we managed to see it all. The most surprising thing for me was how fabulous all the sketches were.  I was glad I'd taken my glasses as they were so intricate and detailed. And I had no idea the Queen owned so many of them.The only disappointing aspect was that there was no information telling us that the exhibition film was open to everyone and we could have seen it earlier in the afternoon.  As it was we took so long going round the exhibition that we hadn't left enough time for it and sadly, missed it altogether.  Since we'd travelled down from Scotland specifically for the exhibition, we are hardly likely to get the chance to see it before it ends. If you get the chance, don't miss this - it is an amazing, unique experience."
"Written December 5, 2011",Boring,Visit was ok but more enjoyed the performers outside than the paintings inside.
"Written November 2, 2011",London's greatest guided tours,"You do not have to be an avid art fan to be impressed byt the sheer grandeur of both the paintings and the place itself. A visit to the National Gallery will add to your understanding of  art, life as an artist and how paintings are made. There are two absolutely outstanding guided tours daily, free of charge. Probably the best guides I have ever encountered. You will leave after an intense 50-minute-tour with information on artists, paintings, motifs, colours, myths and legends etc. Extremely worthwhile. I place I recommend to my ESL students as well just for the guided talks."
"Written September 3, 2011",a suprise,"We know nothng about art but thoroughly enjoyed our visit having seen a few paintings and artists that we recognised There was also a Norwegian exhition on at the time and we found a few paintings that we really enjoyed. We are not at all epxerts but enjoyed marvelling at what can be achieved!!A short walk away was the 'The Harp' which is an immense pub for real ale wth good wine also, a real point to drop after a trip around a gallery!!! We sat there for hours discussing what we had seen. All in all a good place to spend some time. We willl definately go back to the bits we missed."
"Written August 29, 2011",So much beauty is priceless...,"Just to be able to sit in front of the Virgin of the Rocks by Leonardo da Vinci and all other amazing paintings by Michelangelo, Monet, Van Gogh and many others is pricelss and fills your soul with beauty. Furthermore, there is a lovely coffee place and the entrance is free. I just wish rude and ignorant visitors did not try to take pictures of the paintings with flash when the guard leave for a few minutes. These pieces of art are very precious, unique, and belong to all of us, so show some respect and culture and DO NOT TAKE PHOTOS WITH FLASH - buy a postcard instead. The photo will look bad anyway! If you see somebody trying to take a photo with flash, I would like to start the ""embarrass him/her"" campaign - tell them they should not be doing that out loud so that the entire room can ear and notice the ignorant visitor or go and report them to the guard of that room."
"Written July 3, 2011","I am a regular ""pilgrim"" every time I'm visiting London","Free  admission, huge collection and every time something new to discover.Museum shop service and staff attidute definetely needs improvement regarding artwork printing service (run-out of camvas roll, struggling to find the painting to reprint, run-out of ink ...)"
"Written July 1, 2011",Beautiful Museum!,"Walked almost all over London to arrive to this museum,  worth the walk,  the main plaza is beautiful also.Went to see the Jan Gossaert's exhibition,  very nice and interesting.Had lunch at the museum and was delicious,  the servive very attentive The shop has great things to buy!"
"Written April 21, 2011",Fantastic ... A Must see,"Treasures in each and every room. Best to visit after the British Museum - You will see all of the ""western art history 101"" in two days. If you studied art than you will actually see the originals...."
"Written March 29, 2011",The best art museum in the world,"London's National Gallery is not only well located and architecturally attractive.  It is also one of the largest art collections in the world, and one of the best organized museums I have visited.  Every painting is accompanied by information on the painter, the origin, and its symbolic meaning. It is simply marvelous! I have visited it over 10 times, and my favourite painting is The Execution of Lady Jane Grey.  It a the full-size portrait of the girl who was queen of England for only a few days before she was executed in the 17th century.  You can almost touch the velvet on her dress!"
"Written June 17, 2010",So Much To See!,"The National Gallery in London is, quite simply, massive. I recommend spending a pound on one of the guides, as it was tricky to navigate. They are available in several different languages and show the layout of the gallery, with all the rooms numbered and named according to how the paintings are categorised. I didn't try the audio guides, but they are available for a fee. Entry to the museum itself is free although they do encourage a donation. There is a coat room for storing bags, nice clean public toilets, and several areas to eat.  Rather than eating at the gallery however, I went to one of the chain stores across the road (pret a manger) and got some sandwiches to eat outside in Trafalgar Square, then went back into the gallery for another wander. It's a lot cheaper to do that than eat at the gallery, and the atmosphere in the square is amazing.The variety of paintings is excellent, with many well known artists such as Van Gogh (my personal favourite), Renoir, Monet, Manet, Botticelli, Rembrandt and Turner. You can find out information about exhibits and events on the website: http://www.nationalgallery.org.uk/The gallery is situated in Trafalgar Square - if you're travelling by tube, the nearest station is Charing Cross."
"Written March 2, 2010",The best art museum in Western Europe,"Not only is the National Gallery full of marvellous paintings and sculptures, they are perfectly organized by centuries, countries, and art schools, and each painting presents a side note containing ample information for visitors to understand what the artist wanted to express.  It is a marvellous museum!  Also, its location is great, right on Trafalgar Square, and if you walk to the right of the museum you can get to the National Portrait Gallery in less than 5 minutes.  I have visited the National Gallery over 10 times, and every time I go to London, I go back.  It is so beautiful!"
"Written January 7, 2010",excellent museum--plus it's free!,"this is an EXCELLENT museum!  i spent ages there, just walking around and taking everything in...it's super easy to get to, and just outside trafalgar square has amazing people watching.  went to one of their ""lunchtime talks"", free talks every day about a different topic (listed on their website so you can plan in advance), really interesting...all in all, this is a must see in london!"
"Written December 8, 2009",Disappointing Service for Tea at National Gallery Dining room,"I recently went with my mother in law to tea at the National Gallery Dining Rooms and we were quite disappointed with the service.  The food itself was just fine, but the waiter was quite rushed and took quite a while to come take the order and then we never saw him again until we nudged him for the check.  No additional water for the tea was brought and I certainly don't think he earned the requisite 15% tip.  Definitely would try someplace else in the future.  Having made a reservation, the seating itself all went smoothly."
"Written July 19, 2009",The best,"With Uffizi and Louvre, the greatest art collection in the world.But what I really love here is the get-in get-out option: you are strolling in Trafalgar square and you can freely jump in for half an our to se a Bronzino or a Caravaggio... Then you get out and eat a pizza. In Uffizi and Louvre you do't have this option.."
"Written February 13, 2009",A must !,"National Gallery is a must if you have even the slightest interest on painting and history of art. There are a lot of very well-known pieces here, and a lot of other not so known pieces, that are important and a joy to see non the less. It is a pleasant surprise to see that here, there is a lot of English art too, as in lots of other London museums, you can see exibits from cultures from all over the world, but not England its self !!!You need days to explore the Gallery, so maybe its better to focus on one wing at the time, or take a hight light tour fitst, if your time is limited!Main exibitions entrance is free, and staff here is in general very polite. Some donation should be done, to help keep it free and to maintain all these magnificent pieces of art!I will definately visit again when back to London!"
"Written July 27, 2022",Fabulous,Very enjoyable visit with the most amazing. Ollections.  We particularly enjoyed the Raphael exhibition.
"Written July 20, 2022",Great Collection,"What a treat A fabulous collection of old Italian and Dutch masters - think Rubens, Vermeer, Van Gogh, DaVinci, Michaelangelo mixed in with more recent works by Picasso et alOne can spend any number of days here but if you have only half a day like we did, choose the predefined routes numbered from A to CIt gives a quick bird's eye view of the works in the galleryI would visit again if I could"
"Written January 13, 2022",Great Toilets and lots of naked people,"My 10 year olds review of the National Art Gallery........ ""Well, there were loads of naked people to look at, and there was some posh kids there, and we knew they were posh cos they had their socks pulled up, and the toilets were amazing, best that £15 can buy"" 🤣❤"
"Written November 29, 2021","Terrible treatment of disabled people, in my experience","I am a member of the NG, but will end my membership as soon as possible. In response to the NG's email today offering a 25 percent discount at the shop, I planned to buy a bunch of Xmas gifts and something I have had an eye on for some time. Well, I couldn't sign in with my current emails/account, or set up a new one. After half an hour of frustration, I phoned. No one takes calls in membership, or the shop. I left a message with the general enquiry line. A woman called back, kept speaking over me before I finished a single question or comment, then told me she would terminate me because I was shouting. I am hard of hearing and because she had her headphone on or spoke lowly, I couldn't hear her well and I naturally adjust my voice to the volume I would like other people to address me. I took a deep breath and asked to speak to a supervisor. She said she was a supervisor. I asked her name. I asked her to allow me to speak with someone else. I was very calm. She slammed down the phone. The NG doesn't have staff. All the other galleries -- Royal Academy, British Museum, the Tates, are buzzing again. The Tate Modern was packed two weekends ago. When I went to the NG, I saw a total of maybe 60 visitors and I walked right across the second floor. The Poussin exhibit had maybe maximum 5 other people. Yet this so-called supervisor was so rude--when I was responding to the NG because it contacted me. She did not help me one bit and was lazy, sarcastic, and arrogant. I have several disabilities, and have a recent cancer diagnosis. I don't need to be treated like trash. The NG should get some professional staff. When I called back again to actually get someone to help, no one returned my call. No one there to help me make a purchase. Fine. Great. I have decided to cancel my membership and never purchase even a coffee from the place. They are obliged by the Equality Act of 2010 to make reasonable adjustments for disabled visitors. I could not even speak to this woman. THE NG VIOLATED ITS LEGAL OBLIGATIONS TO HELP THE DISABILED WITH ACCESS. If this is a supervisor, then the NG is not the place for me and I would caution others with disabilities against expecting any compassion or that staff at the NG will even follow their legal obligations. Their Poussin exhibition is not a must-see. And when I visited on a Tues afternoon, the NG was so somber, like a morgue. I visited the Tate Britain on weekdays over the past few months and it was busy. Hope the NG staff like basking in their loneliness and solitude. Ruined my day . Upset me for no reason except that I wanted to buy something from them."
"Written November 15, 2021",Poussin and the Dance - fabulous exhibition,"Poussin and the Dance is one of three major exhibitions in London this autumn and probably my favourite of the three (the others are Franz Hals, the Male Portraits and Royal Academy Summer Exhibition).  The story goes that the young Poussin went to Rome to study classical forms and fell in love with the female figures dancing in marble on a frieze at Villa Borghese.  What he did then was nothing short of astonishing.  He has somehow brought the movement of the women in marble to life in paint to which he has added large dollops of drunken revelry.  This must have raised a few eyebrows at the time!  Dance to the Music of Time closes the exhibition with Poverty, Labour, Wealth and Pleasure linked in an endless circle, an old man playing a harp and a putti counting down time with an hourglass.  Some critics seem to have found this depressing and others tacky.  I thought it was a fabulous exhibition!  It’s on till 2nd January…"
"Written October 5, 2021",Amazing! and FREE!,Just go! You won't regret it! I'm not a particularly Artsy person but this really was a fantastic experience :) Loved it! 
"Written September 10, 2021",A must see when in London,"One of the world’s top museums.  What else is there to say?  When in London, the National Gallery is a must visit.  No entry fee but donations are appreciated.  The marble mosaic floors are one of my favorites."
"Written August 3, 2021",Best Gallery in London,"If you visit one museum or gallery in London make it this oneProper art made by proper artists (see my review of the tate modern)Full of names you have heard of (Van Gogh,Cezanne ,claude,constable ,monet and Rembrant to name but a few)plenty  of really posh and comfortable chairs to sit and admire the art or simply have a rest while regaining the strength to carry on.worth a visit but plan for a longer stay than I did as we never got to see half the stuff we could have."
"Written July 23, 2021",A wee bit boring,Not for us and a bit of a rabbit Warren getting around. Failed to see what I wanted to see. Only visit if you like art.
"Written January 26, 2021",super,"great museum , big and flow. so many excibitions parts , it takes all day to see eveythink. the staff was helpfull and kind."
"Written September 21, 2020",Really enjoyed it ,Went with my partner after we booked tickets online. The whole experience was very well organized  with plenty of staff to guide us through the gallery. Its a fantastic place to visit and we spend 3 hours  looking at the artwork. Felt very safe re covid and will recommend happily. Thank you!
"Written September 20, 2020",Absolute must for art lovers.,Went to see the Titian Exhibition and had a quick look through as much of the collection as we could mange during our visit.
"Written September 7, 2020",Exquisite Temporary Exhibits,"Founded in 1824 - stunning collection of over 2,300 paintings dating from the mid-13th to 20th century with exquisite temporary Exhibits. The 500,000 sq ft  Museum is located on the historical Trafalgar Square. "
"Written August 30, 2020",Brilliantly organised - felt safe and really enjoyed our trip ,National Gallery have absolutely got this right - we did the C tour - loved it. So helpful and positive. Felt very normal. Not over crowded. Calm and just what we needed. 
"Written August 27, 2020",Dope,I always try to check out art galleries whenever i visit a city and the national gallery did not disappoint at all. The also have a nice shop to get your souvenirs
"Written August 14, 2020",Lucky to have such a wonderful free museum,Words cant express how much i love the national gallery. It feels like walking through layers of time from room to room. its a must see for anyone visiting London
"Written August 6, 2020",National Gallery- an inspiring visit to Titian exhibition and more,"National Gallery- an inspiring visit to Titian exhibition and more763243177The gallery has just reopened after the Covid19 lockdown. We were lucky to be there early on and booked to see the Titian Exhibition. Getting tickets means using their website- worked well for us. Be sure to turn up in good time however done come too early either.The gallery has good measures in place to cope with Covid19The Titian exhibitions had been affected by the lockdown. Fascinating to see these famous paintings painted over several years-and transported across Europe in the 16th century. No HGV lorries in those days!Worth looking for the National Gallery You tube video before you go as it explains so much more about the paintings.Then onto the main galleries and there are various routes to follow.I was particularly struck by 2 - The view of Delft after the explosion of 1654 and the Long Road. It served to remind me that disasters of all types have happened over the centuries. Also if life feels like we are all following a long road into the distance then for those who walked or rode a horse or donkey then lockdown was a real thingTheir shop is open. The cafe was open for takeaways only when we visitedFinally enjoy Trafalgar Square nearby - it is generally very crowded but for us the lack of crowds, clean air and clear skies was part of the experience"
"Written July 26, 2020",You realise how amazing the collection is when you haven't been allowed to see it,"You don't appreciate what you have until you don't have it any more.  Well done therefore to the National Gallery to opening up in a sensitive way and allowing us to enjoy their great treasures again. Our visit started with the exhibition 'Titian: Love, Desire, Death' which opened earlier in the year and than almost immediately closed because of the lockdown. In 1551, Prince Philip of Spain (the future King Phillip II) commissioned Titian to produce a series of paintings showing classical myths mostly from Ovid's 'Metamorphoses'.All six paintings, which are now spread across the world, were reunited in the National Gallery just before lockdown and have been here waiting for visitors to return.  I bet Titian never thought that the people viewing his paintings would all be wearing facemasks.....From there you exit into a room which highlights the quality of the National Gallery's own collection of Titians, alongside other artists such as Michelangelo, Parmigianio and Sabastiono del Piombo.The Gallery now has three routes for visitors to follow. Ours took us through the newly-refurbished Gallery 32 with its dazzling colour and lighting scheme past many familiar friends.  It did however make the adjacent rooms look a little dowdy.  An enjoyable visit, ending with the shop where we bought a face mask with Van Gogh's Sunflowers - one of this year's fashion accessories.... masks are going to be with us for a while."
"Written July 18, 2020",Lots to see even if not all is open,We came to see the Titian exhibition which is momentous as the paintings in it have not been together for some 500 years but it only takes 30 minutes to see so we spent another 90 minutes walking around the galleries. We were told 50 percent is open but that is still plenty.
"Written July 14, 2020",Interesting ,One of the best art galleries I’ve ever been to-really interesting array of paintings sculptures and artwork. Interesting for everyone as they are so so many rooms and many different artists included.
"Written December 30, 2020",Cultural visit,Everything is well neat for covid-19  times and cafe is out of bounds and shop good paintings too😀in this London sight
"Written December 23, 2020",Very calm and enjoyable experience due to lack of other vistors,"My second time visiting the National Gallery was very different to my first visit back in 2014, with the lack of other visitors being the biggest difference. I had booked a ticket to see the General /free entry galleries on a day off work a few hours before the UK Government announced another COVID-19 lockdown happening by the end of the day. Trafalgar Square was empty of people (and pigeons) - it was almost shocking. My ticket for the gallery was for 10.30AM and I almost had the gallery to myself. I was allowed into the gallery straight away after my ticket was scanned. Masks were mandatory, all backpacks were worn at the front and everyone was required to sanitise their hands. The gallery floor is marked with one way markers, and all museum staff made a point of redirecting people who went the wrong way. The shop and the cafe were still open to visitors. I had initially hoped to visit the special exhibitions another day, but I guess that will have to wait until the gallery is allowed to open again. Never in my life did I think I’d be able to stand in any of the rooms in the National Gallery and take a clear picture with less than 10 people in it. I was able to stand in front of super popular paintings from Monet, Van Gogh, Degas for ages…I stood in front of the massive horse picture by George Stubbs of Whistlejacket and was able to move back and forwards as I pleased to examine the painting. The COVID-19  outbreak has devastated London tourism, but the significant lack of people meant my trip to the Gallery was incredibly nice - not to be jostled by other visitors, and a very calm and peaceful experience."
"Written December 5, 2020",A bit of culture!,Saw the Artimesia exhibit and Sun. Both excellently curated. Artemisia was very moving and such an evocative exhibition.
"Written November 22, 2020",Titian's poesie...absolutely exquisite,"With COVID-19 restrictions in place, we were able to visit the stunning Titan Love, Desire, and Death exhibition without the crowds. Whilst this was our main reason for visiting, the rest of gallery houses some incredible works from other renowned artists which are well laid out and a feast for any art loving folks."
"Written November 1, 2020",Rubens.........,"Rubens - wonderful and talented artist! I was mesmerised by the detail, colours and genuine expression of the man."
"Written October 30, 2020",Queueing in the rain,Went to Artemesia Gentileschi exhibition and was left queuing  in the rain. I am a member and a pensioner and had a timed slot..... not good enough.
"Written October 29, 2020",Accessible Art,"Only thing stopping it being a '5' was the slightly chaotic queuing system outside in the rain. Once inside, everything was really good. The vastness of the galleries plus making pre-booking compulsory means everyone is nicely spaced out (distance-wise !) and so very Covid regs compliant. You can follow a variety of trails keeping to one-way flows. Plenty of staff available to guide. And then there's the awesome paintings themselves - so many great works - Monet, Constable, Turner etc. And it's free.The 'Sin' Exhibition was a little limp and over-priced coffees"
"Written October 27, 2020",Great visit.,Beautiful building housing some of the worlds most famous paintings. A must if you are in Trafalgar Square. 
"Written October 23, 2020",Nice,"One of the ""MUST HAVE TO BE VISITED SPOT"" in London. It's a nice place for a quick picture in trafalgar square"
"Written September 23, 2020",Very interesting,"During our visit to this gallery, we liked it a lot, it was very interesting and we came away conquered"
"Written July 13, 2020",Cool from the outside,"Due to Covid restrictions we couldn't go into the gallery but it looks really good from the outside, easy to reach and right in Trafalgar Square."
"Written July 7, 2020",museum day,there is so many things to see in that place that in one day there is no time! definately deserves a visit! the building is amazing on the outside ! same inside ! very helpfull everyone ! is a must in london!
"Written May 6, 2020",Extensive collection,Extensive collection of fine arts. We can only reccommned to visit this gallery. Great coffee as well.
"Written April 20, 2020",Excellent curation,Art collection is magnificent and you can explore it in a relaxed atmosphere while choosing some of the exquisite gifts from the souvenir store.
"Written April 13, 2020",Always a must!,"My husband & I love art and when in London a visit to the National Gallery is a Must. Most appreciated was the free guided tour held by a very witty art expert - he described in detail all the various steps followed and the different materials used in Renaissance times to create the surfaces in gold in oil canvasses, an amazing and memorable visit indeed...."
"Written April 12, 2020",Another great London deal,"You can't see great art like they have here for free anywhere else in Europe. If you can, go on a Friday when they are open later and end the day at closing."
"Written April 7, 2020",Art in the heart of London,A fantastic collection of art from across Europe that spans centuries of work. It's a great way to spend a rainy afternoon in the heart of London!
"Written March 20, 2020",First visit for my husband and I.,Great place. not too busy when we were there. Lots of groups doing different things. Very interesting. Nice way to spend a few hours.
"Written March 14, 2020",Impressive art gallery,"My friend dragged me in, many times in London but never through these doors to show me the Ambassadors .I was impressed, strongly recommend this Art Gallery"
"Written March 8, 2020",Best museum ever,"The National gallery museum is my favorites museum in London. If you love painting, that's the place!!!"
"Written January 8, 2020",Gauguin Portrait exhibition,"I enjoyed this exhibition, although I thought it a little overpriced for what there was. I was interested to see the carvings/pottery of faces. The film that accompanied the exhibition was interesting too."
"Written January 7, 2020",Enlightening visit,Amazing array of artwork. Staff were knowledgeable and helpful. Once in lifetime to see some of the paintings on offer 
"Written January 6, 2020",awesome,national gallery is a great place to see some wonderful pieces and just have a couple of hours to enjoy the gallery
"Written January 4, 2020",Every time is a new emotion,I love this place! Incredible that such a collection of masterpieces is free! Impossible to enjoy it all in a couple of hours: I suggest to focus on your favorite artists. Leaving an offer is advisable.
"Written January 3, 2020",Amazing range,Loads of famous paintings and beautiful abstract art. But you have to pay a lot for most of the exhibitions
"Written December 31, 2019",Reserve Plenty of Time,"We only had one afternoon to explore this treasure and were sorry we didn’t have longer. This is a great (free) experience. If art is your thing, don’t miss it."
"Written December 30, 2019",Incredible,The National Gallery is a gorgeous museum with remarkable artwork and beautiful architecture. The gift shop has great things. Recommend going later in the day to avoid the crowds!
"Written December 30, 2019",Interesting art exhibitions,"The National Gallery is always wonderful for art seekers. It is free except for special exhibitions,which are not cheap. We saw the Da Vinci exhibit, and the excellent Gauguin portrait exhibition. A lot of effort was invested in the da Vinci, not all interesting, but the Gauguin is worth all efforts to come and see. "
"Written December 29, 2019",Very large collection ,"The space dedicated to this gallery is very large. There is plenty of viewing space between the paintings. The paints, for the most part, are very large, but contain great details. You could easily spend a full day here.  The admission is free, but there are donation options available. "
"Written December 28, 2019",The best gallery in town.,We visited both Tates and the National Portrait Gallery over two days and the National Gallery was by far the best.
"Written March 8, 2020",Cathedral of Art,"Even a 45 minute quick dash around this amazing gallery is worthwhile - but if you have the time, stay for a full half day. It's a feast for the eyes and the soul. "
"Written March 8, 2020",Amazing selection of beautiful art,"Just an amazing, huge variety of art. Many famous artists work is housed in this beautiful building. It is well worth the visit! "
"Written March 7, 2020",Smallish but excellent collection!,Beautiful setting and a suggested donation so pay what you can afford to! I was particularly impressed with their impression collection and some wonderful VanGogh I had never seen before! 
"Written March 7, 2020",Family day out,Always great to come back with the wife and kids..........🥰Very helpful staff and convenient location.
"Written March 7, 2020",Great core exhibitoon plus periodic other shows,"If you are in London visiting or you live here, wandering into the NG is always uplifting and thought-provoking, It has a core exhibition of the greatest artists and some of the greatest paintings in the world, and for those who have already been a few times it's specific periodic exhibitions are unequalled anywhere in the world - the Caravaggio one recently, for example, was superb. "
"Written March 6, 2020",Love the impressionists collection,"My favourite gallery, love the impressionists collection but have a great time going to wonder there on a rainy day and spending the afternoon cosy around beautiful artworks."
"Written March 6, 2020",Cultural visit,Good free space to visit. Lovely to see all the beautiful paintings but some of the rooms are just as beautiful. Good place on a rainy day!
