date_written,title,content
"Written December 30, 2011",Poor quality ice rink equipment,"Love the NHM, it is a great place to visit but the temporary ice rink that is currently there is best left alone. Both my wife and I are regular skaters and own our own skates; but as London is nearly 3 hours from us, we left them at home; foolishly. The boots provided are in the worst state I've ever seen; the first pairs we both tried on were so blunt that you couldn't stand on the ice with them! second and third pairs were no better, so we complained to the person serving us (who was very polite and friendly). He informed us that the skate sharpener had been out of action for some time, so none of the skates had been sharpened. We asked for a refund, as we felt the skates were not fit for purpose, and in our opinion, dangerous. the manager was called, and he pretty much told us to mind our own business and that we didn't know what we were talking about. He even contradicted the staff member who had been serving us by claiming that the sharpening machine had been working until that morning; we were on the 10am session. He refused to give us a refund, telling us to contact IMG; the company who run the skating rink, and was even fairly snotty with us about giving us his name so we could complain.We both love the Natural History Museum and ice skating and do not want either of them tainted by such a shoddily run venture as the temporary ice rink that is in the grounds.Probably also worth mentioning that I also posted a comment on the HNM Facebook page giving our views on the quality of the ice rink hire skates; it was taken down shortly afterwards with no comment from whoever maintains the page. I have also passed on our concerns to the museum directly by email; this is not meant as a rant at the museum, but as a real concern over the safety of those who are using the hire skates at this rink."
"Written July 10, 2011","Free entry, bit staid - and no dinosaurs!","Visited the museum for the first time in several years and found it to be a good few hours. The museum is rather traditional - as in here's a case, have a look at it, but it is huge and you could spend several hours here if you wanted to see it all and didn't have young children etc with you. The special sex exhibit was good but a bit pricey. We were also slightly disappointed that the dinosaurs were being cleaned. Overall though worth a visit."
"Written June 3, 2011",Don't waste your money on age of the dinosaur,The museum is ok if you want to look at stuffed animals. Paid £28 for a family of 4 to go into the age of the dinosaur exhibition. What a waste if money. There are only a couple of animated dinosaurs and the tour only takes about 10 minutes. Just take a tour around the normal dinosaur exhibition
"Written January 22, 2007",Interesting,"This Museum is definately worth a visit, especially as it is free and lets face it everything else in London is so expensive it is good to not have to put your hand in your pocket again.The museum is spilt into different zones which is great as it means you can skip anything you don't want to see.  All the exhibits are really interesting and it is a great place to learn.Tips,  The musuem opens at 10am and I would recommed going in the morning.  When we left at 12 noon the queue to get in was huge and went out onto the street but when we arrived (10.15am) there was hardly a queue at all.Even if you go round and see and study everything in detail I would say that you will not need more than 4 hours, this should help if you are trying to cram lots of things into a day or 2"
"Written August 25, 2005",One of the best in the world,"I can't understand the first review...what's there not to love??  Yes, there are roving packs of children if you visit during the school holidays, but we've also wandered the halls solo during off-peak hours (ie: during the school week).  Even during the summer you can strategically avoid the little nippers if you arrive early and avoid the dinosaur hall.That being said, we have two little guys who love the museum.  Every time we're in London we pop in and explore a new section...plus hit the aforementioned dinosaur exhibit.  There is tons of interactive stuff for every age, plus more in-depth reading for anyone with a longer attention span than our group.  We spent over an hour just in the 'senses' exhibit, examining visual illusions and seeing how much we could remember in the crime scene video.  If you really love Natural History, you could easily use up two days of your trip just hanging out in this fantastic building.  The Science Museum (equally as impressive) and fabulous Victoria & Albert museum are just next door.  There is a tube station right on the corner, and the best breakfast place in all of London just down the road.  If you want to grab breakfast before hitting the museums, head down Cromwell Road (in front on NH & V&A Museum) towards London.  Just a few blocks away, on the right (south side) of the street is the Patisserie Valerie.  Great prices and YUM--the croissants and big breakfasts will save you from having to mess with mundane museum food!FYI:  Thank your local Londoner once you've visited the museums.  The high income tax they're paying helps to finance all three of the museums above, and the admission to all of them is FREE."
"Written April 8, 2022",Won't be going back unless it's guaranteed to be quiet. Uncomfortable experience.,"We visited yesterday with 2 adults and 4 children (6-9) and honestly, it was a horrendous experience and none of us want to experience it again.We chalked it up to a few things;* The timing - half term can be a tad busier for obvious reasons. * Over booking - it was packed to the point where there were pile ups of people trying to squeeze through the tiny passage ways throughout the Dinosaur exhibit.* People just not caring - walking up to the entrance I had someone's child actively jump off of a wall and nearly knock myself and my youngest over. His parents didn't even care. We had a few kids shove into the younger members of our group throughout the day too.We did the entrance hall with ease as it wasn't packed and then as we walked down towards the mammals and dinosaurs sections we noticed the que was massive to get in. We opted to turn into the mammals rather than go to dinosaurs and walked backwards.The mammals wasn't too packed thankfully and we were able to spend time looking at different bits happily.The moment we got to the dinosaurs section however it was an almost instant regret.The amount of people that pushed and shoved to get through as you are trying to look at the first bit of information when you walk in (about the different periods of time) and the t-rex & triceratops skulls was frustrating. Not to mention the big buggies that are being used and struggle to fit through some of the gaps.We continued to see the tyrannosaurus rex and that was slightly less packed however you walk in one way and to get to the red of the exhibition you essentially double back right next to it - easy enough unless you want to go to see the TRex then leave because people just filter round and push. Terrible management of the lines etc.After this we really wished we'd gone out rather than through the dinosaurs bit. A lot of it was closed off and there were high boards up meaning we were essentially forced through in pairs as people were pushing us into the walls trying to get ahead of us. At one point I had to stop and calm my son as he was starting to have a small over load due to the heat and packed out area.As soon as we spotted an opening we lifted the kids through and got the heck outta there.All 4 of the kids voiced they they wanted to leave there and then. So we did.I won't take them back unless it's a quiet quiet day as that was unsafe on many levels.  Very uncomfortable for everyone there and honestly the lack or care shown by others is shocking."
"Written October 2, 2015",Great place for people of all ages,- A must-visit in London- Great collection of specimen and models- Its really huge and takes at least 2-3 hours to see the entire place- Can get crowded on weekends- Great place for kids
"Written February 19, 2015",BEWARE There is no members room at present,"The museum has some great exhibits but........We live outside London, so a members' room is a real benefit of membership.Currently there is no members' room and no date for a new members' room.Filling in a complaint form about the lack of a members' room resulted in ............ no contact at all from the Museum.  Which just made me that bit crosser."
"Written October 4, 2010","If you are over 15, it is absolute rubbish","I went to this museum yesterday, and I was so disappointed. All I saw was lots of animal models, and dinosaur models. There are very few real animals there, and those are birds mainly. The greatest disappointment was when I entered the other two museums; I spent 4 and half hours in it and saw almost nothing real, just games and videos and pictures for children; and there lies the extraordinary science and V&A museums. So, my advice is spend your time in the others, just give 30 minutes to this museum for the earth's treasury, they have all kinds of rocks in it, and it is worth to see and another 30 minutes to zoology spirit building if you have interest in historical collection of animals in jars, skip the cocoon and whatever you do, do not enter the dinosaur chamber, unless you want to spend at leats 40 minutes in the queue just to see 2 dino fossils a few plastic models and a plastic model t-rex roaring. It is for only children and adults that have lower IQ than an average child."
"Written July 17, 2010",Dino Snores,"Fantastic !!!!Spend the night at the museum.I went in a group of 5 8 yr old kids and 2 adults - what a great night.The kids loved it.We had lots to do and loved all of it.Adults - don't expect to get any sleep, especially if there's a male adult snoring like a walrus all night echoing through the main hall and 500 kids giggling but it was fantastic all the same. Brilliant fun and great team leaders and presenters. I imagined stuffy museum types, they aren't. Very entertaining and worth the 45 quid per child. Will book again."
"Written November 9, 2019",Shockingly awful museum !,"No words can begin to describe how disgusted i am with the service this museum has provided (or not provided!) today. Over £100 spent on tickets down the drain as apparently due to 'technical problems' our tickets were booked for another day. We were then faced with the fact that we weren't allowed in as the space was full which we knew it wasn't, as groups in front of us were being told to buy tickets that day! Then we were rudely told that we could not even have a refund. Along with all this we were accompanied by dear friends who had travelled over 200 miles to see the exhibition for a birthday. JACK EVANS the so called 'manager' was called down to talk to us. He was the rudest, foulest, most inexperienced manager i have ever spoken to. The way he dealt with the situation was appalling and i strongly advise his job to be reviewed as if it was me i wouldn't dare employ such a disgustingly vile man. So, in summary the natural history museum is not somewhere i will be returning to until a whole new team of staff are employed and i will be telling all the family and friends to steer very clear from this disaster of a museum!"
"Written August 1, 2019",Many things to see here,"There are many things to see in this place. After you finish seeing guard change at the palace, you can walk to this museum or take the tube here. It is free entry but you can donate for them. It is really interesting place. I am sure if you like this kind of stuff, you must visit this place. There are restaurant and shops that you can buy souvenir also. "
"Written June 1, 2019",Love it,"When you come to London you have to visit the Natural History Museum. I visited it twice, I love it. Probably, I will visit it again😊The entrance is free, you have to pay  only for special exhibitions. Of course, if you want, you can make a donation, 5 pounds is ok. The opening hour is 10, usualy you have to wait to enter, 10-15 minutes. The museum is very well organised, the building itself is a work of art. "
"Written May 21, 2019",A strange feeling ,"So the natural history museum is a beautiful building. But the inside well I think it’s great for children but a lot of replicas and the things that actually are real are covered in dust and not taking cared of, and very old posters. The best part was a performance one on the rooms. "
"Written November 19, 2016",First time visit,"Neither of us had been to this Museum before and were greatly looking forward to it, sadly we were a little disappointed about some aspects of it.We entered via the exhibition Road entrance, which may have been a mistake. Bags checked we progressed to the admissions desk where it was noted there were two of us and we were told that while admission was free there was a suggested donation of £5. In these circumstances we usually will give a donation (more often than not, larger than any suggested one) on exiting the venue. We explained this and were waved on with a smile. Next, a few feet away, we encountered two donations boxes, the way forward between them blocked by a member of staff, who repeated the donation line quite forcefully. This person only reluctantly got out of the way once we had explained again our wish to delay any donation until the end of our visit. It seems that this suggested donation is seen as compulsory by some. Having entered we encountered the escalator entrance to the volcano display, spectacular, but we made the error of going straight up it. We had not realised we had no way through from these levels to the rest of the museum, we rapidly got very lost. We had not been offered a map of the museum on entrance and found only one member of staff, a cleaner, who was very helpful and guided us back to where we could collect a folded map of the type usually given on admission to National museums, they were £1 here. We picked one up and then could find our way round the fascinating displays in what is a stunning building. Highlights for us were the dinosaur and Blue whale galleries, Dippy is an interesting cast, as are a surprising number of the dinosaur skeletons, something we were quite disappointed with. We could understand a few to add balance to the types displayed of course, but there did seem to be an awful lot of them, do we really have such a paucity of real specimens in the national collection? The human display was fascinating, as was the insect and the darwin centre. The Gems was a very traditional but interesting display, the treasury was fascinating, I never knew gold had been found in more than microscopic quantities in the UK before.Apart from the admissions staff the rest of the staff we encountered were very helpful and friendly. A bonus is the availability of free WiFi, which meant my wife could post a film of the animated Trex on facebook, saying it reminded her of her mother.In the end although disappointed in the almost desperation to extract money out of visitors at times (admission is free but as UK taxpayers we already contribute) we thoroughly enjoyed our visit and yes we did leave a donation."
"Written June 21, 2016",Security guard ruined what could of been a great day,"On walking in to museum there was a table for bags to be searched on entry. There were two members of security team carrying out checks, after waiting by the table for approx 1 minute and being ignored I assumed it was only selected people's bags that were being searched so decided to walk on, at this point I was shouted at ""where do u think you are going"" I said ""I'm sorry didn't realise u wanted to search my bag, I will come back"" to which the security guard in question replied ""yeah u better had"" I then opened by bag for him to look inside feeling really embarrassed and deflated that a trip I had been really looking forward to wasn't off to a great start. He was so rude while checking through my bag and treated me with such contempt that as soon as my bag search was over I walked into the museum and burst out crying. Something that should have been a very small part of my day ended up leaving me feeling really small and foolish for the rest of the day. I really hope no1 else has the same experience I did."
"Written August 10, 2019",Gross Gross Gross Toilets,"In the set of toilets I used there where 3 loos, 2 of the locks on the toilet doors were broken,2 sanitary bins were full and over flowing. It was a really unpleasant experience. For a iconic tourist attraction will years of experience, you would hope that in peak seasons (i.e.summer holidays) that’s these facilities were managed more effectively."
"Written June 15, 2019",rowded venue with no ventilation in the dinosaur exhibit and most other areas,"Busloads of school children pack the museum every weekday and parents/grandparents  bring them on weekends. We tried to get in on a Thursday, then Saturday morning and the venue was overcrowded and unventilated making it hot and very unpleasant to be there. We came back about 2.30pm on Saturday and were able to see the minerals/crystal display. We returned on a very cold Sunday morning and were able to view most exhibits except the cocoon.The best educational exhibit is the Creepy/Crawly insect section with its interactive display. The other sections worth viewing when not too crowded and hot are the mammals and dinosaur displays. In general it is unpleasant to be there in its unventilated rooms with huge crowds."
"Written November 13, 2018",The greatest museum in the world and free,If you combine this with the science museum it is basically the greatest museum on earth particularly for kids and teenagers. The dinosaurs are iconic and the blue whale even more so. A must for visitors in London 
"Written October 10, 2018",What happened it used to be amazing!,"I feel so sad as I write this remembering the 2 times I have been in the past admittedly a long time ago. The building is still spectacular and worth going to see, but what happened to all the fabulous exhibits they used to have. They seem to have been all packed away in favour of interactive exhibits aimed at children. We were so disappointed. It was really packed but this would have been okay if all the schoolchildren in groups hadn’t been so “feral”. The teachers were all letting them run riot. This was just one party but all of them. Everyone was also really rude. I am a northerner and could not believe how people conduct themselves here! Try to avoid mornings and early afternoons if you can."
"Written August 9, 2018",Awful experience,"Ridiculously busy, no visitor control, hot, no air-con of notice, hardly any guides, poor signing, small crowded toilets, outdated exhibitions, more interested in maximising income from tacky souvenirs and food. Not how I remember as a kid - what have they done?!"
"Written August 8, 2018",Too hot,Family was very disappointed with the visit. The high levels of the crowds mixed with the heat in the museum did not make it enjoyable. People were looking flushed and not well. It was a great disappointment since it was filled with great exhibits and displays. 
"Written July 24, 2018",Awful. Awful. Awful. ,"I spent a total of 45 minutes here; 15 minutes queuing for the toilet, 15 minutes walking around the museum and 15 minutes using the free WiFi (the only good thing about the place) googling 'things to do near me' to find an alternative way to spend the 2 or 3 hours I had planned to spend here. The museum looks grand from the outside but once inside it's a huge disappointment. I was greeted by a member of staff trying so hard to get every visitor to donate £5 that it made me not donate (it's free entry). The hard sell put me off! The layout is extremely confusing and the signage needs sorting out, I followed signs to the toilets and ended up walking round and round in circles. Then I came across a group doing the exact same thing. Very confusing coloured signs which offer very little in terms of helping you find your way around. The museum was crammed full of people so I could barely see a single thing. What I did see looked rubbish, fake animals covered in dust, plastic bones, poor signage, confusing cordons in the dinosaur section. I can't believe how bad this place is. Cafe extortionate and hardly any choice of healthy meals or snacks but loads of cakes to choose from. Avoid! Go next door to the Victoria and Albert instead. "
"Written January 2, 2015",SO YOU LIKE QUEUES?,"Visited on Boxing Day, and have never experienced queues like it - even at the Empire State Building, New York. Not sure all is being done by the management to reduce queueing. A free flow may well allow a better flow of people. There were staff positioned at the tube exit in Gloucester Road forcing people to join queues, and barriers and barricades make queueing obligatory. When inside, there are more regulated queues. It was not a pleasant experience, and I would not recommend a visit.Interestingly enough just up the road, the Science Museum had lots of people in it but because there was no queuing structure, people tended to work out there own ebb and flow leading to a much pleasanter experience. Similarly at the V&A, all on the same day."
"Written October 9, 2014",disappointing and depressing,"After a first great impression at the entrance i have noticed that many rooms are now filled with bars and cafe... with the usual lame coffee and plasticky cakes; Most installations are dated and by reading the descriptions it felt like every other animal got extinct or is seriously threatened by humans. Which is true..., but when you read that and look around at the crowds eating rubbish food and producing even more rubbish at an impressive rate... i found that a very depressing experience.Oh, and don't dare going close to the toilets.. the most disgusting thing ever.I have visited Vienna National History museum in Austria a few years back and THAT was worth it! Who likes this has no idea of how amazing this place could be."
"Written October 4, 2014",Restaurant totally spoilt the experience for us!,"My boyfriend and I decided to visit the National History Museum before we caught the train home. I had been in the Museum before and had an AMAZING experience - I loved the collection of animals and felt that I just had to go back to this facinating place! My boyfriend had seen it from the outside before but hadn't been inside.We arrived about 11.30am and booked tickets to see the exibition 'Human History' (can't remember it's exact title). Good news they have a cloakroom or else we would be hauling heavy suitcases round the Museum. Anyway we walked in and went straight to the exibition which was 'Out of this world'. The fact that there was real human remains to see and information about them just made the exibition even better. We absolutely loved this and couldn't wait to see more of the Museum. We next went to the Mammals which, again, was AMAZING. We both loved seeing the reproductions of the whales hanging from the ceiling - how they got up there I do not know. As it was approaching lunchtime we decided to go for something to eat, then have a look at the Dinosaurs and the Volcano/earthquake information before heading back to the station.Now this is where all hell hits loose, and things go rapidly downhill from here -We decided to have quite a decent meal as we were going to just buy some sandwiches to eat on the train. I had eaten in the main restaurant before and was very impressed with the place. All was going very well here. The service was reasonably okay - man who served us though appeared slightly grumpy, but not rude. We both decided to order burger and chips which we both thought was delicious. We had finished our meal and decided we had some time to kill before we went back in the Museum, so we chose to sit in the Restaurant and chat. We were enjoying our conversation and both felt very relaxed. I thought I saw something running under my feet but couldn't imagine it was anything other than a bit of paper wafting in the wind. A couple of minutes past and I saw a MOUSE RUNNING UNDER MY FEET, which I let off this massive scream - I apologise to the people who were sat in the restaurant on the 28th September lunchtime...I do have a phobia of rodents unfortunately. Clearly the restaurant staff heard me and they came running over and said ''Madam, we can move you to another table'' - I am sorry but this is a completely unacceptable response! They clearly think that solves the problem, which it does not. They didn't say sorry or offer to get rid of the mouse, just they would move us to another table. We were absolutely shocked and discusted at what we saw, and left.At this point, we both decided that enough was enough and we were going to leave the Museum completely. We were enjoying ourselves greatly and were forced to leave, and decided to go into the Victoria and Albert Museum instead. We weren't really interested in the stuff in there, so feel very angry that the incident happened. It totally spoilt our afternoon!!Clearly the restaurant have big issues on either pest control, hygiene or cleanless, or they are just down right lazy and cannot be bothered to fix the hole in the wall that's letting the mouse in."
"Written October 7, 2014",not impressed,I should have known that I would not enjoy this museum when I had to submit to my bags being searched before I was allowed to enter! This ridiculous policy caused queues standing in the rain and as I had my luggage at the end of a holiday I was incredibly embarrassed about some person going through my laundry. The cloakroom prices were extortionate and I had to drag my bags around with me. Needless to say my stay was short and I am in no hurry to go back.
"Written September 16, 2014",Appalling food in the restaurant,"We took our grown up kids for a birthday treat yesterday to the Natural History Museum. We thought we would have a treat and have lunch in this magnificent building. We should have realised something was afoot when we saw how completely empty the restaurant was at lunchtime. Maybe 2 other families and a wee mouse running around. I ordered a hotdog with chips for the birthday boy who was starving as he had not had breakfast, 2 veggie burgers and chips and a side salad of coleslaw and a caesar salad, plus 2 soft drinks this totaled over £40. We have never been a family to leave food - EVER - (and we were all very hungry) but this meal was so bland and stale tasting that we couldn't eat it. The caesar salad was a bit of little gem lettuce with tasteless dressing, croutons and a few ultra salty dark anchovies lurking in there. Nothing else .. for £8 .. no art to it remotely. We had had this salad in pubs in London lots before and it was fabulous and had extra nice bits like rocket, roasted pinenuts and shavings of Parmesan. The hotdog was bland and dry and with a few crispy bits of onion on top not butter and a huge amount of low-grade bread. The veggie burgers almost had no taste at all, I think they were made from tinned beans and were dry with a massive pappy bap enclosing it. It said it came with hummus but we opened it up and saw a tiny tiny trace of something beige that was probably suppose to be the hummus. We certainly couldn't taste it. How could food be so utterly tasteless I think you would have to work extra hard to do that. The coleslaw was not fresh and it was acrid and watery, I found it actually repulsive. None of the dressings tasted like mayonnaise. When the waiter asked how our food was nobody wanted me to complain but we were sitting there with most of it uneaten so I said it was the worst meal I had ever had out and it was such a disappointment to come up from Bristol and this was our food treat for the day out! We are not wealthy, we eat out maybe once every few years. I said to the waiter that the chef needs to be sacked as he clearly has no love of food and must have no taste buds ( ... or she?) They offered no apologies - in fact the waiter said that that was the ingredients for a Caesar salad. It might have been the basic, bog standard ingredients but food is also an art form and maybe the Natural History Museum's restaurant would be full if they approached food like they do in the V&A - where we thankfully took ourselves and had a lovely pot of tea and very good cakes!"
"Written August 26, 2014","A Monument to Trivialisation, a Mc-Museum","The natural history museum has amazing potential. It's history, size and location offer fantastic opertunities for wonder and learning. Unfortunately if you want to be be in awe of the natural world there is more to be seen on the way there. It is a watered down/borderline patronising exhibition of the natural world. It is geared towards children which is great but it offers them a Mc-Museum with pradicable nutritional value. For instance the ""creepy crawly"" room has low quality short videos on loop surrounded by large colourful plastic displays of food that ants like (a plastic display of ice-cream, cake and soft drinks), you can go inside a life sized model of a termite mound (with nothing informative inside it). It's a MC Donald s museum for kids. It could be so much better. It's great that they gear things towards kids but it could be full of interaction, nooks and crannies and informative displays. I feel like the museum is more concerned with entertaining children under the guise of education rather than stimulating their potential interest in the world. This reminds me of the kind of museums that make people dress up in period costumes."
"Written February 2, 2014",disappointing,"I loved the NHM as a boy and took my 2 sons this Saturday what a mistake, this museum shouldn't be free as too many people go which makes it a nightmare. After queuing for an hour to get in, you couldn't get to see anything as it was to crammed, you also couldn't see the dinosaur section as this would have taken another hour in a queuing. Please make people pay to reduce the congestion."
"Written May 13, 2012",No T-Rex skeleton,"Was hoping to see an actual T-Rex skeleton and not an animatronics T-Rex, although it was amusing.  The line for the dinosaurs looked long, but moved pretty quickly.  Beautiful building and LOTS of screaming kids."
"Written August 3, 2009",Very Nice Museum,"First of all, it's FREE!!! When we went in, our bags were searched quickly and we got in. We went wandering through with no real destination, and passed the ""Birds"" section. There are so many beautiful and interesting birds. Then we went to the mammals section which was HUGE!!! The museum had friendly staff and lots of info on each item. But here's a tip: Don't go in through the main entrance, go in on Exhibition Road; it'll save you at least an hour."
"Written July 20, 2004",Always keeps me coming back for more!,"I must have visited the NHM a hundred times -  it's just incredible! From the actual building itself ( look at the pillars to see birds and lizards carved into the stone ) to the multitude of fantastic exhibits, you could spend a week there and still not see everything! I recommed the Earth galleries - take the escalator through the centre of the earth! What's more it's free entry so great for those visiting London on a budget and fantastic for kids who will love the dinosaur exhibits! I'm returning to London again next month and have promised myself I am not going back to the museum as once I'm in there I just can't leave!"
"Written August 23, 2022",Overcrowded and uncomfortable,"We visited as a family of 4 and had pre-booked the entry time, I understand that this is the summer holiday and also it is free entry (with donation) however, it was  overcrowded to the point it was dangerous, it was exceptionally humid and uncomfortable, you could not look at any exhibits as you were being pushed or nudged forward to keep moving, to the point little children would have been knocked over."
"Written September 24, 2020",Great Building,"Really enjoyable and interesting day out. All very covid safe, book a morning ticket to enjoy the full experience. Some great collections and displays all housed in great building."
"Written September 13, 2019",Night at the museum,"I went to the NHM with my school and slept there. The food is good but the muffin at breakfast you get if you sleep there is horrible 😂😂. I really enjoyed it and my school did many activities such as:   making T-shirts and looking around in the dark and finding dinosaurs, you can go as a family and a couple."
"Written February 12, 2018",Movie Night at the museum - don't bother!,"My daughter and i thought ET in the Hintze Hall would be fun but it wasn't.Long queues to get in, long queues to get drinks or snacks so we didn't bother, and after we spent some time in the Dinosaur gallery ( the only other gallery available wasn't open when we arrived) we found another (yes you've guessed it) long queue to get into the Hall. It was so cold in here that we kept coats, scarves and gloves on all evening. The sound quality was terrible as the voices just echoed round the hall.I love the NHM but please, lets have a better organised evening, and i think a complimentary drink with a £28 ticket wouldn't be unreasonable. This is a total ripoff."
"Written August 7, 2017","Really terrible, what a disappointment ","I last visited the museum around 20 years ago as a teenager and thought it was fantastic, so I was really looking forward to returning and taking our young son with us. However it was so disappointing. First when we arrived we walked to the main entrance and got virtually all the way there before seeing a sign saying that the main entrance was closed and we needed to walk all the way back we'd came to a side entrance. We then found the queue to get in. It took about 20 minutes to get in so it wasn't too bad. When we got in we were ushered towards an information desk. We wanted to go to the whale exhibit so I asked about this and the girl on the desk sold me the tickets for this. The charge for the three of us (2 adults and 1 child) was £37.50, which seemed steep but I was optimistic it would be a good exhibit.We then walked into the museum and tried to find the whale exhibit. There was no sign posting for it anywhere!  We had no idea where to go. Eventually we headed for the mammal zone,assuming it would be there. We followed the signs, which pointed upstairs. So we took the escalator only to find that the next sign said the mammal zone was downstairs!  So we went back downstairs and ended up back where we started. We ended up just wandering around and only found the exhibit by chance!Then, despite already having tickets we had to queue behind people who didn't have tickets. However while we were queuing we saw the price list for the exhibit and saw that a family ticket was £32 - quite a bit less than we were charged! We asked about this when we got to the front of the queue and were told it was because we'd bought individual tickets and had paid a ""voluntary"" contribution on top. I pointed out that we'd not been told a family ticket would be better value and nothing had been said about a ""voluntary"" contribution. They were apologetic and said they could arrange a refund for the difference but they weren't authorised to do this and they'd have to call a manager.  So I waited for about 15 minutes for a manager to come only for one to then phone and say he couldn't come and I needed to go to him!Anyway we eventually got into the whale exhibit, we worked our way through what we assumed was the first of a number of rooms. It was mainly basic displays of information on the wall, with a few exhibits to look at and a couple of short videos. We then turned the corner and found ourselves in a shop selling whale memoralbelia. Obviously the shop is always at the exit, so both myself and my partner looked at each other and thought ""is that it?"". It had taken less than 10 minutes to see an exhibit that cost nearly £40 to go into. We even went back in case we had missed another room, but we hadn't.  It was so disappointing, it wasn't anything special, no different to the style of the free exhibits. We expected as a paid exhibit it would be much more extensive,  creative, interactive and high tech. We felt completely ripped off.Next, more signposting issues- our son needed the toilet, we followed the signs only to be sent round in circles again. It took nearly 15 minutes to find the toilets and we thought our son might have an accident. We then decided to go to the mammal room because it was something I remembered as a highlight when I last visited.  What I hadn't expected however was for it to have not changed one iota in the last two decades! It was so dated and all the exhibits were covered in a thick layer of dust. The dust was so bad that some people had written their names in it!In addition they simply let too many people in. We expected it to be busy, but it was ridiculous. You either could barely move or you were swept along in a tide of people. It was really unpleasant. So much so that even our six year old asked to leave after only an hour and a half there (most of it lost!).Then came the final challenge - finding the exit. Again we followed the signs and were sent round in circles.  It took 20 minutes to find the way out!I can't believe how bad the museum is now. I don't understand the positive reviews. There were large numbers of overseas tourists visiting and I was embarrassed that this is allegedly one of this country's foremost museums. They really need to seriously sort this place out."
"Written July 6, 2017",A must for budding young naturalists...,"Having loved this place since my first visit on a school trip a few (many) moons ago I thought it about time to take my youngest niece and two nephews (one of whom is naturally dinosaur mad) to go and meet old Dippy.   We queued for about 30 mins but thankfully it wasn’t too hot a day.  The happy memories came flooding back upon entering when I saw old dippy in the main hall (Hintze?) which were then shattered when I discovered she is to be removed (no doubt so they can hold corporate parties)!  Nonetheless the little ones were suitably impressed.  Many of the exhibits have not changed since I visited as a child.  Some of the interactive displays in the marine mammal area, for instance, are in dire need of updating or, in most cases, repair.  The animatronic dinosaur was a highlight of the trip for the children.   However, as an adult corralling the children, who naturally want to explore, is made difficult by the crowds of people.  Though it was only a moderately hot day outside, indoors the heat was stifling and very uncomfortable in some places with the use of portable fans merely helping the hot air to circulate. To this working man’s eyes the coffee shop and restaurant were overpriced (though, perhaps average for London?).   £4.20 for a slice of cake: that is more expensive than a Happy Meal (two in fact, and probably about as nutritious). Luckily I had packed several bottles of water to keep my monsters hydrated and plenty of raisins, fruit snacks and sweets to keep them energised. The main gift shop by the entrance is well stocked and sells a variety of educational and not so educational books, toys, mementos, cuddly toys, &c with prices to suit (almost) all pockets.  The trip was, however, a hit and we left happy, exhausted and burdened with three large carrier bags worth of goodies.  Great for kids who want to know more about the natural world (rather than being cajoled) and the fact that it is free should encourage more to visit (shame about how they put down old Dippy though)."
"Written July 5, 2017",Plan half day at least to spend here :),"One of top 5 interesting and educational museums in London. If you are with kids or not, make sure you don't miss this museum during your visit to London. Take map or use signs to make sure you did not miss any section. This was the first museum I have seen real dinosaur remains and skeletons. Supportive staff, all infrastructure is there to spend the whole day. I am sure you will grab some souvenirs at the end. And yes, it is free :)"
"Written February 27, 2017",Sad to see it get this bad.,"We have been to this museum many times over many years but this weekend was abysmal. I accept that there is a lot of building work going on and the staff did their best. However it was carnage in there. It was so busy that I thought we had joined an exodus or a fire evacuation. We were greeted by a man stood on a box shouting in broken english that we must give money. Then we were carried along with the crowd past one board after another of drivel which I would get half way through and get pushed on by the next hoard. People sat on the stairs, on the floor, it was like the blitz. A lot of the interactive displays were broken. The one good thing was the automated dinosaur. Get rid of all the silly displays that no one reads, less is more. The most interesting thing there was the building.The rest looked like the earth must have looked like after it was hit by the alleged meteorite! I would wait until this building work is finished."
"Written October 1, 2016",Completely Underwhelmed,"Today we decided to visit the NHM as I hadn't been since I was a kid in the eighties. The queue was a bit off-putting but since it seemed to be moving we joined and to be fair it didn't take long before we were in the main hall. That was the only pleasant surprise as what we discovered shattered my fond recollections. The exhibits have been stripped back, slim-lined and crushed against the walls to make way for the masses. Whilst there was a distinct lack of exhibits there was sadly no shortage of pointless display boards offering only a picture or half a dozen words of information. The dinosaur exhibits, although fascinating only offered a dark shadowy silhouette to get your imagination going rather than an artist’s impression and the least said about the taxidermy the better - save to say these poor animals died in vain. We had budgeted a half day to tour the museum but gave up in around 45 minutes as there really was nothing to see or read. I find it hard to be so negative about such an institution, but I honestly have to say we have seen and learnt more during a trip to our local reptile shop."
"Written August 14, 2016",Excellent day out,The natural history museum was amazing. It is huge and it had a lot of facts and info on different types of animals and plants. They also had special exhibits on different insects and butterflies when we were there. The cafe in museum served very decent food (to my surprise). Definitely worth a visit and remember to donate some money at the door!
"Written June 19, 2016",Dippy's Still There,"I hadn't visit the Natural History Museum for many years and media reports suggested that the model of the diplodocus in the entrance hall had already been removed and replaced by the blue whale skeleton. We were delighted to see that Dippy is still there, for the time being, however the blue whale skeleton isn't on display as it's being refurbed ready for its re-positioning.The whole museum is wonderful, loads of interesting exhibits from the most popular dinosaur section through to marine mammals, birds, human biology, insects, the solar system, volcanoes and earthquakes. There is also a fabulous display of precious gems and metals.Don't be put off if the queue to get in seems long, it moves very quickly."
"Written April 6, 2016",One of the top museums in london,"If you are planning to go wandering around museums, then you should visit the natural history museum and the V&A museum which is a 5 min walk. I guess visit both will take up half of your day."
