date_written,title,content
"Written March 12, 2022",Coffin's Museum,British Museum make us think if all those masterpieces of art were saved from being distroyed în there original location or they have been just stollen from the places were they belong. British Museum îs also a strange Coffin Museum. A collection of coffins from different civilisation. A museum illustrative for our fear to death. A lot of energy used for nothing. Just coffins.
"Written July 6, 2021",Rooms closed and museum focuses on paid exhibitions ,"The Elgin Marbles not available to visit as the room is closed. Able to have rooms fully staffed for exhibitions where this is a charge such as Nero and Becket. Other rooms are also ""closed for maintenance"" but no work is being done! "
"Written September 3, 2023","A lot to see, but very tiring","The British Museum has an impressive collection of historical items, many of which are hundreds or thousands of years old. Obviously, the collection is immense, and there's a lot to see. There is a lot there. It makes sense to go in with a game plan on what you want to see, and where to find it. We used their map of the ""must see"" items and planned based on that. At first, we tried to see everything on the way to those items, but finally decided it made sense to stick with the big items and see other things as you are able.Because it's so long and tiring, a few suggestions. The air conditioning isn't very good, and this was when it was pleasant in the low 20's C. There also aren't a whole of benches or places to rest or take a longer look at things. Still a great experience which everyone should see, but we could have used a more comfortable situation."
"Written August 27, 2022",Dazed,During our recent visit we had to leave the museum much earlier than intended. Many large groups of very young school children were blocking exhibits and doorways and running around. In the end it became so noisy and difficult to navigate we gave up.
"Written February 10, 2023",Just an extraordinary institution - must visit (and it's free!),"So I've been visiting the British Museum with my kids since they were tiny - now they are in their mid 20's they still want to meet me there. I visited yesterday (travelling from Yorkshire) and met my son. We spent 2 hours in Ancient Greece, had one of the best cream teas in London in the Great Court Restaurant and then spent an hour in the Japan Rooms and then a short visit to Anglo Saxon Europe. The staff are wonderfully helpful, the amenities clean and plentiful, the building itself is just sublime. It is one of the best museums in the world."
"Written July 30, 2022",Mementos of history,"After we told our cab driver our destination, he replied, ""Oh, the place where we keep all the things we stole from other countries.""  Yep, that pretty much sums it up. There are, of course, bits from the UK too. The museum is best enjoyed if you focus on a specific interest. The courtyard featured in the description photo is lofty and (on the day when we visited) sunny. The cafes and gifts shops are worth a visit. "
"Written November 20, 2022",Fantastic,"I've been a regular visitor to the British Museum for years and am reviewing my post lockdown visit.It's less crowded though the queues to the loos are long.  You follow a one way route, and when I went it was just the ground floor.  It's still an amazing experience.  "
"Written October 10, 2020",A Bit Disappointed,"I don't like to write negative reviews and prefer not to write anything at all, however, with the British Museum, I must say a few things. I love to go to museums and frequently visit the MET in New York City, the Getty and Getty Villa in California. I had such high hopes for the British Museum. It was difficult to navigate because it was extremely hot inside and it wasn't hot outside. There was no AC. You felt slight relief if you stood in front of the floor fans located in a few areas. Sweat was uncharacteristically rolling down my back the entire visit. There were so many people in attendance. I don't know if it's because the museum is free, but it definitely felt overcrowded. All we could do was rush from one area to the next, skipping many sections. I began to wonder if this was a plan of the museum so people would keep moving and not stay in one place for too long. The only true relief was in the lower level that housed the African exhibit. The AC was on high and felt like a freezer. It felt great! So, this leads me to believe they do have AC, but it was either not working that day, is fickle or they wanted you to keep moving. I wanted to love the museum, but after a little over an hour, my party of four was ready to leave, sadly unimpressed."
"Written July 19, 2023",Too busy and smelly,"The museum is a victim of it's own success, and is unpleasantly crowded. Just crowds of people milling around.Also, thanks to the central atrium being turned over to cafes, the inner galleries reek of cooked food. Such a shame. I won't be back."
"Written February 5, 2023",A Remarkable London Experience!,"Visiting the British Museum in London in July was an enriching experience. The diverse range of exhibits, from ancient artifacts to modern art, offered a captivating journey through history and culture. The museum's impressive architecture and well-organized displays made the visit enjoyable, although the higher summer crowds did affect the overall experience. Despite the crowds, the British Museum remains a must-visit destination for anyone interested in world history and art."
"Written August 28, 2023",Museum deserve more than seven ⭐,"This is one the best museum. This is very huge museam needs at least more hours to see or can see in 2/3 days while reading all details. 3/4floors all rooms are very big. This is for all ages museum. Like students, family's, seniors, youngsters. All will enjoy. Lots of collection and details of many countries. Collection of things are so good. Just see that. Their is fast moving ques. Can take atleast half an hour or more. If you r artist or designer take a pen and paper to gets best design and ideas. They have facilities of water washrooms and coffee areas. Can take so many pictures. Watch this museam with intrest, it's really good one."
"Written December 25, 2022",A record of written human history,"The breadth of displays encompassing human history was just something that's difficult to plan on when you only have a half a day for a visit, while on vacation. This museum warrants multiple visits. I only had about three hours to spend on a Sunday and so tried to see as much as I could. The Egyptian display was very crowded, but the mummies were worth it. Other highlights were the Persian, Greek, Roman, Japanese, and Chinese antiquities. And finally the timekeeping exhibit.Entry is free and it's close to Russell Square and Tottenham tube stations, and 10 minutes south of Euston train station."
"Written July 4, 2023",Interesting and Diverse,"This is a very impressive museum. I reserved a ticket ahead of time with a certain entrance window, but no one checked that when arrived. Definitely download the app ahead of time - it was helpful and had a cool feature where you can pay for different guided tours. I did the ""top 10"" one and it wasn't too expensive, but it was good to have direction moving through the museum. It was really crowded when I went, but I guess that's to be expected during the summer."
"Written September 28, 2021",Nero ... not at all bad!,"Visited the Nero exhibition which was interesting, informative and well displayed.A rush around part of the rest of the British Museum made me wonder why there was no British history in the British Museum.  The Victorian British removed vast amounts of statues from Greece, and Rome .. but there was so much from Egypt one wonders if anything is left there.A great building. Masses of exhibits.  Did the British ""borrow""too much, perhaps?"
"Written April 14, 2022",A must visit,"The building itself is worth the visit but once you’ve picked your jaw up off the floor at the glass roof/ceiling you get to explore the different exhibitions. Artefacts from Ancient Greece, Egypt, Japan to name but a few. I especially liked the clocks exhibit."
"Written June 8, 2023",Skip the Stolen Goods,"Okay this may be controversial but it was crowded, few places to sit and enjoy the art/exhibits, and I was mostly uncomfortable and sad by the amount of exhibits that have been requested to be returned to their homelands. Maybe I’m just American but seems like things should be given not taken! Wish I could get my £2 back for the map"
"Written April 3, 2023",Full of wonder!,"The British Museum is truly amazing.The history and art collected in these halls is beyond imagination.The building itself is grand and airy, architecture breathtakingly beautiful, entrance is free( donation suggested).If you only have 1-2 hours, make a plan in advance which must sees you plan to visit.Otherwise you could easily spend a day inside.Rosetta Stone, Lewis chessmen, Rothschild collection, Ramses and ancient Egypt, walks of Persepolis, and halls and halls of amazing treasures from all over the world.Needless to say, there are gift shops and cafes and there are free themed tours you should avail yourself of if you have time.Museum is good for children as well and there are lots of places to sit down and rest.The maps are very helpful as the Museum is huge.We will be coming back."
"Written September 2, 2023",Disorganised and disappointed grandson,"Disorganised and disappointed grandsonMy husband and I took our 8 yr old grandson to the BM on 1st September.  I checked the website yo see if there were any issues in planning our visit. On arrival we made s beeline for the Grove centre on lowe ground floor (-1).  We a d another couple took the lift only to exit and find access cordoned off without explanation. We went back up and were told to take a different lift. On arrival at the Grove reception we asked anout the backpacks and trails and were told they could only gve us a token for a locker and we could have our packed lunch there. They told us to go back up to the main floor and enquire there. Back up we went and saw a desk entitled 'Family visits'. No one was there. We checked our watches and it was not yet 12.30 when the desk was due to close for lunch.  We were growing increasingly frustrated. We headed to the main information desk and were informed there was no one ag tge Family visits desk. This was odd as it was the ladt day of the school summer holidays. I asked if they could give us the trails maps and backpack but was told they could not access thst desk as they were different staff. I asked if they could not just pop across and give us what we needed and we were told they could not. 'Jobsworth' came to mind. He had however one of thd Egyptian trails leaflets we could have. Which was better than nothing but I asked about the Ancient Greek trails  as this was the main purpose of our visit. He said not only did he have nothing else on his desk (it was all at the Family desk across from him - bereft of staff and seemingly inaccessible). Then  the icing on the cake.. many of the Ancient Greek rooms were closed due to staff absences because of the rail strike.  Our grandson could really not understand and neither could we the extent of the lack of information provided.  With one Egyptian trail in hand, no backpack we made the best of our visit which was ultimately enjoyable but could hsve been so much more so."
"Written November 5, 2022",Great day out for the whole family.,"A great day it for the family with lots to see and read and view. We went and saw the Egyptian, Greek, Roman, Asian and south Asian history and artefacts used in those times.  Kids absolutely loved all the displays and reading up on all the history of each thing they saw there.  We stayed for nearly 4Hours and even that we didn’t get to see the whole museum as it’s so big. Def have to make a trip back to see the rest of what we missed. A great day out and free too. Only asking for a donation as you wish to pay."
"Written October 12, 2020",Breath Taking Architecture,"An absolutely amazing place to visit, the architecture inside and out is nothing short of breath taking, literally as soon as you walk in.I had a friend visit from Australia, so I did the normal haunts around London but this was the cherry on the cake, we walked round for nearly 4 hours taking in all the sights.All the staff are super friendly and very knowledgeable which makes your visit so much nicer."
"Written March 11, 2020","Excellent. Free toilet, Free space for lunch. Queue for seciriry","It is a huge museum with stuff for diferent places and ages. All is amazing. You can spen many hours.Free toilet. Free space to have a lunch (you can go with food) Security queue is slow, remember no knife or similar."
"Written March 13, 2023",Well worth visiting,"I had been to the British Museum as a child so coming back forty years later was interesting. The Great Court is amazing. We loved to see the Benin Bronzes and Parthenon sculptures most of all as well as some of the ancient Egyptian exhibits. Unfortunately it was overrun with primary school kids who were so noisy . Never mind, it is a great free attraction. Highly recommended"
"Written September 21, 2023",treasure trove of human history and culture,"Exploring The British Museum in London was an incredible journey through human history and culture. The vast collection of artifacts and artworks from around the world left me in awe. The museum’s architecture, especially the Great Court and its iconic glass roof, added to the grandeur of the experience. The audio guide was a valuable companion, providing insights into the museum’s treasures. From the Rosetta Stone to the Egyptian mummies, each exhibit was a testament to human achievement. The British Museum offers a captivating exploration of our shared heritage and is a must-visit for anyone interested in history and culture."
"Written December 20, 2022",Excellent exhibition: lousy experience,"As a long-standing member I took two grandchildren to the Heiroglyphs exhibition. The display itself was of the best standards but the rest of the experience! Why has the member's cloakroom been closed - is the BM still using covid as an excuse? Yesterday the tills could only take cash as the internet had broken down, The same thing had happened last time. There were long queues with harassed staff and I was redirected.  I was given change which fell under the counter and a £1 coin could not be retrieved.  The staff member was unable to give me another one.  The catering in the hall is abysmal. I hop that some will change the franchise"
"Written April 3, 2022",Labrynth of Stairs,"There is a lot to see here, you really need a quite a few hours to soak it all in. The maps provided made it very confusing to find the different exhibits (instead of listing the floors and what to find, it has a list of countries and continents and the different floors those collections could be found). There was also a lot of stairs, with very few lifts and stairs at every single toilet (some were closed at the end of long corridors). Was travelling with my Mum who had a bad leg, and we couldn't find any accessible toilets (they were on the map but where in the museum)"
"Written June 5, 2023",Great experience,The British Museum is a must-see for both locals and tourists alike. The museum boasts a wide range of historical artefacts and you can easily spend a day here going from one exhibit to the next. The gift shop also sells some pretty cool items so be sure to check that out for a souvenir home.
"Written July 25, 2022",Great museum and sauna,"This is a wonderful museum.  Went there 25 years ago, and then a couple of weeks ago.  There is some amazing stuff here.  NOTE:  it is nearly unbearably hot right now.  There is A/C in only very limited parts, and the upper floors were closed due to the heat.  We reached our limit at floor 2.  Still some amazing things and the atrium itself is breathtaking."
"Written September 4, 2021",So much to see,Four of us queued up before 10am on a Sunday hoping we’d get in as we didn’t have tickets. The queue was quite long but it moved really quickly from 10am and we got in no problem. We were quite surprised to see many rooms roped off. That said we still really enjoyed our visit.
"Written July 4, 2023",Magnificent visitor experience,"What an amazing place! From the moment you enter, you are taken aback by the pure majesty by the building itself. Inside you are treated to a plethora or exhibits to feast your eyes upon, so allow yourself a good few hours to take it all in.I personally enjoyed the Greek & Roman section prior to entering the Egyptian section, which was breathtaking.  There is so much to see & enjoy, do I’d recommend getting in early.Highly recommended for any visitor to London."
"Written November 15, 2022",Too many people.  What is the point of a timed ticket?,"Returned after a few years. Booked an unnecessary timed ticket online and rushed to get there only to find 3 queues, members only, timed tickets and essentially one for no tickets (which was the longest). Joined the timed ticket queue,  it passed through a security tent, but so did the other 2 queues where we were all mixed up. Didn’t get asked to show our tickets. Inside it was bedlam.  Too many people,  too many school parties.  Had an expensive coffee, far cheaper outside. Toilets were downstairs with a queue. Didn’t get to see all we wanted as one needs a map, print from website as it costs £3 here, and too many people in each room. Egyptian and Greek  exhibits were good to see. Totally amazed how many were let in. It was only a Monday morning.  Bonus was it was free, staff helpful and there were some lifts.  Crowds ruined it for us."
"Written January 4, 2020",LOVED this museum,"Go here - plan for 3-4 hours. FASCINATING museum, even our teens loved it!  Get a guide at the info desk and it'll will tell you what all of the MUST SEE's are and where they are in the museum but make sure you wander throughout the other rooms.  It's all so fascinating!"
"Written August 6, 2022",Free Trip Through Time,"The British Museum has a large inventory of historical items that go back to the Egyptian era.  The actual Rosetta Stone is there!  And it's free.  If you don't spend at least an hour there, you're not trying.  It's a 2-4 hour event.  And it's free.  Be ready to stand in line and have your bags searched.  "
"Written September 3, 2022",Magnificent,"There is a vast collection of relics and artefacts from all around the world which also draws visitors from over the world as there is something each of us can relate to. The building is huge and beautiful with so much information to learn from. Unfortunately there is not enough time to just spend one day at the museum. I would suggest looking at what they have available and which room they are contained in, then plan your day accordingly otherwiseYou will be exhausted at the end"
"Written August 6, 2021",so much history!,Incredible building with so much history in we were very overwhelmed.  We were booked for 2pm and the queue was next to nothing.  Bag check on the way in and then all done.  We purchased a guide book and map (there is a smaller version of the map in the guide book) and set to.Our only gripe was we hadn't seen the planned closure of the area which we were most looking forward to.  This is the main reason our visit was shorter than we expected.Would definitely recommend this as a great way to learn about human history and we will 100% be back when the Greece/Rome rooms reopen.
"Written March 9, 2023",Extensive free to enter museum,"Visited here on a recent trip to London, as hadn't been there since I was a kid! Plenty of rooms, off rooms, off other rooms (!!) all full of artefacts and collections from different parts of the world, other cultures and times, so plenty to delight the ardent museum goer. Good free talks on variety of subjects throughout the day, although both the ones we'd have liked weren't running on the day we visited. We also found that some of the exhibitions we'd have liked to visit were closed 'for refurbishment' (or some such?) so we missed out on those. Nice that they have now infilled the main courtyard in the centre (Millennium project, I think?) so all indoors now. You could spend a week going round here and still not see all you wanted to see, especially as the rooms 'map' in the booklet is quite difficult to follow, we found. A half day was about right for us - after that we were 'museumed out'!!"
"Written February 21, 2020",Exciting Museum for History Buffs!,"I've wanted to go to The British Museum since I was a child, and I was not disappointed. Their collection of Egyptian artifacts is amazing, and we enjoyed the Byzantine collection, as well. But perhaps most exciting was the special exhibition on Troy. OMG, I am a lifelong fan of mythology, and this exhibit traced the history and story of the Trojan War. I think it would be an archaeologist and historian's dream to assemble an exhibit like this ... taking physical evidence of the people and times, and interweaving it with mythology. It was terrific."
"Written May 7, 2023",Worth a visit,"An amazing museum.  It is extremely large, and in it you can find various objects of inestimable value.  It took us 3 hours to go through it, but we just flew over some parts.  It would take 2 days for a detailed review.  The most interesting parts are the Rosette, mummies, Aztec and Babylonian ornaments, Greek statues, samurai clothing, etc. In my opinion, there are too many different vessels from Greece and Egypt and wall inscriptions from Mesopotamia.  It is valuable, but it is of interest only to historians.  It is good to make an entrance reservation from home, because that way you can skip the queue."
"Written February 28, 2020",Troy exhibition,"Disappointed. We are too familiar with the story and films of it. The display was no more than one beautiful pot design, repeated many times, also used in advertising, so already seen. Really it is a traditional museum display with lots of labels to read. It needs a few video clips or a small cinema area to bring this epic story to life. Even a short guided tour would be fine"
"Written January 21, 2020",Hasn't lost its charm,"It is huge and there are lots and lots of stuff to see. No chance of taking it all in during one visit, so you either have to select what you want to focus on or plan to come back more than once. Though it is big it can get crowded in places."
"Written September 24, 2022",so cool,"The British Museum, a gathering place of the world's top works of art, brings together a treasure trove of artifacts from the ancient civilizations of the world - Egypt, Greece, Rome and. It is the oldest and most magnificent comprehensive museum in the world, and one of the four largest and most famous museums in the world. The museum collects many artifacts and treasures from around the world, and many great scientists' manuscripts, the richness of the collection, the variety of museums in the world is rare. The British National Museum, with a collection of more than 8 million pieces"
"Written September 13, 2020",Family visit ,Thought it would be a good time to visit as they limit the amount of people going in. It wasn’t really busy but plenty of people in there. You could easily see everything without being close to people. Everyone is required to wear a mask and I only saw three people without. There is only one set of toilets open. With a one way system in place some areas are closed. Large shop open and cafe.
"Written October 8, 2023",Great information and easy to read,Lovely day out you spend however long you want. InsideThe information points were very detailed and easy to read We only did 2.5hrs because for us that was enough. Got really hot inside. Don’t be put off with the queue out the front (it’s very quick) we didn’t need to wait for long.
"Written December 6, 2022","An invaluable collection of items, borrowed by the British from the world. ","The is hard to capture just how much beauty and history is in the British Museum.  On one hand it is sad that the citizens of the countries of origin will never see it, on the other had we can. There is too much to see in one visit. Maybe pick an era or a geography and go deep. There is mobile app (very hard to use and constantly crashes) that is must use to hear the history. If you can get a tour guide, that is even better. "
"Written November 17, 2022",Wonderful Museum,"Our third museum visit on the same day.  This was always our go to museum on past visits to London.There is so much to learn and rediscover here, and we love the Assyrian and Egyptian exhibits.Also, the huge covered roof creates such a wonderful place, with the two cafe dining areas bookending the souvenir store.The reading room upstairs is also a must visit.Entrance is free but you need to book your date and time online in advance."
"Written October 6, 2020",Now is a great time to visit,"Another fascinating visit to the great place.How fortunate are we to have this museum, and now is the time to visit. So few people around and all the staff so very helpful, from Chris the bag searcher, also good at directions on departure, to the check in crew for not only the main admission but also the special Tantra exhibition. Just remember to arrange general admission before the allotted time slot to the Tantra exhibition."
"Written October 27, 2020",Arctic exhibition,"Good exhibition, though perhaps not as spectacular as some of the museums special exhibitions. I would be way about attending if you have concerns about covid though. The exhibition was busier than expected (you still got scrums of people around particular displays) but more pertinently there were the odd absolute moron for whom any form of social distancing was an alien concept. At times it was enough to make me feel quite uncomfortable. The museum could probably do with some more prosvtive stewardonh"
"Written November 5, 2022",Great collection of ancient art and artifacts! And a grand display of historical power and taste.,"British museum is one of the world’s top ten museums, just by the enormity of the collection, for instance it has the best Egyptian department after Egypts own museum, and the best ancient Greek department after Athens. It may not belong to UK, or in a colonialMuseum but: Still; there are so many wonderful, crazy, huge, interesting things to see.  So go and see. And go back! You will never be disappointed!!"
"Written February 9, 2023",An incredible place to explore,"With its vast collection of artifacts, it is the perfect place to learn about world history and culture. The building is awe-inspiring and the exhibits are fascinating. The knowledgeable staff are always willing to answer questions and the audio tours provide a great way to uncover the stories behind the artifacts. A must-see for anyone interested in history or culture."
"Written April 16, 2022",What’s the point of telling us we need to book.,We had to book a slot to get into the museum. None of them were that convenient but we did it anyway. We arrived at our allotted time and the queues were massive. I asked the “helper” if I needed to queue considering we had booked a slot and he very rudely told me to get in line. That was it. What’s the point in making people book tickets when the time slots count for nothing. This was a shambles. We ended up leaving.
"Written February 23, 2023",So much to see so many people,"So much to see so many people.  When you show up there is sure to be a line down the street, don't worry it moved pretty fast.  Once inside it is easy to get overwhelmed with all that there is to see and how many people there are.  Could take days to really try to read and look at everything and might be best to split it up and take a break to get a bite to eat, rest then attack it again.Not sure if I would be young children here can see they getting bored very quickly."
"Written October 28, 2020",Good tour for British history,Really good museum for those interested in British history. It's been a few years since I went here last but it was nice to learn more information and see some great artifacts. Look forward to going again.
"Written July 31, 2022",One of the best artifact collections in the world ,"So much incredible history under one roof. Definitely one of the greatest collections of art and artifacts in the world. I mean, the Rosetta Stone is here! I would highly recommend a visit for anyone visiting London. Every time I come back to the British Museum, I discover something new and wondrous. "
"Written February 6, 2023",Very good!,"Been here several times. Now 3 years since last visit. Discovered that I had to book online ticket for free. Nice souvenir shops. Some exhibitions, like the one with the Rosetta stone, is at an extra cost."
"Written September 13, 2023",Very confusing,"We clearly came in by the back door, there was no staff and no direction there at all.  We waited at least 10 minutes for the North lift to come down to -1  and opted to go out by the front door to avoid all the same hassle.    Very little guidance or directional flow through the entire place.  Yes I scanned the QR code and downloaded a map but if you can read all that tiny detail on an iPhone then I take my hat off to you"
"Written July 8, 2023",Amazing!,"It’s always packed, it’s way too big and it’s an absolute maze but there is nothing else like it in the world.  This is really one of the best if not the best museum that you will likely see in your life. It is exhausting however so make sure you allow enough time to take a break (or a few breaks) and don’t try to rush through it.  Also try to plan some highlights that you need to see in advance!"
"Written December 2, 2022",Fantastic museum and staff!,"I was at the British Museum on Nov 28 with my grown son. I could hardly speak because of a cold. I stopped to ask a question of a staff person (building manager?), who kindly directed us to where we wanted to go. A while later he saw us wandering again, suggested the winged lions, and even took us there himself. WOW! Along with all the amazing artifacts on display, my son and I will always remember this man's warmth and cheerfulness. Thank you British Museum for a great day!"
"Written August 17, 2023","Jam Packed, No Bathrooms",My partner and I were really looking forward to the museum and it was SO BUSY. We couldn’t even stop to read plaques without running into people. Also there were two bathrooms in the whole building and both had a 40 minute plus line so I ended up leaving earlier than planned just to go to the bathroom.
"Written June 28, 2021",Fabulous museum.  not to be missed.,"London does museums brilliantly and should be rightly proud of this gem  There is so much to see, you'll want to visit again and again.  On this, my first visit, I was amazed at all the artefacts and how much there was to learn.  The stand out exhibit for me was the 5,500 year old skeleton that is so well preserved there are tufts of hair still on the scalp.  Absolutely amazing.  I will definitely return"
"Written February 18, 2022",Must see,This is by far the best museum I have ever been to.  Even my 24 yo said it was amazing and he was impressed.   You need hours to go through it in order to appreciate the exhibits.  This museum is free which in Canada you would never find.  Absolutely a must visit for everyone
"Written March 3, 2020",Great tour from a museum volunteer,"I took my 11 year old to look around and she loved it. There was almost too much for her to see and take in. We visited the foyer cafe which was fine, but staff could do with some hospitality training. We decided to join the ancient Greece free tour which was amazing. The volunteer guide was very knowledgeable and did her best to answer a wide range of questions. It was a real eye opener to find out about some of the objects in more details."
"Written September 15, 2021",Suggest to follow the 3 hour self tour on the website,"So big suggest the 3 hour guided tour on the website, this way you get to see the main attractions and you go through most of rooms in a way you don’t get lost. Been a few times before but this time was the best due to the guide. Highly recommended"
"Written August 14, 2021",British Museum - ancient Egypt,"The British Museum should be a ""must see"" on your London trip.  There is so much too see and impossible to see it all in one day; with children 4 hours probably is the max.  Spent most of our time in the ancient Egypt exhibits and was facinated by the artifacts.   "
"Written July 11, 2023",The artefacts displayed in this museum are just mind blowing!,This must be the most beautiful museum in the world with artefacts from the most amazing places. My son of 11 had just learnt about Egypt and to show him proof of what he had just learned was awesome. We are also off to Greece and it’s crazy that the sculptures from the Parthenon are in the museum. Totally fascinating. I loved my kids curiosity. I was a bit disappointed that the cafe on the 3rd floor closed so early at 4. It was hard to see the Rosetta Stone. I almost wish there had been some kind of queue so we could have been closer and taken better pics. The place was just packed and I can understand why!
"Written May 2, 2023",Great place to visit ,"Visiting a museum is always one of the best things to do. It helps us to enrich our knowledge of history, culture, people and many other interesting things. The British Museum is one of the must-visit places in your trip to England."
"Written August 5, 2023",Great for kids!,"I visited the “missions” for kids on the museum’s web page and they were great fun. I was there with a 7 and a 9 year old and it was a great way to have them discover the museum and learn about history. We visited the Egypt and Ancient Rome sections of the museum, they were amazing!"
"Written July 27, 2023",Excellent ,"I was amused that as soon as I entered a young lady asked me for a donation. The amusement was due to the fact that after being reduced to utter penury on being colonised for over a century, we now need to donate to take care of what was once ours. A fantastic museum. Must see. "
"Written August 6, 2022",Amazed!,Another wonderful museum in London! The queue was long but moved fast. Astonishing collection and artifacts. Egypt Mummy was interesting section. It's a huge museum be there early. They have about 8 million artifacts all around the world so that what I loved to see everything under 1 roof. The library is interesting and insightful !Bravo to the Curators.
"Written February 18, 2022",Cultural,Lovely to be back post-pandemic. Opens late on Friday.  I went to watch the free Celebrating Peru – ORIGINS Festival which was a lovely cultural experience.  Well organised and busy despite the storm. Staff were pleasant and friendly.  Great museum but so much to see.  One trip is not enough.  Free entrance but some of the events and exhibitions have a fee.
"Written May 23, 2021",Great Beckett exhibition but lack of social distancing.,"We came to visit the Thomas Beckett exhibition. His story, the story of his brutal murder and the reverence after his death was well told and extremely interesting with manuscripts and decorative objects that were nearly 1000 years old. The only problem was the complete lack of social distancing within the exhibition space."
"Written October 29, 2023",Wrong Museum,Strangely nothing in the British museum is British and it feels like they have been taken from their rightful places from museums all around the world. Strangely many of those countries were the plundered British colonies. The only thing British there is the queue to get in.
"Written April 26, 2023",Definitely worth a visit,"There is so much to see in this wonderful museum you would need several days to see everything. However if you only have a couple of hours there a few highlights that are listed in the museum map. We particularly enjoyed seeing the Sutton Hoo artefacts, the Elgin Marbles and the Ancient Egyptian pieces. Definitely worth a visit."
"Written May 31, 2022",Plan ahead and spend some time.,"You could wander for days in this place.  Glad I limited my entry time, or I would never of seen London.  They have artifacts from almost all eras of man, specializing in the lands of England around the world.  What a collection and very helpful staff.  I went specifically to learn about pre-unification of the United Kingdom, and found it, plus a whole lot more.  Most fascinating to put movie storylines together with real exhibits."
"Written April 9, 2022",Plan to spend the day,"Plan to spend 3 hours or more unless you have a particular interest.  Also suggest reserving your entry - I skipped line with my reservation.  Some of the Assyrian sections were closed when I was there, but most of the museum was open.  Pace yourself - look a bit, rest a bit and cogitate, use the free floor plan map and work your way around.  I spent 4 hours...(!)"
"Written March 1, 2023","Busy, Interesting, and there's a great book shop!","This museum is hugely popular with tourists and locals alike. We thought it would be quieter during a February on a weekday. However, we visited on the same day as many schools! Or perhaps this is normal! It was so busy and the museum is HUGE. As a Brit who doesn't live far away, I would visit again section by section. This time I was mainly interested in the Egyptian artefacts, having recently returned from Egypt. Next time, I'll visit to focus on the other sections. The book shop is amazing. They have some great books for kids and adults."
"Written October 19, 2020",Interesting but...,"Nice place, but the COVID 1-way routing was welcomed but got annoying.  We were able to eat lunch in the cafe.  I'm not sure how much of the museum was not open but I'm glad we didn't bring the kids.The free audio is a joke, it's just incomplete clips.  If they aren't going to offer audio headsets then at least provide a way to purchase the guide using your phone."
"Written July 14, 2022",Huge,This is a large museum showing historical artefacts from around the world. Most of the items are of world importance and many are controversial because of the way they were obtained like the Parthenon Marbles and the Benin Bronzes. If you are a tourist in London this is a must visit place. It is as good as any museum in the world and it is free.
"Written August 27, 2022","Simple Amazing artifacts, but I could have used a bottle of water.","Pros: The museum has over 8 million pieces in its collection and I swear we didn't see even a fraction of it. They had so many different exhibits & it was great to see so many things.  The museum was free & their gift shop is huge!Cons: We were there for 3 hours, it was so busy & hot. The upstairs Cafe only serves afternoon tea, which was fantastic, especially when all the other refreshment counters were closed. "
"Written July 3, 2023",Hot and Crowded,"Please be advised that if you are heat-intolerant, this isn't the place for you in the summer! We went mid-June when it was about 80F outside. We walked in and the atrium was very warm. I thought it may be due to all the windows making it like a greenhouse. Well, we went into one of the exhibit wings and it was even hotter in there! Warm, stagnant air, packed with people. No air flow. There was one dinky stand fan and the museum worker was sitting on a bench with the fan pointed at her face. Lol. There's no way to concentrate and read/look at everything  when you've got sweat rolling down your back. We walked out and it was much cooler outside. So, that visit was a big waste of time. We did go previously in Dec 2021 and enjoyed it. There is a lot to see and read which is why we went back this time - to see what we may have missed."
"Written January 13, 2022",Brilliant,So this was one of first places we visited in London. We were extremely excited to see the Egyptians. The mummy collection is unreal. The museum is massive. There was a few things closed off when we were there but hopefully when I’m back it will be open again. Yet again the staff are very friendly and are extremely helpful. It’s also free to get into if your looking for something to do and you don’t want to spend a lot of money. 
"Written January 3, 2023",Highlights for a family with a 8year old child,"We had 2 days, one for the free exhibitions and one for the hieroglyphs exhibition. For the first day we had a time reservation but it really did not matter. Access was easy with reasonable waiting times. We enjoyed the Parthenon sculptures, the Assyrian artefacts and, of course, the Egyptian ones. Roman Britain was also interesting."
"Written February 9, 2022",Great Place for a riany day,"Now this is a place to visit, unfortunately we only had two hours not enough. The building is beautiful and at this time not crowded so getting around was easy and simple. As always food and drinks over priced but otherwise a great place to visit on a rainy day, just allow the whole day."
"Written May 12, 2023",Excellent!,"My second time at this monstrous museum and if I am in London again, I will definitely return. There are so many great finds here that one visit is never enough and the exhibits must be continuously seen to fully appreciate their beauty and their value. The standout artifact is the Rosetta Stone. The carvings are beautiful and by viewing it up close and personal you fully appreciate the value and power of these ancient writings. This and many other artifacts of significant historical importance. I wish I had more time to take them all in!"
"Written October 24, 2023",kind employees ,"I was having a very bad day, my dog died so i decided to get my mind off things and go to the museum. When i was there i spent a long time looking at a sculpture of a dog and one of the staff approached me. Her name was a keida and she was lovely. she noticed i looked upset and brightened my day with her smile. please give her a raise she’s such a kind human being "
"Written November 20, 2022",Disappointing,We booked on line and joined the queue for security.just as we got to the front a security man suddenly let everyone through as the queue was too long. What is the point in security then?Inside it has a fantastic new roofing and a new exhibition space.The main atrium is a complete waste of space ! It's supposed to be a museum not something to win architectural awards with.It was better 30 years ago.The exhibitions are very good if they are what you want to see.If you have got children give it a miss .
