date_written,title,content
"February 7, 2023",Very beautiful place to visit,"The Tower of London is a must-visit historical site with rich history and tales of royalty, executions, and treasures. The Crown Jewels are displayed beautifully and the Yeoman Warders' stories bring the place to life. Don't miss the iconic Ravens and Beefeaters!"
"February 27, 2023",Great day out,"After 20+ years in London I finally made it to the Tower! I spent about 6 hours there. There is so much to see but there are plenty of places to sit and a couple of cafes as well as refreshment kiosks so I paced myself and it didn't feel overwhelming. Really fascinating. The only downside it that it is absolutely full of school parties, and especially in the smaller rooms in the White Tower they were very difficult to avoid and I did get very claustrophobic. Their entry was obviously staggered but that meant that as soon as one group of children left, you had approximately 20 seconds to have a quick look at an exhibit before another hoard of kids came in. My favourite thing was the display of 18th century wooden horses in the White Tower, but I was also fascinated by the more recent tales of prisoners and executions there as recently as the second world war. There wasn't a queue to get into the Crown Jewels but that was probably the least interesting section for me. The guide recommends spending an hour in there but I don't see how that's possible! It's only a couple of rooms and I was maybe in there 10 minutes."
"June 13, 2020",History of London,"This prison has long history. There are many museum exhibits and there are also coronation jewels in the collections. There is also a history of the Tudor. In the former prison cells there are various inscriptions on the walls, it make goosebumps. And from the walls is nice view to Thems river and Tower bridge. "
"February 20, 2022",A must visit when in London,"Visiting The great Tower of London is a must for anyone intrigued by history from a thousand years ago.Do wear sensible shoes and clothing if the weather is inclement.A lot of staircase climbing and walking from one tower to another will require heaps of energy but rest assured, cafe is not too far away.This historic castle on the bank of River Thames is easy to get to by Tower Hill tube station.Founded around year 1066 during the Norman Conquest.Set aside at least 3 hours of more if you want to stop and study all the historic relics on show.However, Royal Mint museum will captivate your mind. You'll discover how Royal mint came into existence and reach into your pockets to examine spare change you may be carrying.Most exhibits also a running informative video alongside so you do not miss any vital information.Check out the armory and   not forgetting The Crown Jewels.Allow around 20 minute wait here, but you will not be disappointed.Check out the Yeoman Warders in their pristine uniforms, giving gravitas to this jewel of a structure.A must visit when in London, the greatest city in the World."
"March 2, 2020",Interesting but not worth the expense,"I'd been to the Tower years ago traveling alone. I thought that bringing my kids would be a great way to introduce them to the city. For the cost of the tickets, it was a silly choice. The grounds are beautiful but for as much as there is to the place, there isn't much to see. Spend your money elsewhere or visit a free museum."
"January 4, 2020",Cracking day out,"It's a full days outing this one. Start with the included tour by the warders, who are all larger than life wannabe actors! Lots of history lots to see. Plenty of walking and steps. Wear sensible footwear. Prices inside very reasonable. Expect queues to see the baubles which are better in real life than any photo. Child friendly with a big cafe. Limited toilets so plan ahead when going round. Can get very busy so go early. "
"November 6, 2022",Priceless experience,"The Tower of London is a great place to spend a few hours learning about the history of London and the Royal family. Starting with a fantastic tour from Beefeater 409, who clearly has a passion for The Tower of London and the history it holds, to looking around the buildings that hold so much history. It was particularly special to see the Crown jewls so close. The staff clearly do an amazing job at taking care of the grounds and give the public a priceless experience! Recommend to all :)"
"January 29, 2020",Beefeaters and Royal Guards,"The whole experience of the Tower of London is worth the time taken. From the colorful & handsome uniforms of the Beefeaters along with their stories of Historical events taking place there to passing the remains of the ancient Roman wall that the site was built on. I was startled by the ""frozen"" Royal Guards outside of the Crown Jewels display when the clock chimed and there was a changing of the Guards. They hadn't moved a wink beforehand and one literally could barely see them breath. So much discipline! And the exquisite beauty and majesty of the Crown Jewels are impressive. Again, well worth the time spent."
"July 22, 2022",A wonderful experience.,"We visited in July so that we could also visit Superbloom. It was quite surreal to sit in the moat of the Tower surrounded by flowers. Loved seeing the history of the Tower. There was a queue to see the Crown Jewels, but didn't have to wait long at all. It was very well organised and we loved the escalators to keep everyone moving by the Crown Jewels. One small observation - even though it clearly staed no photographs, there were people taking photos - which was disrespectful. What an incredible experience. It's well worth a visit!."
"January 1, 2023","Good visit, but go early to avoid crowds during high travel seasons","We got tickets using Headout and made sure to select the first time slot available that day. It was a very very busy day and this was the best thing I could have done. Highly recommend trying to catch a tour with one of the Yeoman Warders if lossible, even if it's shortened due to the rain as ours was it is still a lovely experience"
"July 16, 2022",It’s a big tourist attraction for good reason,"This was a big tourist attraction- and was well worth it.  We booked tickets for 10 am, which was ideal.  We missed the morning rush on the Tube.  It got much busier after we arrived.  We started to wander from building to building but realized that the crowd was growing so we got into a relatively short line to see the Crown Jewels.  By the time we finished and came back outside, the line was growing, and after we went to one other building, the line to the jewels was massive.  So, tip would be to arrive at 10 and go to see the jewels first.  The beefeaters were all over the place and were very interesting and funny tour guides.  The super bloom for the jubilee is a big wildflower planting in the moat.  You can see it just fine without the extra ticket (which lets you walk in the paths near the flowers). We grabbed lunch from one of the food trucks (from Uzbekistan - really tasty) and ate at a picnic table overlooking the Thames.  After the Tower, we took the tube (then changed to DLR) to Island Gardens and then walked thru the tunnel under the Thames to Greenwich.  Very cool experience."
"March 8, 2020",Exploring history,"Having watched the tv show, I wanted to see the Tower for myself. We had a wonderful time seeing and experiencing centuries of history for ourselves. We had a tour with Tower Warden Clive (he said to say his name was Phil if we didn’t enjoy it 😂) and despite him struggling with a cough, not Corvid-19 as he was keen to assure us; was loud, entertaining and knowledgable. Get well soon sir, and thank you for this morning. Well worth a visit. "
"August 26, 2020",Just brilliant ,"We spent a hugely enjoyable day in the Tower of London today. The fact that the tickets are for timed entry means that the queues are not too long and it is not too crowded. The signage is great, many parts are open and empty, and the Crown Jewels simply wonderful. This is an attraction in London that is worth every penny. The Beefeaters are the icing on the cake - really friendly and knowledgable. If you want a Covid safe, fun, clean, efficiently  run and totally fascinating historical attraction in London then this is the one!"
"August 4, 2022",Over crowded and long queues even with timed tickets,Disappointed that even with timed tickets the attraction was far too crowded to be enjoyed. Queues for crown jewels and bloody tower were well over an hour long each. Fewer tickets should have been available to maintain the safety and enjoyment of visitors. It was far better when managed under English Heritage. Making money rather than providing a good customer experience seems to be the priority
"September 30, 2022",900 Years of History,"We spent several hours here as part of a guided tour. The Royal Jewels are the main attraction, but each of the various towers has its own story to tell. Displays trace the importance of this site from the time of William the Conquer to modern times, when it played a role in WWII.The grounds are beautiful, and the buildings historic."
"April 24, 2022",A must see while in London!!!,"I went here on Friday 22nd April with my wife and our 9 year old niece. We had a tour and our Yeoman Warder was Gary who was very funny from the outset but also very informative and interacting with everyone who was there. The queue was long to view the Crown Jewels but we’ll worth the wait We had some soup at the cafe before carrying on our day in London and I will say that this is a must see for old, young and any nationality.Do not miss this while you’re in London!!!"
"January 19, 2020",WHAT A SHOW,"Our second visit to the Tower of London and we had the last guided tour of the day.Our Yeoman guide was perfect in his knowledge, sense of humor, and acting the part.He made it very special and gave everyone a great insight in its history and being proud to be a Yeoman."
"June 2, 2021",So much history. So worth the visit,"OK I am a Brit who has taken years to visit the tower. Absolutely worth it. Surprisingly large site is packed with a thousand years of British and English history. The crown jewels are exactly as you would expect and the way the team blend the working nature of the Tow er, changing of the guard with the tourist curiosity is perfect. Walk the ramparts, see the Ravens, Beefeaters and historic graffiti.  Worth the trip. "
"October 27, 2023","Great day out, please visit ","Can't recommend a trip to the Tower of London too highly. It's a really great day out. At first the ticket price of £32 each appears very expensive, but trust me, it's real value for money. You get to see so much real history, touch the walls that have stood there for years, and see the well laid out exhibits from over the centuries. We went early and we beat the crowds, we walked straight in to see the crown jewels, no queue at all. They are amazing! The bloody tower, the white tower, Beefeaters, Ann Boleyn, Sir Walter Raleigh, changing of the guards, traitors gate, so much to see. The exhibits are easy to view and understand. Really impressed. We saw what we wanted to see and stayed for just over 3 hours, but could have done another hour easily. We finished our trip with a walk around the ramparts, where we had great views of London. Highly recommended 👍"
"July 26, 2023",For the serious history buffs only.,"We went later on in the afternoon, around 3pm and we struggled to find things to keep us amused for 2 hours. We saw the queue for the Crown Jewels and winced. There were so many people. We also found we had to queue to get into most of the different exhibits too. None of which were worth it. We queued for about half an hour to get into Wakefield Tower. I don't know why, there was one torture device and then out the other end. It was good to see the Ravens and they were going about the grounds. We found that the exhibitions just did not have as much information as expected and I didn't learn anything different that I didn't already know. As we had gone near the end of the day, we were lucky and only had a 5 minute wait to get in to see the Crown Jewels. I certainly wouldn't have waited all day in the queue we saw when we first got there. Also found there was not any of the modern day jewels either. Interesting enough but not worth the £34 paid for the entrance fee."
"October 30, 2020",A Fortress A Palace & A Prison,This building has seen it all. if you are in London spend half a day on this side take a 21 pound tkt wait for a free guide see the Kohinoor taken from India. see the armoury and as you exit walk towards tower bridge see tower bridge and cross the other side
"February 21, 2020",Family break, This was really good but weather let it down everyone was doing the inside things which  I can't blame them . But things weren't on due to weather I'm sure in the winter months they could be arranged to do more things in doors . Looking around did keep the kids amused. The dragon was amazing what it was made out of 
"April 23, 2022",A beautiful piece of history,"I was looking forward to visiting a castle in Ireland, and Killkenny was near where I was staying. I took the unguided tour solo and really did enjoy the architecture and design. I enjoyed reading about the history and watching the film first is a must to understand more of the history. I am so glad that it is being preserved! The great hall was absolutely amazing! Quite by accident I found a small area where a collection of new tapestry's we're being displayed. They are near the Tea Room and are a must see! They are gorgeous!I had hoped to see more rooms that were furnished to gain a better understanding of what they would have looked like, but the black and white photos posted throughout helped a bit. I unfortunately had a mother with three loud children that were very distracting during my walk through."
"April 15, 2023",Family day at the Tower of London,"Short queue to get in, Yeoman tour with the lovely Mark was a great way to kick off the day with his great humor and all the gory facts. Was the highlight of the visit for us.Some queues here and there esp for crown jewels and food but nothing more than 30mins and were kept moving.I would have preferred a bit more interactive torture area to bring that part to life, but the kids loved the ravens, the armour and playing on the battlements. Views of the bridge were stunning and overall we had a great day and filled over 5 hours there, so well worth the ticket price.Prepare for a 2nd mortgage for ice cream, (£10.50 for 3 small single scoops), but you can take your own food and drink in, so cheaper options ."
"October 20, 2021","A great day out for the family, just a shame it is so expensive that many won't get a chance to visit","A brilliant day out the beefeater tour is well worth it and as well as a great knowledge of history they have a great attitude to children asking relentless questions. We all had a brilliant time the only down side would be the price of admission which now means a typical family may not be able to visit, which I feel is a shame. But other than that a excellent day out you will not regret going. "
"October 28, 2020",Tower of London during Covid,"Really enjoyed the Tower of London and learning about the history, people and executions. We got in as part of a package deal so it worked out really well price wise. They make you wear a mask but that's to be expected with Covid-19 happening. Would recommend the Tower of London to anyone looking to learn more about British history or who wants to visit one of the best attractions in London."
"May 6, 2022",Fantastic day at the Tower of London,We rebooked this visit and arrived for its opening there was a massive queue for pre-booked but it went down very quickly. We spent all day in there around six hours. We did the first tour at 10:30 with the beefeaters these toes are every half an hour. Then went on to the Crown Jewels as that was popular. The tour was very informative and funny. The Crown Jewels on amazing. And we went round everywhere within the Tower of London. Lots of walking and stairs. We ate in the CAFE there which was busy and the food was nice with plenty of choice. We carried on walking round all of the towers. There are interactive things. And the staff are friendly and very knowledgeable. If you’ve never been I would recommend you spend a day there.
"May 4, 2022",Fantastic day out !,"We went to the Tower of London today with our 9 year old boy, to educate him (and us) with a bit of history. We all had a great time and we was lucky enough to have a tour with a beefeater called Scott Kelly #beefy409. He did a fantastic job of keeping everyone entertained and making us all laugh. Fountain of knowledge of information regarding the Tower and those who lived there and some gory details of those who died there. Thoroughly enjoyable day."
"June 18, 2021",A piece of history amongst buildings of the future,"First visit here, was very surprised that so many buildings fit into such a compact space. It was also weird how this historic building was surrounded with some of London's modern buildings. Security and Covid-19 restrictions were spot on, with plenty of hand sanitation dotted around. At first I thought the entry fee was a bit steep, but the place is basqued in history and loads to see. Food was definitely expensive, so bear this in mind. Staff are great, including the Beefeaters who were great at answering questions. If you are interested in the Towers past, this is the place to go."
"January 19, 2020",Great views,"Got the VIP walking tour.Francis, our guide, was so great with useful trivia and he was speaking most of the time from personal experience.We had first access to the crown Jewels, and his timing was perfect for the horse parades.It's a long walk, though from the embankment to the Buckingham Palace."
"May 18, 2023",An Unforgettable Visit to the Fascinating and Well-Preserved Tower of London,"It is filled with fascinating stories and secrets, making it a must-visit destination for any history enthusiast. From the iconic White Tower to the Bloody Tower, the Tower of London is steeped in history and provides a unique experience for visitors. The Crown Jewels, Yeoman Warders, and Tower Ravens are all highlights of the Tower that make it a truly unforgettable experience. With its rich history and well-preserved architecture, the Tower of London is a must-see for anyone looking to explore England's past."
"September 3, 2020",Bigger then you think,"Due to Corvid 19, the Tower was all a one way system which wired brilliantly. I hope they keep the same process going after Corvid. The Beefeaters are a pleasure to talk too with the Crown Jewels taking all the spoils. A great visit"
"April 17, 2023",Loved the Tower of London. The History!,"Better than I imagined after my research on London sites and history. If I come back to London I would likely tour the towers again as there is so much to see. Definitely plan on spending a few hours here. The Crown Jewels were spectacular and so many displays of other items pertaining to the Royal Family. Interesting to see many of the items that will be used for the upcoming coronation of King Charles III. We arrived early on a Sunday morning and glad we did as the crowds increased in the early afternoon. If I return I would take the Yeoman Wanderer tour guide tour. We opted not to but I would the next time. There is so much to see here. We spent about three hours at the towers and no way to see it all. I also enjoyed seeing all the armor, and the displays and artifacts. We also made sure we took a look at the Ravens. I would love to come back to London and if I do, I will return to see the Tower of London again."
"February 4, 2020",Informative and Enjoyable ,We went to the Tower of London last week on a trip to London. We had a very enjoyable and informative tour from Yeoman Warder Matt Pine who was also very witty! We then went to see the Crown Jewels and walked around the grounds. I would recommend it to anybody visiting London as it is one of the most important historical site in the UK.
"June 13, 2022",Thoroughly enjoyable ,"Thoroughly enjoyed our visit to the castle. We visited the Superbloom in the Moat, beautiful flowers. We then visited inside the Tower, lots of walking, some on cobbles and if you visit the White Tower lots of stairs, up, then down and spiral staircases, comfortable footwear recommended."
"July 30, 2022",Nice visit!,"We had purchased the London Pass prior to the pandemic and had to wait over two years in order to come to London due to the restrictions. Anyhow, the Tower of London started with a timed reservation system but the London Pass was exempt. We just had to show up with the QR code on our smartphone and possibly wait for entrance due to restricted number of people. Fortunately that was not the case and  we were able to enter right away when we arrived. It was busy at the Tower of London but luckily the lines had not really formed around 10:45a.m. at the Crown Jewels so we were able to go in and see it within an half hour's time.  Pre-covid times, it was always a wait for around 30 min. to get in.  We were able to visit Fusiliers Museum, White Tower, Bloody Tower, the Green, and the Chapel Royal of St. Peter ad Vincula (limited hours of operation here) , see the ravens as well as walk the walls of the Tower of London within 3 1/2 hours.  Unfortunately at this time there are not much choices of food but luckily we were prepared.   Worth a visit for some Royal English history behind the walls of The Tower of London."
"August 29, 2020",Not the same after lockdown,"Visited the first day they opened after lockdown, but sadly a few places within the site were still closed due to covid which was a shame. However, I would recommend the Tower if it's your first time visiting. It was my second time and not as worthwhile. The place felt a bit hollow. Hopefully things will pick up again long after covid. "
"August 21, 2021",Interesting but quite pricey visit. ,"Spent an afternoon at The Tower of London. It was quieter than we expected, no queues to get in anywhere and we had seen everything within a couple of hours. Lots of history and interesting things to see. There are free walking tours with Beefeaters available, who provide interesting facts. It was great to see the Ravens.  Definitely well worth a visit. The only negative is the price, starting at £30 per person It makes it expensive for families with older children all classed as adults. "
"October 28, 2020",Fantastic Day Out,"What a great day out. We went on Sunday and weren’t disappointed. It was FAR quieter than you’d normally expect but this only enhanced our visit, as it gave us lots of time to see everything, even saw the Crown Jewels twice, and there were no crowds at all. We felt extremely safe going and would highly recommend it.The staff were all extremely friendly & super knowledgeable. It was such he a nice experience to be able to chat to staff & ask lots of questions, which they answered with ease and gave us lots of other information, too. Thank you Luis (white tower) and Barry who chatted with us for a while and we’re so friendly with our children.We left through the shop at around 4:45pm and the lady on the door (ensuring capacity wasn’t exceeded) and lady on the till, were also extremely friendly. The service from everyone was exceptional. We’ll be back again in the very near future for sure."
"May 5, 2022",Well worth visiting,"Super visit of Tower.  There were not too many tourists so we were able to view everything without queuing. Crown Jewels are amazing, and the guide  explained what happens when the Queen needs to wear her crown for work.The Beefeaters are super professional and friendly and really make the visit well worth it.We travelled there by Über boat from Westminster which meant we avoided the traffic/ tube and had great views also of the river."
"June 15, 2022",Brilliant ,"Visited the Tower of London for the Superbloom.  Adverse weather conditions have had an impact on some of the blooms but that is out of anyone's control. Why people couldnt enjoy the beautiful flowers that are blooming is beyond me. Im sure some people just go out to moan about things. The walk around the moat was pleasant and very enjoyable and the work and effort that people have put in is  amazing. The Tower itself is interesting, the Beefeaters informative,helpful and all have amazing sense of humours .I would highly recommend a visit to this wonderful piece of history. "
"August 9, 2021",Family visit,"Lovely family day out at the Tower of London! We all loved it. Lots to do and lots of staff on hand to answer questions and give you information about the tower. While we were there they had cries acting out scenes , really entertained the children. Facilities were very clean and organised. We'll definitely be back!"
"December 5, 2020",FIA Awards 2019,"Just to clarify before I start Trip Advisor will not let me tag last year only this year! I attended an awards event in a marquee on the grounds of the Tower of London. A great environment for a corporate awards event. The food was amazing, staff were great and it is super close to the tube for getting home afterwards. Great area for a stage set as well as a drinks reception out of the main room. For when the events industry can go back I would recommend a venue for something a little different. "
"August 27, 2023",Tower of London,"Visited 27th August 2023.AJ was our guide she was brilliant few little jokes along the way, really painted a picture & got the audience participating if we went again we would love AJ to do our tour again. Watched changing of the guards saw the Crown Jewels and the animals they once had. Incredible history and information. Definitely recommend it x"
"October 18, 2021",Best of British,"Fabulous trip with my husband and his parents. Fir someone who doesn't really 'do' history i thoroughly enjoyed our few hours here.Starting off with a tour by Yoemen Warder Andy M was a great bonus. I'd normally find these things drab but he made the 45 mins entertaining (think dad jokes and slightly un-PC, which we loved) and very informative.  He finished off telling us both about the guards outside of the Crown Jewels and then about how he became a Warder...by the end we were all brimming with the British Pride that oozed from him.After that a wander round the buildings and exhibits, plus a drink in the Armouries cafe (clean and spacious).A thoroughly enjoyable visit."
"January 28, 2020",A few hours of history / great visit,I took my kids ages 7 and 9 to the Tower of London. Booked tickets online and got in quite quickly. The audio guide is very helpful with an option for young children. Everything was very well preserved and presented. We all enjoyed walking around and learning about the history. There were a small cafe and an ice cream shop inside. 
"October 22, 2023",A must see,We visited on a Saturday at 11am and although lots of people about we did not have long waits for any of the exhibits and it did not feel too crowded. There is so much to see here and some fantastic views.  We covered everything in around 2.5 hours.  Everything is well planned out and easy to follow.   Nice coffee and cake from one of the kiosks too. 
"February 12, 2020",Awesome trip - a must have on the list!,"The 3.5 hour excercise was really impressive and also interesting. The environment offers so many different places (armory, prisoners stories, crown jeweleries). It is a real place to visit. Book your tickets online in advance - pre-information cascaded by the service is excellent - I received useful informations the day before we went there. "
"May 13, 2022",Beefeaters Tour - #BEEFY409,"My very first trip to London: this was a top priority. Yeoman Warder Scott Kelly conducted my tour. I popped in on two earlier ones; they were informative but by no means possessed the flair and engagement #BEEFY409 had on this tour. I would highly recommend this activity and if you can pick a guide, I would insist on his tour. Well done, Sir!"
"July 8, 2022",Incredibly Disappointing Superbloom,"This is a review of the Superbloom NOT the Tower of LondonThere are two types of tickets for this event, free ones which gain you access to the upper walkway, and purchased ones, which give you lower level access to the flowers. Both are timed, but when we arrived there was totally uncontrolled access to the upper walkway (so why issue timed tickets?)There has been a lot of nationwide publicity about the poor quality of the wild flowers and there are still massive bare patches. The suggested problem is weather, but wild flowers are exactly that, and it's not unreasonable to suggest the experts involved should have produced a mix of seeds to cope with the “English climate"" and flower at different times of the year and in different conditions.To summarise we felt that our visit was approaching a waste of time, if we had paid we simply would have been looking for a refund.If you're going to visit, DON'T pay (you get a better view from above in fact), but also make sure you have something else planned as well for your day in central London"
"May 11, 2022",Transported back through time !,Fabulous experience at the Tower of London. There was so much to explore and learn about. The Yeomen Warders/Beefeaters stole the show for us and really made the experience so memorable. Their depth of knowledge was excellent and the way they kept those on the tour engaged was an example to tour guides everywhere of how it should be done. This attraction is the gold standard in my opinion. We will definitely be back !
"January 15, 2023",Lovely couple of hours,Went on a Sat around 11am was very quiet but it is January.Very easy entry with scanning the ticket.Lots of friendly staff around to help when needed.Lots of information to read as you walk around which was helpful.Crown Jewels were fantastic to see and no que to enter on our visit.Toilet facilities were plentiful and very cleanWe didn’t eat or drink here.Definitely worth a visit
"August 22, 2021",Great historical day iut,"Brilliant day out really enjoyed it. Been on my to do list for years so glad it’s now been ticked off. Shame you can’t take pictures of Crown Jewels but I understand why.Yoemans talk really good and he’s was funny and very entertaining, sorry can’t remember his name."
"September 20, 2020","Informative visit, not crowded","I took my 13-year old nephew to explore this icon of British history. DeUe to the recent lockdown, there were only a few people visiting which made the trip somewhat special as we didn‘t have to put up with thousands of tourists.Very pleasant and relaxed tour. I didn‘t like the conveyer belt one has to use when seeing the crown jewels. "
"January 2, 2020",a must see when in London,"All I can say is that the Tower of London is a must see when in London.  If you decide to only see a portion of the Tower of London (due to time), it's understandable, but do make time to see it.  Also, if you purchase your tickets in advance, you can save time of standing in line."
"October 23, 2022",Must Visit!,"Entrance to the Tower of London is included with the London Pass.  If you are using your London Pass, you don't need to wait in the ticket line.  Go straight to the entrance and they will scan you through.Pictures don't do this place justice.  The tower you see in most pictures is just one of the buildings in the complex.  It was essentially a small city and you get access to several buildings as well as the entire exterior wall and towers.  It was so fun to walk around and read about the extensive history of this place.  We only had about an hour and a half to spend and I had to drag my husband out to make it to our next stop on time.  I wish we had planned for more time here, as we didn't have time to wait in line to see the Crown Jewels.As an added bonus, you also get a great view of the Tower Bridge!"
"August 28, 2023",Worthwhile tour. Rude staff managing the indoor audio booth; our first unpleasant London service experience.,"Interesting tour that will keep you occupied for 3-4 hours with an audio guide. If you are a history buff, it will be worthwhile.Worst experience is with the audio guide. We prepaid for this with our tickets online (we came from Canada). The lady in the audio booth is not professional and rude. We lined up, she refused to give us the audio guide, made us get in another line outside for prepaid vouchers only to find out that they had no more guides and had to get them from the original station we get them from.The devices are roughly handled, they drop them all over the phone. One of our stopped working half way through the tour but it was inconvenient for our family to stop the tour and  go back.We asked for a refund and none was provided. This was a turn off considering we planned our visit for several months and were flying in from North America."
"June 25, 2023",Very interesting!,So much to see here in addition to the Crown Jewels!  Really enjoyed walking around and learning more about the history.  Definitely get there early - we went to see the Crown Jewels first with a minimal line but by the time we came out of the exhibit the line was super-long!  We had lunch in the museum cafe - it was very crowded but the food was better than expected.
"August 27, 2023",A major London attraction not to be missed.,"After visiting London for decades, we eventually booked the Tower of London.Had such a fantastic day. Who wouldn't with all of the history, facts, stories and myths. Saw some of the 'stars' from the tv programme  especially the ravens! Plenty of toilets and cafes and I'd recommend the audio guide even though no one tells you it's full potential which makes it a bit footery and time wasting to begin with."
"October 8, 2020",Tower of London - overpriced ,"Overall there wasn’t much exciting to see except from the Crown Jewels whereby there was a massive queue just to see them for a space of 5 minutes. Extremely expensive and overpriced. I only spent half an hour if that there, and would say it is more suited to the older generation. "
"July 24, 2021",Great day for kids,Part of London’s heritage a great day out very affordable lots to see and lots for the kids to do  food services and fees are very affordable and a good standard. Lots of beefeaters to have snaps with the kids. Downside lots of stairs.  If you want gifts buy inside tower they are very good quality don’t but outside they are rip offs. Can of coke £2 ice lollies £3  enjoy a slice of English history you will enjoy it
"December 22, 2021",A great tour for someone who doesn't do history!,"I visited the Tower Of London with my 11 year old daughter. I'm not great at retaining knowledge of British history but the free guided tour, led by a Beefeater, was great and I listened with intent at the amazing history of this grand structure. The Crown jewels and armour were fascinating to see and facilities on site (toilets and cafe) were clean and cosy on a chilly winters day.I would recommend visiting."
"January 12, 2022",Brilliant,This was a last minute decision to go to the Tower of London and we are so glad we went.  We bought tickets and we got a discount by using my husbands Defence Service Discount so we were already onto a winner.  As we arrived a guided tour was just about to begin it was brilliant.  The yeoman warder whose name was Scott Kelly was so informative with his historical facts and hugely amusing that he made the tour a real treat.  We loved his humour it was very refreshing.  After the tour we wandered around the rest of the Tower and grounds and it was amazing.  There was no queue for the crown jewels we could wander at our leisure not sure what it would be like post covid and in the summer though.  Would definitely recommend everyone to go
"September 23, 2022","If you could only visit one location on your first trip to London, this is the place.","If you could only visit one location on your first trip to London, this is the place. One could literally spend two or three days here. I would certainly suggest at least 4-5 hours minimum. The Beefeater tour is free and fantastic from what I could tell (I am semi-handicapped, and would have never kept up with any tour). The architecture, the history, the art, even the dining room all make it a memorable experience."
"November 7, 2021",Wonderful day out,"We came for the first time and it was amazing, the walkways and different rooms are steeped in so much history. The Crown Jewels were gorgeous, absolutely incredible! I completely fell in love with the ravens too. All in all fantastic day! Will definitely return!!"
"April 5, 2022",Fantastic Day,Had a Fantastic visit with my 12 year old son.Very interesting we were there for almost 3 hours. The Yeoman beefy409 was fantastic with his tour he was very good with all the information he was giving and also with the kids he is so funny everyone seamed to love him.We will definitely be going back again.
"September 29, 2022",A super highlight!!,"For sure, one of the highlights of our trip. Have heard of the Tower of Landon and had to visit. Truly impressed with the history and artwork displayed, reflecting the many historic happenings over time. We did an audio tour, which was adequate."
"June 8, 2022","Tower of London great. DO NOT GO TO SUPERBLOOM, YET.","Tower of London was brilliant. Crown Jewels so impressive and the Beefeaters were on great form. However my reason for this review is the Superbloom experience. We bought Tower of London and Superbloom tickets as we were up for the jubilee celebrations. Sadly, due to poor weather the seeds have yet to take and there is nothing to see. We were supposed to have been emailed by See tickets prior to going offering us the chance to cancel or rebook. However we did not get any email. On the day we walked around the Tower to the Superbloom opening and could see nothing much had bloomed. When we got to the entrance the team on site told us there was not much to see but as we had made the effort to get there we could go in and walk around as we could get a refund or revisit anyway. We did walk around and as they said there was nothing to see. However when we tried to claim our refund we have now been told we cannot get a refund only a revisit as we had gone in. As we live a long way away a revisit is not cost effective. See tickets are refusing to accept this was their miscommunication and will not issue a refund. My advice therefore is DO NOT GO as there is nothing to see and no matter what the nice people on the gate say, See tickets will not refund you your ticket price. Why it is just not simply closed I do not understand. Very disappointing as the Tower of London was a great experience as was our whole jubilee few days, spoilt only by See tickets reneging on their offer."
"July 24, 2022",flowers around the Tower of London,Went yesterday to see the flowers around the moat at the Tower. We just walked along the walk way at the top which is free but I think it's £8 to actually walk around the moat paths near to the 'flowers' Don't bother - all the flowers are dead and what little has survived the heat looks nothing like the publicity photos. I really don't how they could charge in the circumstances
"January 29, 2020",Amazing place,"The Tower of London is a historical masterpiece. I highly recommend, once inside the facility, pausing for a few moments to join a guided tour by one of the Yeoman Warders. The Warders have been guardians of the Tower of London since 1485. Our guide was Yeoman Warder Scott Kelly. He was fun and an encyclopedia of knowledge of British history and events in the Tower. But he was also energetic, engaging, and very educational. His tour was one of the highlights of our London trip. "
"November 3, 2022",We thoroughly enjoyed it,"The Tower of London is a historic castle situated on the north bank of the River Thames in central London. You can see the Crown jewels, King Henry VIII's actual body armour and endless history going back almost 1,000 years. Fully recommended."
"August 5, 2020",Excellent,"My 10 yr old son has wanted to go for ages and he certainly wasn't disappointed. Restricted numbers allowed in due to Covid so not overcrowded. Not many people there, so able to take time to look around all the rooms, exhibits and crown jewels. The Beefeaters and the guides were fantastic, happy for you to chat with them and ready to answer all questions. Toilet open and also Raven cafe so we could get a drink. Highly recommended. "
"February 24, 2023",Really good place to visit,Fascinating venue! A very enjoyable short tour from a Yeoman of the Guard (‘Beefeater’) was included in the price. It you could spend all day here. Go early to avoid the queues at the Crown Jewels. 
"July 21, 2020",OK if you have never been before,"Loved the history and the architecture. Loved the armour and weaponry. Very disappointed in the lack of the torture section, I remember visiting here a long time ago and being amazed by all the equipment and the sheer scale of it all, I rambled on for ages telling my 14 year old son, who is mad on history, how amazing it was to be met by a few sheets of perspex and a couple of items.Won't be travelling here again for a while. Worth a visit if you like history."
"May 29, 2022",Fantastic throughout,"From the start to finish we enjoyed every part of this visit. I recommend that take the guided tour as many things are explained in great detail. Our guide JS Donald ( forgive me if I've got your name wrong ) Was FIRST CLASS, while being friendly and very factful . The guided tour lasted around 50 minutes but was more than enough to get me really interested in finding out everything I could regarding things I thought that I already knew. This is well worth the entry fee but please take the guided tour. Thinking back J.S.D really encouraged my visit which lasted for 4 + hours. 10/10"
"August 21, 2022","Enjoyable , worth a visit but long ques","What an amazing place, steeped in history and the crown jewels were fabulous. Unfortunately it was a busy day with a lot of ques. We spent most of the day there, but watching the beefeaters, wardens and actors were great. The staff were very friendly and the superbloom was lovely too. "
