date_written,title,content
"Written September 14, 2020",Fab!,"Great social distancing, pods cleaned between each group and limited number per pod. Great way to see London, highly recommended!! "
"Written September 13, 2020",Views,A must if you are visiting London.Amazing views across the city and plenty of time to snap lots of photos.We booked online and had no bother when we arrived.Staff are friendly and efficient.
"Written August 13, 2019",Absolutely brilliant and great staff!,"This was a fantastic experience. There was plenty of room on the pod and you get whisked down the fast track lane so you are pretty much straight on. Our VIP host, Arnie, was excellent. He was informative, added some humour, took time to speak to every guest individually and made sure everyone got a good family photo. The experience itself is great but it made it even better by having a brilliant host."
"Written August 11, 2019",Great views,"Not an adrenaline rush but the views from the top is spectacular best to go on a clear day so you can see most of the major sites, house commons etc. This is worth the trip if you have a family or if you want to go on your own. The cost in reasonable and it is a worthwhile way to spend a couple of hours to do."
"Written August 11, 2019",Great attraction ,We paid extra for the fast pass to avoid the line. The attraction is pricey for the amount of time spent on it but the views are great. 
"Written August 7, 2019",Overpriced but.....,"As most have mentioned the London Eye is a bit over priced, however I did enjoy the iconic views. I have always wanted to go on the London Eye if I ever made it over; And so I did and I don't regret it. We bought standard tickets online the day before and went early in the day and waited a mere 10min max. I had a good experience and personally I would recommend it to others."
"Written August 3, 2019",London Eye,"When in London, taking a trip on the London Eye is an experience you won’t forget! I am deathly afraid of heights, and I mean sweaty palms and the like, but the views and the photo opportunities were worth my discomfort. In fact, the Eye is such a smooth ride that you don’t even feel like you are moving! I didn’t even realize I was at the top until my travel mate told me! The views you see are so spectacular, and by the time the ride was over, I found myself wanting to go again! (Score one for the girl who overcame her fear!) My mate and I bought the “skip the line” passes, and they were worth every penny! (When you see the lines, you’ll understand!) We got on promptly and enjoyed a relaxing sunset ride, an experience I’ll never forget."
"Written August 2, 2019",Champagne on the eye,What a super moment. We shared a pod with a family who had someone celebrating a 60th birthday plus other people. Our host was super and the champagne was pretty good too. What a super end to our three week honeymoon.
"Written August 2, 2019",A good day out,"The London eye and boat trip was really good. The eye is a great experience and shows all the sights of London but with no commentary would only have gotten 4 stars. The boat trip was fantastic and my 4 kids, aged 9 to 13 all preferred it to the eye. I, however, liked the contrast. Would recommend this."
"Written July 29, 2019",Stunning views but way to long times and glass is far too reflective for my liking!,"It's a nice view ja but unless you have the fast track tickets or whatever it's called and you've got the time to spare, maybe take a cruise rather. After waiting for for so long to get to where we got only to be crowded by bunches of strangers all trying to take photo's of the same area at a once-I guess it's understandable because of what a big attraction it is but still. Not my cup of tea!"
"Written July 28, 2019",Ok for first visit...,"Yes i said ok, my son loved the trip on the london eye. Queues were a tad crazy being school holidays. The trip happens fairly quickly.I prefer sky garden, which free and you can get tea and cake at the top. None the less.. its a land mark done."
"Written July 28, 2019",Incredible experience ,I am not a big fan of heights but managed to enjoy the ride.Amazing views of London and highly recommend visiting£30 ticket is a bit too much though 
"Written September 13, 2020",Good views,Good views from the top and a good value as part of the multi attraction ticket and good measures in place
"Written September 1, 2020",Hm bit dulll,Ok you see london great  thats it I would love a tour of whats there and history  ĺike the buses its not expensive 
"Written August 25, 2020",Trip to the sky,"Booked online the morning of the visit. Arrived a little early so had some food and drink at one of the restaurants in County hall and took advantage of the EO2HO ,. The queue was quick , masks needed and temperatures taken. The capsules only had 9 people in them, so not cramped at all. Very efficient and friendly staff. "
"Written August 16, 2020",Fab experience,Fabulous views and even when moving around the capsule u don’t even realise that your at the top!! You even have a chance to get a photo from them if u in the capsule
"Written April 30, 2020",Lovely Panoramic From the Top,"As an iconic landmark in London, London Eye is a must visit place here. Even though I was scared of high but the ride was still enjoyable. While you're at the top, you can see the decent views over London especially on a sunny day. Such a great experience. "
"Written March 9, 2020",VIP with Champagne is worth it!,"For a few extra £, you can skip the line and get some champagne and it's totally worth it! Super friendly staff, very professional, amazing view. All in all, when in London, it's a must!"
"Written July 24, 2019",BOOK IT! River cruise and London Eye!,"CRUISE FIRST THEN LONDON EYE! Wanted to treat my friend visiting London. This was so easy to book and do, no brainier if you want to go up Thames and go on London Eye! Staff on boat were great fun and stories of London were entertaining. ** The only change I made on day was upgrading our London Eye tickets. The queues for Standard tickets were so very long. We went into office directly opposite Eye and upgraded for £10 each and was definitely worth every penny**. We also did the Megabus tour of London (you book this separately) it’s 2 hours but you literally walk over the road towards Waterloo Station and the pick up is there and that was great value for money too."
"Written July 22, 2019",Don’t waste your time,"Sure it’s cool to see the city from so high up, but the lines are way too long. You’re better off navigating the underground."
"Written July 21, 2019",Be prepared to wait...long,"The Southwalk of town is glorious but very crowded. The London Eye is just that. It takes 45 min to go around and hours to wait in line. There is a fast track pass which offers quicker times, however that line was very long yesterday (20, July) as well. If you are going in summer good luck, suggestion is when kids are in school and less travel times for better accommodations "
"Written July 14, 2019",Ridiculously overpriced and horribly long waiting time,"To put it in a nutshell, yes the views are nice but watch out for the cons:Waiting in line for 20 minutes to buy a ticket for GBP 30 (regular price unless you buy a discounted ticket)... get assigned a time slot when you are allowed to enter the actual queue (ours was one hour after purchase of tickets)... wait in another line for 40 minutes for your twenty minute ride... standing in an overcrowded capsule that is... been there, done that but won’t do it again..."
"Written July 12, 2019",It goes around and you see London,"BOught ticket at on the day of the ride, yeah could have prepared and saved 10% but was last minute decisions. Go the standard ticket, fast pass really didn't have much of a difference, check the line first thought. we went around, saw things, got a photo when ""coming into land"" and that was it "
"Written July 12, 2019",ok to go,"i didnt go on the wheel as i just took some picture from the outsidethe ticket is pretty expensive and i dont think is worth to go on as there are so many people in one cart. however if yo really like wheels, i guess you could give it a try with the long line up"
"Written July 12, 2019",Awesome! A must do!,"Bought skip-the-line passes and went straight on through. Great experience, amazing views of the city in all directions! Doesn’t feel too high if you not afraid of heights. Not your typical Ferris wheel, the carriages are quite large."
"Written July 11, 2019",River trip,The ticket we bought through trip advisor was not valid when we turned up at the pier to catch the boat. We were turned away and told the ticket was incorrect. Very disappointed at wasting an afternoon of our London as we only had 4 days in London 😤😤
"Written July 10, 2019",Fast Track !!!!,"Quite a queue, was the extra amount paid worth it, NO.I must admit there was a long line in the normal queue, but still had to wait quite a while to get through.I don’t think the extra price was worth it."
"Written July 6, 2019",Great view of London but skip the queue,"The queues are VERY long most days - especially on weekends, peak season and 11am - 3pm. Be prepared to stand for at least 30 -45 minutes even if you have a pre booked ticket with a time slot. I can highly suggest upgrading to a Fast Track Ticket - the ticket office is opposite the wheel. The extra money was totally worth it! We bypassed loads of people standing in the queue and got into a cabin within 5 minutes My sons age 11 and 13 really enjoyed the view from the London Eye! The cabins are big so fit lots of people but they don’t overcrowd them. "
"Written February 7, 2020",Great view but a huge tourist trap,I was glad we splurged for the VIP and Champagne option. This is a huge tourist attraction with long long long lines. The view of London is the only reason to go.
"Written February 7, 2020",London from the top!,You can see London in 20 minutes from the sky !! Exciting experience! Even if you are afraid of hight you will not be scared at all !!
"Written January 29, 2020",Visit to London,Utterly stunning.  Taking an OS map and binoculars in the pod assists identifying distant objects.  Best done out of the tourist season to avoid queues.
"Written January 26, 2020",Champagne experience ,"Wow london from the sky so pretty! The champagne experience was just what we needed smaller group of people, little glass of champagne and a lovely guide more than happy to take the perfect picture of you with an incredible back drop! 😀 loved every second of the 30 minute journey would highly recommend X"
"Written January 23, 2020",Splurge for Flexi Fast-Track,"For the 360 degree, high-above-London view, I recommend everyone ride this at least once.  We pre-bought the Fast Track ticket before we knew that it would be raining at our chosen time, so the weather hindered our view slightly.  However, even in the rain, there's something peaceful about being that high above millions of people in your little bubble.  I can imagine it wouldn't be so peaceful if your pod companions are chatty and loud, but we had a quiet, reverential group.  Still, I recommend trying to ride on a clear day, for how much further you would be able to see under better conditions.  Spring for the Flexi Fast-Track ticket, which lets you ride at whatever time you wish on your chosen day.  This won't help you so much if it's raining from sun up to sun down, but should there be a break in the clouds, you can head pop on over at any time.  But keep in mind that this is an online exclusive on the London Eye website, so don't show up and expect to be able to buy these flexible tickets at the gate.  Also available for purchase online (I'm not sure if you can buy these at the counter too) -- mini binoculars, which you can then keep as a souvenir!"
"Written January 14, 2020",A Must do While in London!,"Terrific views of London, worth the price and the wait.  I would definitely recommend to anyone visiting London."
"Written January 7, 2020",Requested from granddaughter,"My wife and I took our 16 year old granddaughter to London.  While there, we took her on the combination river cruise and London Eye.  It was something that would not have made the ""to do"" list absent a request from our granddaughter.  I was concerned that the tours would present opportunities to stand in long lines to do activities with little payoff.  We enjoyed the river tour and found the guide to be energetic and entertaining.  The Eye does provide quite a view, even on a rainy day.  The lines at both events were well managed and efficient."
"Written December 29, 2019",Excellent venue,We opted to pay the extra £10 for the express access to avoid the very long queue for the standard admission price. Well worth it! We got on almost immediately.
"Written December 17, 2019",Amazing London View,"It was our first time to visit London, so decided to try this London Eye ride. Since we had a limited time in London and it was on Sunday, decided to purchase the fast track pass. There were a long line for the regular line, but we didn’t have to wait and got in London Eye! We got to enjoy 360 degree London View. The whole ride was about 30 minutes. Really enjoyed the experience!"
"Written December 16, 2019",great view ,I was surprised by the size of the london eye  it was very big which told me that there would be an amazing view as i went on i noticed there was a huge amount of space. it was the weekend and even with all the people there was still a lot of space for every one to move around. in my opinion I would say it’s great for explorers and social media influencers
"Written June 19, 2019",360 View of London ,I purchased likely the latest possible purchase of a fast pass (and pass to get on as it was almost closed for the evening) - I didn’t really check the line out first and I likely could have saved the 10 pounds as there was no line anyway (no one said anything to me either) Views were good on a cloudy gloomy day (sadly Big Ben is completely covered in scaffolding right now) but you could see Houses of Parliament and several iconic London buildings You can walk around and take some cool shots You also get a picture (likely with other people in it) of your trip around the wheel to purchase Definitely something to check out if you have the time on your trip just to say you’ve done it 
"Written June 9, 2019",Seriously save you ££,"I can think of so many better ways I could have spent  ££. Crowded, dirty pods, and windows need a cleaning. If you’re strapped for things to do, go ahead but a true tourist trap. "
"Written June 6, 2019",Unusual way to see London!,"The views are wonderful!  One rotation takes a half-hour (non-stop, by the way), so there's plenty of time for photos & just enjoying the views."
"Written May 25, 2019",Good not Great,"Did this on my last day. I purchased the fast pass but the standard line seemed to take about the same amount of time. It was a clear day and the views were great, but in reality you just see the same things as you do at ground level (Westminster, buildings in the city, etc.). "
"Written May 24, 2019",How can you not do this?,"A must-do in London. The queu was very long, but the system works well and the crowd moved quickly. The view is unparalleled of course and though expensive well worth it. "
"Written May 17, 2019",Very fun thing to do while in London!,"This was a very fun experience, large cars that could fit 20 people, but we only had 10-12 in ours.  Rotates very slowly so you can see all the views, which are magnificent!  You can get a book with pictures of your party for a small fee, which is fun.  Also don't forget to go to the 3-D experience across the walk from the London Eye, it's very fun and included in the ticket, this is where you can get the picture book.  Really enjoyed it!  One of our party gets motion sickness and this did not bother her at all."
"Written May 9, 2019",there are better things to do,"I believe that the best thing about London Eye is looking at it from the distance, it adds some kind of personality to the skyline. The experience itself is very boring. It’s fair to say that London doesn’t have the most interesting skyline to see from the above and at the time of my visit, the Parliament and Big Ben were under renovation so the best part of the view wasn’t looking so great. Keep in mind that is always busy and it takes a while to get into the ride so I strongly recommend the fast track ticket. The area around is also full of tourists so mind your little ones and your safety. Make sure you take your time to walk on south bank, that’s a very amazing part of the city, you can find a stair and go to Tamis’ beach, there’s nice shops, great food and nice view. You can walk to Tate Modern or, even better, to London Tower "
"Written May 5, 2019",nice view,"I had a lovely time at London Eye, the view is amazing and took great pictures. It takes around 20 minutes and you don't see it, time flights "
"Written May 3, 2019",Great,"Great esperience , loro of people but i can said that it worth! Book the tiket online is definely better!"
"Written April 24, 2019",Like visiting a doctor. You are paying to be poked by a needle,"OK so i was not enthusiastic, like my little daughters. This is more of a symbol of london, so there's definitely an emotional value of it. But being a sensible adult, the ride must enthrall me, specially if i spent 38gbp to buy skip the line ticket.+ves:+ Skip the line ticket takes you to the ride in 10 min. The other one, be ready to wait for atleast 60min or more+ Screenshot of your ticket, can be easily scanned near the entrance.+ Staff was fast efficient and taking care of our needs+ Cleanliness is well maintained+ Vending machines have been installed, if you forgot water or drinks+ Safety sense was very much there. Staff guides you on how to enter and exit the capsule-ves- Total rip off. You take one full revolution. Very slowly. In the afternoon, it gets quite hot in there and we were standing under the AC ducts.- There was no audio commentary, to guide you on important things in the viccinity. This could've reduced our boredom a bit.- All excitement vanishes after 3 minutes, since remaining 17 minutes, will be the same bldgs at different elevation.- I thought only i'm being bored. But then my daughters started to fight amongst themselves. Hinting, that they might have lost interest as well :)- NOT VALUE FOR MONEY- Will never return, even if given a free ticketHit LIKE if my review helped you in planning your trip any better."
"Written April 21, 2019",There are so many other options,"Back in 2000 it was unique & it still provides a focus for New Year fireworks but there are so many more (better) options in London now.I would go to the Wally talkie tower, you have to book (but it’s free) & view is way better, & if you get a foggy London sunrise nothing beats itThen there is the cable car which is cheaper & a novelty + gives you more of an E London perspective but also nice to get the view of the city looking across the Docklands Then you have the shard (expensive) or the gherkin (I think you have to have restaurant reservations) but both good viewsWith all the towers going up there are bound to be more options & look out for the tulip tower going up next years"
"Written April 19, 2019",Around we go ... oh wait no we don’t,"Was very busy but worth the wait, we did get stuck for a few minutes right up the top but that served us well as we could take more panoramic photos from the very top! Get there early to get your ticket, also try and eat before hand if you can very expensive to eat around the eye!"
"Written April 18, 2019",Great Views,"We purchased tickets from Trip Advisor in advance for this (skip the line tickets), and it was totally worth it. We were able to bypass the long line, which probably saved us an hour or two. It was SUPER crowded on Saturday when we were there, perhaps try another day. There are free restrooms inside the building where you can purchase tickets (downstairs). Even though the Eye doesn't stop when you're getting on, it does move very very slowly, so it's easy enough to get on/off. If you have a fear of heights, like me, there are seats in the middle, so you can look out without getting as anxious. "
"Written June 4, 2019",Family time,"A nice idea to buy tickets for several places at once and with cheaper price. However it was a lucky accident, didn't see any information about it before. Pls advertise more of this opportunity!London Eye, a nice evening trip. Short queueing time, easy ride with comfortable amount of people. Madame Tussaud's, longer queues, time slot not really on time, pretty crowded. A little disappointed that none of the royal family could be photographed self, photos ridiculously expensive. Star wars scenes perfect!!!Aquarium, absolutely adorable, for people of all ages. Liked a lot, definitely worth money. All together, a nice package of tickets for very different types of shows. Recommended!"
"Written June 3, 2019",April 19 half term break,i hate heights but my 8 year old desperately wanted to do this so we did.  it was different to my expectations and the views were amazing .  definitely a once in a lifetime experience for me x 
"Written June 1, 2019",Poorly organized,Had fast track tickets. The queue seemed to be stopped on 3 occasions to allow big groups to jump the queue. What was the point of paying for fast track.
"Written May 30, 2019",Great!,"Excellent thing to do, great view, of course! Been here a couple of times, and normally no need to bit fast track, probably good during summer vacations "
"Written May 29, 2019",River Cruise Fantastic! London Eye horrendous experience that I never want to repeat!,"On Monday my husband, 4 children and I participated in the double package of a river cruise and a trip on the london eye. The river cruise was fantastic. Nala, our guide, was funny, friendly and very informative. We loved it! We then were helped by some lovely staff who advised us to come back to the queue for the eye as we were a little early. A short stop for some chips and everything was going well. We rejoined the queue which was quick and efficient. Everything went downhill from there though. When we reached the front we were asked how many were in our party - 6 - at which point the female member of staff turned to the lady next to us and repeated the same question. We were led onto the pod and that was the end of our fun. The lady next to us was part of a large and very rowdy family group. They blocked all of the windows so we could not see anything. They were extremely loud - shouting, singing and jumping around the pod. They climbed on the handrails to take selfies and lay on the bench in the centre so us and another family were forced to the back with nowhere to go and nothing to see. When we did try to get to a window they physically pushed us (including our young children) out of the way. When I asked them if we could get in to get a photo of the children they just looked at us and spread out even further. My 9 year old son was nervous before the flight began but this large group just made his anxiety even worse resulting in him breaking down in tears asking to be let off the london eye. He was simply terrified at the behaviour of this large group of adults and teenagers when he was already nervous at being so high. At one point I almost stood on their baby because she was allowed to just crawl around the floor of the pod while they climbed on the railings. It was disgraceful behaviour that totally ruined the experience for me and my family. When we mentioned this to the salesperson on the photo desk he did apologise and said that the group should have been split up. The opposite happened though and they were actively encouraged by your staff to remain together. If they had wanted a private pod they should have paid for one instead of ruining the experience for us and another family who were trapped with them for the full horrendous experience. It was extremely intimidating and the opposite of what I would expect from a family attraction. As a family of 6 this was an expensive excursion for us but we thought that it would have been a worthwhile experience for our young children. Instead it has become an experience in how to deal with other peoples bad behaviour and lack of respect for others and an experience that none of us wish to repeat. I certainly will not be recommending it to family and friends."
"Written May 26, 2019",Coca Cola London Eye,"Was part of a Golden Tours package. Kids age 6 and 13. Tuesday evening line was about a 20 minute wait. Capsule/pod held about 20ish people. Seating for maybe 8 on a bench in the middle. Others stand around the edge so if you want to see, you stand. We all enjoyed the views. Fish and chips food truck just down the river path is worth the short walk!"
"Written May 26, 2019",Ok - but overpriced,"To start with a positive, the views from the top of the London eye are pretty fantastic, and on a hot sunny day, the air-conditioned cabin is quite pleasant.However, a 30 minute wait for a 20 minute ride is disproportionate, and this after having an advanced ticket purchased.Also, get ready for thousands of people, stressed employees, and an attempt to get as much money out of you via photo opportunities and selling overpriced slushees.Finally, even with a combo ticket, this is a pretty expensive Ferris wheel ride.The day before, we had a view from the top of Saint Pauls Cathedral, which is equally stunning, but this coupled with a historic building, and an exciting (500? Steps) walk up the stairway to the top of the dome.You don’t have to be athletic to walk up Saint Pauls Cathedral, and it is a much, much better value for your money. Skip the London Eye."
"Written August 4, 2018",London Eye,"Definitely worth the money and time to do!  You get a very different view of the city!  And in the height of the tourist season, the 'skip the line' ticket is THE best investment."
"Written July 27, 2018","Irresistible, quintessential London","Years ago visiting London meant seeing Big Ben, Buckingham Palace, St. Paul's, Nelson's Column, Tower Bridge, Piccadilly Circus, shopping on Oxford Street and walking the West End. Now the complete tourist experience includes riding the London Eye. Fortunately, this giant, iconic ferris wheel is a pleasure to ride and gives you the opportunity to see beautiful, historic buildings and the Thames from a unique perspective. Amazingly, people are well behaved in pods and don't totally dominate key view windows, allowing you to see everything. The 4D cinema experience available before you get on the ride is well worth seeing. My granddaughter loved the whole experience."
"Written July 27, 2018",Wonderful Views of London,"This was one of the highlights of our visit to London. The queues moved quickly and the pods were clean and not over crowded. On one of the hottest days of the year, the air conditioning in our pod was very welcome. Fantastic views of London and the ride was just about the right length of time with grand children."
"Written July 15, 2018",London icon,If you happen to be in London then don’t miss this iconic landmark. Best time to go is a little late in the afternoon when sun is not so killing. If you take fast track then there is hardly any wait. The 4D experience after the ride is also not to be missed although it is only 5 minutes.
"Written July 9, 2018",Nice views,There are some nice views from the London Eye. Not sure if it worth the $40 per person but worth doing anyway if you want to be a tourist. 
"Written July 4, 2018",London eye in style,"We thoroughly enjoyed the London eye and were lucky to have clear skies on a nice warm summers day.The views are spectacular. We decided to do one of the VIP experiences with Champagne. I can highly recommend doing the London eye this way if it is in your budget. This meant that we didnt have to queue to buy our tickets and could escape the crowds to the eye lounge, where we recieved a complimentary drink. We were then guided down to the eye and straight into a pod without having to stand in further queues. We then took in the sights with a glass of Champagne. You really do feel like a VIP."
"Written July 1, 2018",Great views ,"Lovely views over London, very very hot in the pods though. Queues were very long due to high season demands but the queues were managed well to ensure they kept moving. Was able to use my tesco vouchers so the overall cost for the 3 of us was half the original cost from £81 to £40.50. "
"Written June 23, 2018",Great view,"Whilst visiting London with my wife, we decided the best way to take in London was to do the London eye. I’m in London frequently with work but haven’t done the ‘tourist bit’ for a few years. It was great! Queues were large but moved quickly - prob 15 minutes! Great views of a great city! "
"Written June 23, 2018",A Must For First Time Visitors,A great way to see the city with an amazing view.  For our trip around The Eye we bought our tickets in advance online and went with the skip the line option which was worth it as there was no wait for us.The pods are huge and it was only us and another group of four people in a pod that I imagine could accommodate at least twice as many people.  So lots of room to move and find the right spot for pictures.  A trip around takes about 30 minutes so it won’t eat up all that much of your day.   
"Written June 23, 2018",Great First introduction,"We purchased our London eye + river cruise tickets in advance which I would recommend so you don’t have to line up twice. It was our first day in London so we decided to do a cruise. The river cruise was very informative and our tour guide was full of funny facts. We got to see all of the main sights along the Thames so it was a great way to get our bearings. We then lined up for the London eye, don’t be discouraged as the line goes quickly. We got a great view of London/ the Thames and I would definitely do it again! "
"Written January 4, 2019",Nice and worth it,We went on the London eye one day and then got the river cruise first hour on next day's morning. The London Eye was lovely and the views were amazing. Also you didn't even notice you were moving. The river cruise was very entertaining and our guide VICKY was really nice and her jokes made everyone realize how much she enjoyed her job (if your language isn't English they have free listening guides there). We learned interesting facts plus we were sit so we could rest to keep on walking the rest of the day. Totally worth it.
"Written December 20, 2018",Fast pass ticket,"We got 2 fast pass tickets in advanced from a discounted ticket website, on arrival found out we had to join a line to exchange our vouchers for  tickets which was quite long as the attraction was very busy, still got us in slightly quicker than what the normal ticketline would have as it was very long, They cramed a lot of us in one pod which made it hard to move around and get a view from every angle as some people were rude and not letting other people in but eventually after time people moved, was quite expensive for what it was but good to say you've done it, wouldn't go back "
"Written December 17, 2018","Cool idea, but not worth the price.","The London Eye is a London Icon now, but it like the Shard is cool, but not worth the price of admission. The Sky Garden was a much better use of time and resources."
"Written December 14, 2018",Giving London The Eye,Luckily had the fast-track ticket - as queues may be daunting.  Loved the view and the refreshments.  The ride is over real quickly - so don't spend it on your phone taking pictures!  Rather enjoy the view and ask the two ladies accompanying - to take a photo or two for you!
"Written December 5, 2018",Be Fast on the Fast Track Line,"On our ride to London from Southampton, our driver Mark suggested taking in the London Eye experience and suggested getting fast track tickets, which can include the Big Bus ( a hop on/hop off bus) and a boat ride up the Thames to Greenwich.  We jumped on a Big Bus only to find out we needed to buy our ticket at the London.  The operators were kind enough to allow us to ride until we reached the London Eye.  a bit confusing figuring out where to buy the Fast track tix.  Long lines to convert  Ticket purchased on line .. had to be scanned in for a London Eye and Big Bus Tix. Tourist were very nice or very naive in allowing me to cut the line to get info and return once tickets were purchased.  I'm certain had my New York State of Being not kicked in, we would have waited in even the Fast Track ticket lines."
"Written October 30, 2018",Worth a visit ,"We visited on the 29th October and after some confusion over which queue to join as we are Merlin pass holders, and as you approach they had 3 Queues in operation. This is a must use attraction very worthwhile and the views are amazing.. Definitely will visit again.."
"Written October 23, 2018",Marvel at this landmark,Looks beautiful day or night. Expect to queue to get on. Goes around slowly. Not cheap!.... Shared capsule with others. Engineering triumph..... You cannot miss it if in Central London. I use this to get my bearing around London
"Written October 19, 2018","good fun, value for money","Booked online and chose the times we wanted to go on the cruise and the London Eye meaning we didn't have to queue. The weather wasn't great for the cruise but the crew made sure the seats were dry on the upper deck and that we were comfortable. There are refreshments and toilets on board. Jennifer the tour guide knew her stuff and was really cheerful and funny which brightened up the dull day. Well worth the money, only wish the sun had come out! "
"Written October 14, 2018",London Eye fast track,"We bought the fast track tickets for an extra 10 pounds per person. The fast track ONLY fast tracks you from the outside line. Once you head into the shelter of entering the Eye you are with everyone. The Eye itself is good. Great views, car is not too full - so you can walk around, it is very slow moving so no motion sickness."
"Written October 14, 2018",See London Through the Eye,Serene view of London and a great way to orient someone to The sights of Westminster and the City. Great way to watch the sun go down and the city begin to light up for evening. 
"Written July 6, 2019",Used ‘Mates go free’ from Kellogg’s cereal packs,Went there on a Thursday morning. Had booked tickets for later in the day after reading about the queues but were walking past and there was practically no queue. Managed to use our ticket to walk straight on (the nice guide said that we wouldn’t be able to do this if it was really busy). 30 minute ride with great views on a glorious day. 2 of our party were nervous of heights. They mostly sat on the bench in the middle and ‘enjoyed’ the views from there. Great opportunity for photos.
"Written July 5, 2019",Not worth it.,In my opinion the price is not worth the attraction. Better to go to sky garden to see the skyline of London.
"Written July 4, 2019",No other way to do it!,We went to the champagne experience for the London eye (with the optional sky lounge option) and I wouldn’t do it any other way!  We got to sit and enjoy a glass of champagne while watching everyone lined up for hours outside!  And then we had another glass while on the Eye!  The host was fun and charming and gave us great ideas for when and where to get the snapshots!  
"Written July 4, 2019",Nice to visit,It's nice experience but there are many other places providing many even better panoramic view for free like Sky Garden 
"Written July 3, 2019",London Eye visit,"Last Sunday we visited the London Eye while on holiday in London having purchased our ticket over the internet. The directions over the net were somewhat vague so we expected instructions and directions when we arrived. We expected either verbal instructions about where to line up or some clear signs. As there were lots of people in the line up we could Not see the sign posts as they were only about 1 metre high. There was also not enough staff to provide instructions. In frustration we went and lined up for 20 minutes at the ticket office who said we should have just lined up in the correct past track queue. Eventually we found the queue and after another 30 minutes got into a capsule.The trip itself was okay but lacked instruction as to what we were looking at. There wasn’t any points of interest, compass for direction or any handouts to improve the quality of the experience.Unfortunately for us as our capsule reached the top we must have had a mechanical breakdown which left us at the top for a considerable time. Only once out of the 35 minutes were we told of the breakdown and were NOT told of the progress of repairs. This should have been communicated when the air conditioning was turned off for about 15 minutes.Eventually, the rotation began and after about 15 minutes we disembarked from the Eye. I did NOT understand why one of our fellow passengers with a badly broken leg in a wheel chair was allowed to be removed while rotating, when we had to stop the rotation to ‘load’ her. Didn’t seem right!Finally after our experience, there wasn’t a “sorry for your inconvenience’ , it was down the stairs, here’s a bottle of water. There wasn’t a “sorry, but please come back again’ there wasn’t a thing. We did have a poor experience and were unlucky but the lack of communication and poor attitude seems to systematic in London. There are plenty of alternative experiences in London for the same amount of money.Recommendations 1. Make the signs of queues high enough to see when there’s a crowd.2. Improve the directions foe queues on the website.3. Have some sort of guide either verbally, paper or electronic on each capsule know what we are looking at.4. If it breakdown communicate to the patrons regularly5. If apologising for a breakdown at least do it will some sincerity.I doubt we will be back, but it hard to recommend this experience to anyone else who will be visiting London"
"Written July 2, 2019",Over priced ,Not what it used to be......if it’s busy you’ll pay through the nose for a fast pass.....if not prepare to wait for a crowded capsule. 
"Written June 27, 2019",Overpriced ferris wheel ride,"This has become an iconic London attraction but it’s overhyped and overpriced in my opinion. Our tour guide told us that originally it was supposed to be there for few months only, but been there for years due to the huge amount of money it is making- up to 250,000 BP per day!  The commercial focus of this attraction became clear to us when we tried to buy its tickets. There were 6 of us including 2 small children and 2 students. We were shocked to hear the tickets were over  $200. There were no discounts for the children nor for the students in the group. Having been on the Orlando Eye, we didn’t think this ride is worth its fee and skipped it. The lines were long, so if it’s worth it to you, get your tickets online to save your time. "
"Written June 25, 2019",Great way to see the city ,"London eye is one of the must do things to do in London. Situated near the Thames , eye offers you great views of the city . Do go for 2 for 1 offers with national rail tickets . It's a great bargain. "
"Written June 24, 2019",Get there at the right time,"My wife and daughter loved London Eye and we found that the key is getting there at the right time for admission.  We tried on a Friday evening and the line was simply too long.  We asked one of the attendants when would be the best time to return and she suggested before noon any weekday.  We bought online tickets and arrived at 1115 AM and the line was perhaps five minutes.  They both loved the experience, got some great photos and had no regrets.  Neither found it scary at all."
"Written June 22, 2019",AMAZING VIEWS! ,"This is definitely something to do when in London. We had VIP tickets, which we booked when arriving at the London Eye. The VIP tickets allowed us to enjoy a drink in the London Eye Lounge. Then we were welcomed by our guides from the lounge. We got in our compartment with other visitors and got some amazing views. This is a must do!! "
"Written October 9, 2018",A little underwhelming ,"Visited the eye in the evening thinking the crowds would be less.  We had vouchers and had to stand in very long line to get them redeemed, then another line to get on the eye.  The lines did move quickly.  You are packed into a car with about 25 people and the eye does a slow rotation so you can have views of the city.  Nice but probably not worth the money or time."
"Written September 30, 2018",Tourist trap. ,"Yes, it's cool. Yes, it has a good view. But yes, it's damned expensive for what you get out of it. Even more so if you try the expresse route. And the wait is terrible especially if you go in the summer I assume. London has some great alternatives if all you are looking for is a good view of the city. So if I were you, unless you must have this London experience, save yourself some coppers and I suggest you research some other place to see the vistas. "
"Written September 18, 2018",Very expensive,Very expensive but worth the experience and seeing the views of the city from so high in the air. Long lines but they move pretty fast.
"Written September 13, 2018","Nice view,,But boring..","Well it does what it says it does.TIP get 2 for 1 via C2C national rail website, pop in the code on the eye website and you get 1 person FREE, so 2 people for £27, que moved fast enough had pre-booked online tickets so go straight to the line to get on it,, share the pod with about 10 others, plenty of room and AC was on too.View is good (on a clear sunny day of course), but after about 5/10 minutes its pretty boring, 30mins in and your out again.Could be better at night, maybe Christmas time will be more dramatic, to be honest its pretty dull and not something people rave about after, but i suppose you have to try it."
"Written August 28, 2018",Fasttrack to wonderful views,"Yes, it comes at a price. Yet, it is worth it when you have limited time in London. A bit confusing at first, where to queue up. Fairly easy in the end and quick to get on the ride.  "
